bbl,bldg,m,og_address,zip code,cd,fc,ss,sa,cc,bin,dev_name,boro,units,transfer,new_address
1019840001,3,M,1420 AMSTERDAM AVENUE,10027,09,13,30,70,07,1084127,MANHATTANVILLE,manhattan,"1,272", 12/12/2024,1420 AMSTERDAM AVENUE
1019840001,4,M,1430 AMSTERDAM AVENUE,10027,09,13,30,70,07,1084128,MANHATTANVILLE,manhattan,"1,272", 12/12/2024,1430 AMSTERDAM AVENUE
1019840001,5,M,1470 AMSTERDAM AVENUE,10027,09,13,30,70,07,1084129,MANHATTANVILLE,manhattan,"1,272", 12/12/2024,1470 AMSTERDAM AVENUE
1019840001,6,,530 WEST 133RD STREET,10027,09,13,30,70,07,1084130,MANHATTANVILLE,manhattan,"1,272", 12/12/2024,530 WEST 133 STREET
1019840001,6,M,95 OLD BROADWAY,10027,09,13,30,70,07,1084130,MANHATTANVILLE,manhattan,"1,272", 12/12/2024,95 OLD BROADWAY
1019880020,1,M,515 WEST 134TH STREET,10031,09,13,30,70,07,1059758,MANHATTANVILLE REHAB (GROUP 2),manhattan,46, 11/30/2020,515 WEST 134 STREET
1019880022,2,M,511 WEST 134TH STREET,10031,09,13,30,70,07,1059760,MANHATTANVILLE REHAB (GROUP 2),manhattan,46, 11/30/2020,511 WEST 134 STREET
1019880031,3,M,1504 AMSTERDAM AVENUE,10031,09,13,30,70,07,1059765,MANHATTANVILLE REHAB (GROUP 2),manhattan,46, 11/30/2020,1504 AMSTERDAM AVENUE
1019870017,1,M,529 WEST 133RD STREET,10027,09,13,30,70,07,1079738,MANHATTANVILLE REHAB (GROUP 3),manhattan,51, 11/30/2020,529 WEST 133 STREET
1019870017,2,M,514 WEST 134TH STREET,10031,09,13,30,70,07,1079741,MANHATTANVILLE REHAB (GROUP 3),manhattan,51, 11/30/2020,514 WEST 134 STREET
3017980020,1,M,534 GREENE AVENUE,11216,03,08,25,56,36,3426328,MARCY AVENUE-GREENE AVENUE SITE A,brooklyn,48, 02/12/2020,534 GREENE AVENUE
3017980020,1,M,528 GREENE AVENUE,11216,03,08,25,56,36,3426329,MARCY AVENUE-GREENE AVENUE SITE A,brooklyn,48, 02/12/2020,528 GREENE AVENUE
3017980020,1,M,524 GREENE AVENUE,11216,03,08,25,56,36,3392441,MARCY AVENUE-GREENE AVENUE SITE A,brooklyn,48, 02/12/2020,524 GREENE AVENUE
3017980020,1,M,518 GREENE AVENUE,11216,03,08,25,56,36,3392441,MARCY AVENUE-GREENE AVENUE SITE A,brooklyn,48, 02/12/2020,518 GREENE AVENUE
3017980020,2,,325 LEXINGTON AVENUE,11216,03,08,25,56,36,3394299,MARCY AVENUE-GREENE AVENUE SITE A,brooklyn,48, 02/12/2020,325 LEXINGTON AVENUE
3017980020,2,M,323 LEXINGTON AVENUE,11216,03,08,25,56,36,3394299,MARCY AVENUE-GREENE AVENUE SITE A,brooklyn,48, 02/12/2020,323 LEXINGTON AVENUE
3017980020,2,,327 LEXINGTON AVENUE,11216,03,08,25,56,36,3426330,MARCY AVENUE-GREENE AVENUE SITE A,brooklyn,48, 02/12/2020,327 LEXINGTON AVENUE
3017980020,2,M,329 LEXINGTON AVENUE,11216,03,08,25,56,36,3426330,MARCY AVENUE-GREENE AVENUE SITE A,brooklyn,48, 02/12/2020,329 LEXINGTON AVENUE
3017980020,2,M,331 LEXINGTON AVENUE,11216,03,08,25,56,36,3426331,MARCY AVENUE-GREENE AVENUE SITE A,brooklyn,48, 02/12/2020,331 LEXINGTON AVENUE
3017980005,,,303 NOSTRAND AVENUE,11216,03,08,25,56,36,3000000,MARCY AVENUE-GREENE AVENUE SITE B,brooklyn,30, 02/12/2020,303 NOSTRAND AVENUE
3017980077,,,305 LEXINGTON AVENUE,11216,03,08,25,56,36,3343342,MARCY AVENUE-GREENE AVENUE SITE B,brooklyn,30, 02/12/2020,305 LEXINGTON AVENUE
3017980004,,,305 NOSTRAND AVENUE,11216,03,08,25,56,36,3000000,MARCY AVENUE-GREENE AVENUE SITE B,brooklyn,30, 02/12/2020,305 NOSTRAND AVENUE
3017980003,,,307 NOSTRAND AVENUE,11216,03,08,25,56,36,3000000,MARCY AVENUE-GREENE AVENUE SITE B,brooklyn,30, 02/12/2020,307 NOSTRAND AVENUE
3017980002,,,309 NOSTRAND AVENUE,11216,03,08,25,56,36,3000000,MARCY AVENUE-GREENE AVENUE SITE B,brooklyn,30, 02/12/2020,309 NOSTRAND AVENUE
3017980007,,,492 GREENE AVENUE,11216,03,08,25,56,36,3000000,MARCY AVENUE-GREENE AVENUE SITE B,brooklyn,30, 02/12/2020,492 GREENE AVENUE
3017980008,,,494 GREENE AVENUE,11216,03,08,25,56,36,3000000,MARCY AVENUE-GREENE AVENUE SITE B,brooklyn,30, 02/12/2020,494 GREENE AVENUE
3017980009,,,496 GREENE AVENUE,11216,03,08,25,56,36,3000000,MARCY AVENUE-GREENE AVENUE SITE B,brooklyn,30, 02/12/2020,496 GREENE AVENUE
3017980077,3,M,311 LEXINGTON AVENUE,11216,03,08,25,56,36,3343342,MARCY AVENUE-GREENE AVENUE SITE B,brooklyn,30, 02/12/2020,311 LEXINGTON AVENUE
3017980077,3,M,313 LEXINGTON AVENUE,11216,03,08,25,56,36,3343342,MARCY AVENUE-GREENE AVENUE SITE B,brooklyn,30, 02/12/2020,313 LEXINGTON AVENUE
3017980077,3,M,315 LEXINGTON AVENUE,11216,03,08,25,56,36,3426333,MARCY AVENUE-GREENE AVENUE SITE B,brooklyn,30, 02/12/2020,315 LEXINGTON AVENUE
3017980077,3,M,317 LEXINGTON AVENUE,11216,03,08,25,56,36,3426333,MARCY AVENUE-GREENE AVENUE SITE B,brooklyn,30, 02/12/2020,317 LEXINGTON AVENUE
3017980077,3,M,319 LEXINGTON AVENUE,11216,03,08,25,56,36,3426334,MARCY AVENUE-GREENE AVENUE SITE B,brooklyn,30, 02/12/2020,319 LEXINGTON AVENUE
1021160033,1,,1968 AMSTERDAM AVENUE,10032,12,13,31,71,10,1076742,MARSHALL PLAZA,manhattan,180, 01/10/2023,1968 AMSTERDAM AVENUE
1021160033,1,M,1970 AMSTERDAM AVENUE,10032,12,13,31,71,10,1076742,MARSHALL PLAZA,manhattan,180, 01/10/2023,1970 AMSTERDAM AVENUE
2041710024,1,,3031 MIDDLETOWN ROAD,10461,10,14,34,82,13,2046141,MIDDLETOWN PLAZA,bronx,179, 9/26/2024,3031 MIDDLETOWN ROAD
2041710024,1,M,3033 MIDDLETOWN ROAD,10461,10,14,34,82,13,2046141,MIDDLETOWN PLAZA,bronx,179, 9/26/2024,3033 MIDDLETOWN ROAD
2041710024,1,,3035 MIDDLETOWN ROAD,10461,10,14,34,82,13,2046141,MIDDLETOWN PLAZA,bronx,179, 9/26/2024,3035 MIDDLETOWN ROAD
2029440001,1,M,1805 CROTONA AVENUE,10457,06,15,32,79,15,2092142,MURPHY,bronx,281, 12/27/2018,1805 CROTONA AVENUE
2029440001,1,,1807 CROTONA AVENUE,10457,06,15,32,79,15,2092142,MURPHY,bronx,281, 12/27/2018,1807 CROTONA AVENUE
2029440001,2,,1811 CROTONA AVENUE,10457,06,15,32,79,15,2092141,MURPHY,bronx,281, 12/27/2018,1811 CROTONA AVENUE
2029440001,2,,615 CROTONA PARK NORTH,10457,06,15,32,79,15,2092141,MURPHY,bronx,281, 12/27/2018,615 CROTONA PARK NORTH
2029440001,2,M,611 CROTONA PARK NORTH,10457,06,15,32,79,15,2092141,MURPHY,bronx,281, 12/27/2018,611 CROTONA PARK NORTH
2029440001,2,,601 CROTONA PARK NORTH,10457,06,15,32,79,15,2092141,MURPHY,bronx,281, 12/27/2018,601 CROTONA PARK NORTH
4160020001,1,M,54-81 ALMEDA AVENUE,11692,14,05,10,31,31,4436447,OCEAN BAY APARTMENTS (BAYSIDE),queens,"1,395", 12/31/2016,54-81 ALMEDA AVENUE
4160010002,10,M,51-11 ALMEDA AVENUE,11691,14,05,10,31,31,4436442,OCEAN BAY APARTMENTS (BAYSIDE),queens,"1,395", 12/31/2016,51-11 ALMEDA AVENUE
4160010002,11,M,409 BEACH 51ST STREET,11691,14,05,10,31,31,4436436,OCEAN BAY APARTMENTS (BAYSIDE),queens,"1,395", 12/31/2016,409 BEACH 51 STREET
4160010002,12,M,51-24 BEACH CHANNEL DRIVE,11691,14,05,10,31,31,4436440,OCEAN BAY APARTMENTS (BAYSIDE),queens,"1,395", 12/31/2016,51-24 BEACH CHANNEL DRIVE
4160010002,13,M,51-32 BEACH CHANNEL DRIVE,11691,14,05,10,31,31,4436441,OCEAN BAY APARTMENTS (BAYSIDE),queens,"1,395", 12/31/2016,51-32 BEACH CHANNEL DRIVE
4160010002,14,M,410 BEACH 54TH STREET,11692,14,05,10,31,31,4436438,OCEAN BAY APARTMENTS (BAYSIDE),queens,"1,395", 12/31/2016,410 BEACH 54 STREET
4160020001,15,M,411 BEACH 54TH STREET,11692,14,05,10,31,31,4440393,OCEAN BAY APARTMENTS (BAYSIDE),queens,"1,395", 12/31/2016,411 BEACH 54 STREET
4160020001,16,M,54-22 BEACH CHANNEL DRIVE,11692,14,05,10,31,31,4436451,OCEAN BAY APARTMENTS (BAYSIDE),queens,"1,395", 12/31/2016,54-22 BEACH CHANNEL DRIVE
3014310037,1,M,2041 PACIFIC STREET,11233,16,08,25,55,41,3038518,OCEAN HILL-BROWNSVILLE,brooklyn,125, 11/28/2023,2041 PACIFIC STREET
3014310043,2,M,334 HOWARD AVENUE,11233,16,08,25,55,41,3038520,OCEAN HILL-BROWNSVILLE,brooklyn,125, 11/28/2023,334 HOWARD AVENUE
3014310043,2,,336 HOWARD AVENUE,11233,16,08,25,55,41,3038520,OCEAN HILL-BROWNSVILLE,brooklyn,125, 11/28/2023,336 HOWARD AVENUE
3014310039,3,M,324 HOWARD AVENUE,11233,16,08,25,55,41,3038519,OCEAN HILL-BROWNSVILLE,brooklyn,125, 11/28/2023,324 HOWARD AVENUE
3014390010,4,M,2020 PACIFIC STREET,11233,16,08,25,55,41,3038674,OCEAN HILL-BROWNSVILLE,brooklyn,125, 11/28/2023,2020 PACIFIC STREET
3014390001,5,M,2065 DEAN STREET,11233,16,08,25,55,41,3038671,OCEAN HILL-BROWNSVILLE,brooklyn,125, 11/28/2023,2065 DEAN STREET
3033400020,1,M,85 PALMETTO STREET,11221,04,07,18,54,37,3076429,PALMETTO GARDENS,brooklyn,115, 7/18/2019,85 PALMETTO STREET
1017710059,1,M,120 EAST 123RD STREET,10035,11,13,30,68,09,1054420,"PARK AVENUE-EAST 122ND, 123RD STREETS",manhattan,90, 11/30/2020,120 EAST 123 STREET
1017710010,2,M,115 EAST 122ND STREET,10035,11,13,30,68,09,1054411,"PARK AVENUE-EAST 122ND, 123RD STREETS",manhattan,90, 11/30/2020,115 EAST 122 STREET
1017710065,3,,114 EAST 123RD STREET,10035,11,13,30,68,09,1087851,"PARK AVENUE-EAST 122ND, 123RD STREETS",manhattan,90, 11/30/2020,114 EAST 123 STREET
1017710065,3,,116 EAST 123RD STREET,10035,11,13,30,68,09,1087851,"PARK AVENUE-EAST 122ND, 123RD STREETS",manhattan,90, 11/30/2020,116 EAST 123 STREET
3013730034,1,M,1468 PARK PLACE,11213,08,09,20,55,36,3036563,PARK ROCK REHAB,brooklyn,134, 11/28/2023,1468 PARK PLACE
3043690001,1,,895 PENNSYLVANIA AVENUE,11207,05,08,19,60,42,3324011,PENNSYLVANIA AVENUE-WORTMAN AVENUE,brooklyn,336, 12/28/2021,895 PENNSYLVANIA AVENUE
3043690001,1,,879 PENNSYLVANIA AVENUE,11207,05,08,19,60,42,3324011,PENNSYLVANIA AVENUE-WORTMAN AVENUE,brooklyn,336, 12/28/2021,879 PENNSYLVANIA AVENUE
3043690001,1,,881 PENNSYLVANIA AVENUE,11207,05,08,19,60,42,3324011,PENNSYLVANIA AVENUE-WORTMAN AVENUE,brooklyn,336, 12/28/2021,881 PENNSYLVANIA AVENUE
3043690001,1,M,875 PENNSYLVANIA AVENUE,11207,05,08,19,60,42,3324011,PENNSYLVANIA AVENUE-WORTMAN AVENUE,brooklyn,336, 12/28/2021,875 PENNSYLVANIA AVENUE
3043690001,1,,877 PENNSYLVANIA AVENUE,11207,05,08,19,60,42,3324011,PENNSYLVANIA AVENUE-WORTMAN AVENUE,brooklyn,336, 12/28/2021,877 PENNSYLVANIA AVENUE
3043690001,2,M,155 WORTMAN AVENUE,11207,05,08,19,60,42,3324014,PENNSYLVANIA AVENUE-WORTMAN AVENUE,brooklyn,336, 12/28/2021,155 WORTMAN AVENUE
3043690001,3,M,920 VERMONT STREET,11207,05,08,19,60,42,3324013,PENNSYLVANIA AVENUE-WORTMAN AVENUE,brooklyn,336, 12/28/2021,920 VERMONT STREET
3043690011,4,,520 STANLEY AVENUE,11207,05,08,19,60,42,3324010,PENNSYLVANIA AVENUE-WORTMAN AVENUE,brooklyn,336, 12/28/2021,520 STANLEY AVENUE
3043690011,4,,530 STANLEY AVENUE,11207,05,08,19,60,42,3324010,PENNSYLVANIA AVENUE-WORTMAN AVENUE,brooklyn,336, 12/28/2021,530 STANLEY AVENUE
1020080013,1,M,120 WEST 140TH STREET,10030,10,13,30,70,09,1060054,PUBLIC SCHOOL 139 (CONVERSION),manhattan,125, 11/30/2020,120 WEST 140 STREET
3035080034,,,1180 EAST NEW YORK AVENUE,11212,16,09,25,55,41,3000000,RALPH AVENUE REHAB,brooklyn,118, 11/28/2023,1180 EAST NEW YORK AVENUE
3035080036,,,1186 EAST NEW YORK AVENUE,11212,16,09,25,55,41,3000000,RALPH AVENUE REHAB,brooklyn,118, 11/28/2023,1186 EAST NEW YORK AVENUE
3035080041,,,662 RALPH AVENUE,11212,16,09,25,55,41,3080788,RALPH AVENUE REHAB,brooklyn,118, 11/28/2023,662 RALPH AVENUE
3035080038,1,M,1196 EAST NEW YORK AVENUE,11212,16,09,25,55,41,3080787,RALPH AVENUE REHAB,brooklyn,118, 11/28/2023,1196 EAST NEW YORK AVENUE
3035080042,2,M,672 RALPH AVENUE,11212,16,09,25,55,41,3080789,RALPH AVENUE REHAB,brooklyn,118, 11/28/2023,672 RALPH AVENUE
3035080046,3,M,682 RALPH AVENUE,11212,16,09,25,55,41,3080790,RALPH AVENUE REHAB,brooklyn,118, 11/28/2023,682 RALPH AVENUE
3035080050,4,M,692 RALPH AVENUE,11212,16,09,25,55,41,3080791,RALPH AVENUE REHAB,brooklyn,118, 11/28/2023,692 RALPH AVENUE
3035080054,5,M,698 RALPH AVENUE,11212,16,09,25,55,41,3080792,RALPH AVENUE REHAB,brooklyn,118, 11/28/2023,698 RALPH AVENUE
3047950016,1,,681 MAPLE STREET,11203,09,09,20,43,40,3106612,REID APARTMENTS,brooklyn,230, 11/28/2023,681 MAPLE STREET
3047950016,1,,720 EAST NEW YORK AVENUE,11203,09,09,20,43,40,3106612,REID APARTMENTS,brooklyn,230, 11/28/2023,720 EAST NEW YORK AVENUE
3047950016,1,,722 EAST NEW YORK AVENUE,11203,09,09,20,43,40,3106612,REID APARTMENTS,brooklyn,230, 11/28/2023,722 EAST NEW YORK AVENUE
3047950016,1,M,728 EAST NEW YORK AVENUE,11203,09,09,20,43,40,3106612,REID APARTMENTS,brooklyn,230, 11/28/2023,728 EAST NEW YORK AVENUE
3047950016,1,,730 EAST NEW YORK AVENUE,11203,09,09,20,43,40,3106612,REID APARTMENTS,brooklyn,230, 11/28/2023,730 EAST NEW YORK AVENUE
3047950016,1,,726 EAST NEW YORK AVENUE,11203,09,09,20,43,40,3106612,REID APARTMENTS,brooklyn,230, 11/28/2023,726 EAST NEW YORK AVENUE
3045940064,1,M,955 RUTLAND ROAD,11212,17,09,19,58,41,3099358,RUTLAND TOWERS,brooklyn,61, 11/28/2023,955 RUTLAND ROAD
2035930001,1,M,1710 LAFAYETTE AVENUE,10473,09,14,34,85,18,2092700,SACK WERN,bronx,413, 6/26/2024,1710 LAFAYETTE AVENUE
2035930001,2,M,750 CROES AVENUE,10473,09,14,34,85,18,2092699,SACK WERN,bronx,413, 6/26/2024,750 CROES AVENUE
2035930001,3,M,710 CROES AVENUE,10473,09,14,34,85,18,2092698,SACK WERN,bronx,413, 6/26/2024,710 CROES AVENUE
2035930001,4,M,715 NOBLE AVENUE,10473,09,14,34,85,18,2092701,SACK WERN,bronx,413, 6/26/2024,715 NOBLE AVENUE
2035940001,5,M,710 NOBLE AVENUE,10473,09,14,34,85,18,2021985,SACK WERN,bronx,413, 6/26/2024,710 NOBLE AVENUE
2035940001,5,,712 NOBLE AVENUE,10473,09,14,34,85,18,2021985,SACK WERN,bronx,413, 6/26/2024,712 NOBLE AVENUE
2035980017,6,M,740 BEACH AVENUE,10473,09,14,34,85,18,2092707,SACK WERN,bronx,413, 6/26/2024,740 BEACH AVENUE
2035980017,7,M,1810 LAFAYETTE AVENUE,10473,09,14,34,85,18,2092706,SACK WERN,bronx,413, 6/26/2024,1810 LAFAYETTE AVENUE
2035930001,8,,717GAR NOBLE AVENUE,10473,09,14,34,85,18,2112991,SACK WERN,bronx,413, 6/26/2024,717GAR NOBLE AVENUE
1020120023,,,111 WEST 143RD STREET,10030,10,13,30,71,09,1000000,SAMUEL (CITY),manhattan,664, 9/26/2024,111 WEST 143 STREET
1020120023,,,113 WEST 143RD STREET,10030,10,13,30,71,09,1000000,SAMUEL (CITY),manhattan,664, 9/26/2024,113 WEST 143 STREET
1020070044,,,114 WEST 139TH STREET,10030,10,13,30,70,09,1000000,SAMUEL (CITY),manhattan,664, 9/26/2024,114 WEST 139 STREET
1020110008,,,155 WEST 142ND STREET,10030,10,13,30,71,09,1000000,SAMUEL (CITY),manhattan,664, 9/26/2024,155 WEST 142 STREET
1020120009,,,155 WEST 143RD STREET,10030,10,13,30,71,09,1000000,SAMUEL (CITY),manhattan,664, 9/26/2024,155 WEST 143 STREET
1020110007,,,157 WEST 142ND STREET,10030,10,13,30,71,09,1000000,SAMUEL (CITY),manhattan,664, 9/26/2024,157 WEST 142 STREET
1020120009,,,157 WEST 143RD STREET,10030,10,13,30,71,09,1000000,SAMUEL (CITY),manhattan,664, 9/26/2024,157 WEST 143 STREET
1020130026,1,M,109 WEST 144TH STREET,10030,10,13,30,71,09,1060169,SAMUEL (CITY),manhattan,664, 9/26/2024,109 WEST 144 STREET
1020150005,10,M,164 WEST 147TH STREET,10039,10,13,30,71,09,1079768,SAMUEL (CITY),manhattan,664, 9/26/2024,164 WEST 147 STREET
1020150005,10,,2537 A C POWELL BOULEVARD,10039,10,13,30,71,09,1079768,SAMUEL (CITY),manhattan,664, 9/26/2024,2537 ADAM C POWELL BOULEVARD
1020150005,11,M,2533 A C POWELL BOULEVARD,10039,10,13,30,71,09,1079767,SAMUEL (CITY),manhattan,664, 9/26/2024,2533 ADAM C POWELL BOULEVARD
1020150005,12,M,2529 A C POWELL BOULEVARD,10039,10,13,30,71,09,1079766,SAMUEL (CITY),manhattan,664, 9/26/2024,2529 ADAM C POWELL BOULEVARD
1020150005,13,M,2525 A C POWELL BOULEVARD,10039,10,13,30,71,09,1079765,SAMUEL (CITY),manhattan,664, 9/26/2024,2525 ADAM C POWELL BOULEVARD
1020120061,14,M,164 WEST 144TH STREET,10030,10,13,30,71,09,1060155,SAMUEL (CITY),manhattan,664, 9/26/2024,164 WEST 144 STREET
1020120061,14,,2477 A C POWELL BOULEVARD,10030,10,13,30,71,09,1060155,SAMUEL (CITY),manhattan,664, 9/26/2024,2477 ADAM C POWELL BOULEVARD
1020120063,15,M,2473 A C POWELL BOULEVARD,10030,10,13,30,71,09,1060156,SAMUEL (CITY),manhattan,664, 9/26/2024,2473 ADAM C POWELL BOULEVARD
1020120064,16,M,2469 A C POWELL BOULEVARD,10030,10,13,30,71,09,1060157,SAMUEL (CITY),manhattan,664, 9/26/2024,2469 ADAM C POWELL BOULEVARD
1020120003,17,M,2465 A C POWELL BOULEVARD,10030,10,13,30,71,09,1060129,SAMUEL (CITY),manhattan,664, 9/26/2024,2465 ADAM C POWELL BOULEVARD
1020120001,18,,2461 A C POWELL BOULEVARD,10030,10,13,30,71,09,1060128,SAMUEL (CITY),manhattan,664, 9/26/2024,2461 ADAM C POWELL BOULEVARD
1020120001,18,M,167 WEST 143RD STREET,10030,10,13,30,71,09,1060128,SAMUEL (CITY),manhattan,664, 9/26/2024,167 WEST 143 STREET
1020120006,19,M,163 WEST 143RD STREET,10030,10,13,30,71,09,1060130,SAMUEL (CITY),manhattan,664, 9/26/2024,163 WEST 143 STREET
1020130024,2,M,113 WEST 144TH STREET,10030,10,13,30,71,09,1060168,SAMUEL (CITY),manhattan,664, 9/26/2024,113 WEST 144 STREET
1020120008,20,M,159 WEST 143RD STREET,10030,10,13,30,71,09,1060131,SAMUEL (CITY),manhattan,664, 9/26/2024,159 WEST 143 STREET
1020120011,21,M,151 WEST 143RD STREET,10030,10,13,30,71,09,1060132,SAMUEL (CITY),manhattan,664, 9/26/2024,151 WEST 143 STREET
1020120014,22,M,145 WEST 143RD STREET,10030,10,13,30,71,09,1060133,SAMUEL (CITY),manhattan,664, 9/26/2024,145 WEST 143 STREET
1020120015,23,M,143 WEST 143RD STREET,10030,10,13,30,71,09,1060134,SAMUEL (CITY),manhattan,664, 9/26/2024,143 WEST 143 STREET
1020120018,24,M,135 WEST 143RD STREET,10030,10,13,30,71,09,1060136,SAMUEL (CITY),manhattan,664, 9/26/2024,135 WEST 143 STREET
1020120020,25,M,131 WEST 143RD STREET,10030,10,13,30,71,09,1060137,SAMUEL (CITY),manhattan,664, 9/26/2024,131 WEST 143 STREET
1020110033,26,M,649 MALCOLM X BOULEVARD,10037,10,13,30,71,09,1060117,SAMUEL (CITY),manhattan,664, 9/26/2024,649 MALCOLM X BOULEVARD
1020110031,27,M,645 MALCOLM X BOULEVARD,10037,10,13,30,71,09,1060116,SAMUEL (CITY),manhattan,664, 9/26/2024,645 MALCOLM X BOULEVARD
1020110022,28,M,129 WEST 142ND STREET,10030,10,13,30,71,09,1060111,SAMUEL (CITY),manhattan,664, 9/26/2024,129 WEST 142 STREET
1020110015,29,M,141 WEST 142ND STREET,10030,10,13,30,71,09,1060107,SAMUEL (CITY),manhattan,664, 9/26/2024,141 WEST 142 STREET
1020090004,39,M,2405 A C POWELL BOULEVARD,10030,10,13,30,70,09,1060060,SAMUEL (MHOP) I,manhattan,53, 11/30/2020,2405 ADAM C POWELL BOULEVARD
1020090003,40,M,2403 A C POWELL BOULEVARD,10030,10,13,30,70,09,1060059,SAMUEL (MHOP) I,manhattan,53, 11/30/2020,2403 ADAM C POWELL BOULEVARD
1020090001,41,,2401 A C POWELL BOULEVARD,10030,10,13,30,70,09,1060058,SAMUEL (MHOP) I,manhattan,53, 11/30/2020,2401 ADAM C POWELL BOULEVARD
1020090001,41,M,173 WEST 140TH STREET,10030,10,13,30,70,09,1060058,SAMUEL (MHOP) I,manhattan,53, 11/30/2020,173 WEST 140 STREET
1020070057,42,M,138 WEST 139TH STREET,10030,10,13,30,70,09,1060048,SAMUEL (MHOP) I,manhattan,53, 11/30/2020,138 WEST 139 STREET
1020070056,43,M,136 WEST 139TH STREET,10030,10,13,30,70,09,1060047,SAMUEL (MHOP) I,manhattan,53, 11/30/2020,136 WEST 139 STREET
1020070042,46,M,110 WEST 139TH STREET,10030,10,13,30,70,09,1060037,SAMUEL (MHOP) II,manhattan,10, 11/30/2020,110 WEST 139 STREET
1020110009,47,M,151 WEST 142ND STREET,10030,10,13,30,71,09,1076698,SAMUEL (MHOP) III,manhattan,10, 11/30/2020,151 WEST 142 STREET
1020110009,47,,153 WEST 142ND STREET,10030,10,13,30,71,09,1076698,SAMUEL (MHOP) III,manhattan,10, 11/30/2020,153 WEST 142 STREET
2026260001,1,M,845 CAULDWELL AVENUE,10456,01,15,32,79,17,2091326,SOUTH BRONX AREA (SITE 402),bronx,114, 09/28/2023,845 CAULDWELL AVENUE
2026260001,1,M,851 CAULDWELL AVENUE,10456,01,15,32,79,17,2091326,SOUTH BRONX AREA (SITE 402),bronx,114, 09/28/2023,851 CAULDWELL AVENUE
2026260001,1,M,855 CAULDWELL AVENUE,10456,01,15,32,79,17,2091326,SOUTH BRONX AREA (SITE 402),bronx,114, 09/28/2023,855 CAULDWELL AVENUE
2026260001,1,M,861 CAULDWELL AVENUE,10456,01,15,32,79,17,2091326,SOUTH BRONX AREA (SITE 402),bronx,114, 09/28/2023,861 CAULDWELL AVENUE
2026260001,1,M,865 CAULDWELL AVENUE,10456,01,15,32,79,17,2091326,SOUTH BRONX AREA (SITE 402),bronx,114, 09/28/2023,865 CAULDWELL AVENUE
2026260001,2,M,821 CAULDWELL AVENUE,10456,01,15,32,79,17,2091325,SOUTH BRONX AREA (SITE 402),bronx,114, 09/28/2023,821 CAULDWELL AVENUE
2026960005,1,M,839 REV JAMES A POLITE AVENUE,10459,02,14,32,85,17,2092000,STEBBINS AVENUE-HEWITT PLACE,bronx,120, 09/28/2023,839 REV JAMES A POLITE AVENUE
2026960005,1,M,845 REV JAMES A POLITE AVENUE,10459,02,14,32,85,17,2092000,STEBBINS AVENUE-HEWITT PLACE,bronx,120, 09/28/2023,845 REV JAMES A POLITE AVENUE
2026960005,1,M,851 REV JAMES A POLITE AVENUE,10459,02,14,32,85,17,2092000,STEBBINS AVENUE-HEWITT PLACE,bronx,120, 09/28/2023,851 REV JAMES A POLITE AVENUE
2026960005,1,M,857 REV JAMES A POLITE AVENUE,10459,02,14,32,85,17,2092000,STEBBINS AVENUE-HEWITT PLACE,bronx,120, 09/28/2023,857 REV JAMES A POLITE AVENUE
2026960005,1,M,863 REV JAMES A POLITE AVENUE,10459,02,14,32,85,17,2092000,STEBBINS AVENUE-HEWITT PLACE,bronx,120, 09/28/2023,863 REV JAMES A POLITE AVENUE
2026960005,1,M,869 REV JAMES A POLITE AVENUE,10459,02,14,32,85,17,2092000,STEBBINS AVENUE-HEWITT PLACE,bronx,120, 09/28/2023,869 REV JAMES A POLITE AVENUE
2026960005,1,M,875 REV JAMES A POLITE AVENUE,10459,02,14,32,85,17,2092000,STEBBINS AVENUE-HEWITT PLACE,bronx,120, 09/28/2023,875 REV JAMES A POLITE AVENUE
2026960005,1,M,881 REV JAMES A POLITE AVENUE,10459,02,14,32,85,17,2092000,STEBBINS AVENUE-HEWITT PLACE,bronx,120, 09/28/2023,881 REV JAMES A POLITE AVENUE
2026960005,2,M,820 HEWITT PLACE,10459,02,14,32,85,17,2092001,STEBBINS AVENUE-HEWITT PLACE,bronx,120, 09/28/2023,820 HEWITT PLACE
2026960005,2,M,826 HEWITT PLACE,10459,02,14,32,85,17,2092001,STEBBINS AVENUE-HEWITT PLACE,bronx,120, 09/28/2023,826 HEWITT PLACE
2026960005,2,M,832 HEWITT PLACE,10459,02,14,32,85,17,2092001,STEBBINS AVENUE-HEWITT PLACE,bronx,120, 09/28/2023,832 HEWITT PLACE
2026960005,2,M,840 HEWITT PLACE,10459,02,14,32,85,17,2092001,STEBBINS AVENUE-HEWITT PLACE,bronx,120, 09/28/2023,840 HEWITT PLACE
2026960005,2,M,846 HEWITT PLACE,10459,02,14,32,85,17,2092001,STEBBINS AVENUE-HEWITT PLACE,bronx,120, 09/28/2023,846 HEWITT PLACE
2026960005,2,M,852 HEWITT PLACE,10459,02,14,32,85,17,2092001,STEBBINS AVENUE-HEWITT PLACE,bronx,120, 09/28/2023,852 HEWITT PLACE
3013790052,,,1487 SAINT JOHNS PLACE,11213,08,09,20,55,36,3036873,STERLING PLACE REHABS (SAINT JOHNS-STERLING),brooklyn,83, 11/28/2023,1487 SAINT JOHNS PLACE
3013790063,1,M,1483 SAINT JOHNS PLACE,11213,08,09,20,55,36,3036877,STERLING PLACE REHABS (SAINT JOHNS-STERLING),brooklyn,83, 11/28/2023,1483 SAINT JOHNS PLACE
