,bbl,bin,bldg#,m,direction,house_num,street_name,street_type,zip,full_address
818,3014700018,3393510,6,M,,1728,STERLING,PLACE,11233,1728 STERLING PLACE
819,3014700018,3393510,6,M,,1728,STERLING,PLACE,11233,1728 STERLING PLACE
820,3014700018,3393510,6,M,,1728,STERLING,PLACE,11233,1728 STERLING PLACE
821,3014700019,3392444,6,M,,1730,STERLING,PLACE,11233,1730 STERLING PLACE
822,3014700019,3392444,6,M,,1730,STERLING,PLACE,11233,1730 STERLING PLACE
823,3014700019,3392444,6,M,,1730,STERLING,PLACE,11233,1730 STERLING PLACE
824,3014700020,3251210,6,M,,1732,STERLING,PLACE,11233,1732 STERLING PLACE
825,3014700020,3251210,6,M,,1732,STERLING,PLACE,11233,1732 STERLING PLACE
826,3014700020,3251210,6,M,,1732,STERLING,PLACE,11233,1732 STERLING PLACE
827,3014700022,3392455,6,M,,1734,STERLING,PLACE,11233,1734 STERLING PLACE
828,3014700022,3392455,6,M,,1734,STERLING,PLACE,11233,1734 STERLING PLACE
829,3014700022,3392455,6,M,,1734,STERLING,PLACE,11233,1734 STERLING PLACE
830,3014700023,3392466,6,M,,1736,STERLING,PLACE,11233,1736 STERLING PLACE
831,3014700023,3392466,6,M,,1736,STERLING,PLACE,11233,1736 STERLING PLACE
832,3014700023,3392466,6,M,,1736,STERLING,PLACE,11233,1736 STERLING PLACE
833,3014710011,3392621,7,M,,497,HOWARD,AVENUE,11233,497 HOWARD AVENUE
834,3014710011,3392621,7,M,,497,HOWARD,AVENUE,11233,497 HOWARD AVENUE
835,3014710011,3392621,7,M,,497,HOWARD,AVENUE,11233,497 HOWARD AVENUE
836,3014710010,3348346,7,M,,499,HOWARD,AVENUE,11233,499 HOWARD AVENUE
837,3014710010,3348346,7,M,,499,HOWARD,AVENUE,11233,499 HOWARD AVENUE
838,3014710010,3348346,7,M,,499,HOWARD,AVENUE,11233,499 HOWARD AVENUE
839,3014710009,3392551,7,M,,501,HOWARD,AVENUE,11233,501 HOWARD AVENUE
840,3014710009,3392551,7,M,,501,HOWARD,AVENUE,11233,501 HOWARD AVENUE
841,3014710009,3392551,7,M,,501,HOWARD,AVENUE,11233,501 HOWARD AVENUE
842,3014710008,3393522,7,M,,503,HOWARD,AVENUE,11233,503 HOWARD AVENUE
843,3014710008,3393522,7,M,,503,HOWARD,AVENUE,11233,503 HOWARD AVENUE
844,3014710008,3393522,7,M,,503,HOWARD,AVENUE,11233,503 HOWARD AVENUE
845,3014710007,3393520,7,M,,505,HOWARD,AVENUE,11233,505 HOWARD AVENUE
846,3014710007,3393520,7,M,,505,HOWARD,AVENUE,11233,505 HOWARD AVENUE
847,3014710007,3393520,7,M,,505,HOWARD,AVENUE,11233,505 HOWARD AVENUE
848,3014710006,3393519,7,M,,507,HOWARD,AVENUE,11233,507 HOWARD AVENUE
849,3014710006,3393519,7,M,,507,HOWARD,AVENUE,11233,507 HOWARD AVENUE
850,3014710006,3393519,7,M,,507,HOWARD,AVENUE,11233,507 HOWARD AVENUE
851,3014710005,3393518,7,M,,509,HOWARD,AVENUE,11233,509 HOWARD AVENUE
852,3014710005,3393518,7,M,,509,HOWARD,AVENUE,11233,509 HOWARD AVENUE
853,3014710005,3393518,7,M,,509,HOWARD,AVENUE,11233,509 HOWARD AVENUE
854,3014710001,3039448,7,M,,511,HOWARD,AVENUE,11233,511 HOWARD AVENUE
855,3014710001,3039448,7,M,,511,HOWARD,AVENUE,11233,511 HOWARD AVENUE
856,3014710001,3000000,7,,,513,HOWARD,AVENUE,11233,513 HOWARD AVENUE
857,3014710001,3000000,7,,,515,HOWARD,AVENUE,11233,515 HOWARD AVENUE
858,3014710001,3000000,7,,,1745,SAINT JOHNS,PLACE,11233,1745 SAINT JOHNS PLACE
859,3014710001,3000000,7,,,1737,SAINT JOHNS,PLACE,11233,1737 SAINT JOHNS PLACE
860,3014710001,3039448,7,M,,511,HOWARD,AVENUE,11233,511 HOWARD AVENUE
861,3014710014,3393524,8,M,,1790,STERLING,PLACE,11233,1790 STERLING PLACE
862,3014710014,3393524,8,M,,1790,STERLING,PLACE,11233,1790 STERLING PLACE
863,3014710014,3393524,8,M,,1790,STERLING,PLACE,11233,1790 STERLING PLACE
864,3014710015,3393525,8,M,,1792,STERLING,PLACE,11233,1792 STERLING PLACE
865,3014710015,3393525,8,M,,1792,STERLING,PLACE,11233,1792 STERLING PLACE
866,3014710015,3393525,8,M,,1792,STERLING,PLACE,11233,1792 STERLING PLACE
867,3014710016,3039449,8,M,,1794,STERLING,PLACE,11233,1794 STERLING PLACE
868,3014710016,3039449,8,M,,1794,STERLING,PLACE,11233,1794 STERLING PLACE
869,3014710016,3039449,8,M,,1794,STERLING,PLACE,11233,1794 STERLING PLACE
870,3014710017,3393526,8,M,,1796,STERLING,PLACE,11233,1796 STERLING PLACE
871,3014710017,3393526,8,M,,1796,STERLING,PLACE,11233,1796 STERLING PLACE
872,3014710017,3393526,8,M,,1796,STERLING,PLACE,11233,1796 STERLING PLACE
873,3014710019,3039450,8,M,,1798,STERLING,PLACE,11233,1798 STERLING PLACE
874,3014710019,3039450,8,M,,1798,STERLING,PLACE,11233,1798 STERLING PLACE
875,3014710019,3039450,8,M,,1798,STERLING,PLACE,11233,1798 STERLING PLACE
876,3014710020,3039451,8,M,,1800,STERLING,PLACE,11233,1800 STERLING PLACE
877,3014710020,3039451,8,M,,1800,STERLING,PLACE,11233,1800 STERLING PLACE
878,3014710020,3039451,8,M,,1800,STERLING,PLACE,11233,1800 STERLING PLACE
879,3014710021,3039452,8,M,,1802,STERLING,PLACE,11233,1802 STERLING PLACE
880,3014710021,3039452,8,M,,1802,STERLING,PLACE,11233,1802 STERLING PLACE
881,3014710021,3039452,8,M,,1802,STERLING,PLACE,11233,1802 STERLING PLACE
882,3014710023,3406675,8,M,,1804,STERLING,PLACE,11233,1804 STERLING PLACE
883,3014710023,3406675,8,M,,1804,STERLING,PLACE,11233,1804 STERLING PLACE
884,3014710023,3406675,8,M,,1804,STERLING,PLACE,11233,1804 STERLING PLACE
885,3014710024,3000000,8,,,1814,STERLING,PLACE,11233,1814 STERLING PLACE
886,3021720001,3334990,1,,,83,TAYLOR,STREET,11249,83 TAYLOR STREET
887,3021720001,3334990,1,M,,85,TAYLOR,STREET,11249,85 TAYLOR STREET
888,3021720001,3334991,2,,,128,CLYMER,STREET,11249,128 CLYMER STREET
889,3021720001,3334991,2,M,,130,CLYMER,STREET,11249,130 CLYMER STREET
890,3021720001,3334989,3,,,140,CLYMER,STREET,11249,140 CLYMER STREET
891,3021720001,3334989,3,,,123,TAYLOR,STREET,11249,123 TAYLOR STREET
892,3021720001,3334989,3,M,,125,TAYLOR,STREET,11249,125 TAYLOR STREET
893,3021720001,3334989,3,,,119,TAYLOR,STREET,11249,119 TAYLOR STREET
894,3021760001,3059905,4,,,119,WILSON,STREET,11249,119 WILSON STREET
895,3021760001,3059905,4,,,114,TAYLOR,STREET,11249,114 TAYLOR STREET
896,3021760001,3059905,4,M,,121,WILSON,STREET,11249,121 WILSON STREET
897,3021760001,3341986,5,,,97,WILSON,STREET,11249,97 WILSON STREET
898,3021760001,3341989,5,,,110,TAYLOR,STREET,11249,110 TAYLOR STREET
899,3021760001,3341986,5,,,95,WILSON,STREET,11249,95 WILSON STREET
900,3021760001,3341986,5,M,,99,WILSON,STREET,11249,99 WILSON STREET
901,3021760001,3341987,6,M,,75,WILSON,STREET,11249,75 WILSON STREET
902,3021760001,3341987,6,,,73,WILSON,STREET,11249,73 WILSON STREET
903,3046710007,3101906,1,M,,1142,LENOX,ROAD,11212,1142 LENOX ROAD
904,3046720001,3101952,2,M,,1144,LENOX,ROAD,11212,1144 LENOX ROAD
905,3046520045,3101290,3,M,,1145,LENOX,ROAD,11212,1145 LENOX ROAD
906,3043710001,3324019,1,M,,570,STANLEY,AVENUE,11207,570 STANLEY AVENUE
907,3043930001,3337067,10,M,,190,WORTMAN,AVENUE,11207,190 WORTMAN AVENUE
908,3043930001,3337068,11,M,,240,WORTMAN,AVENUE,11207,240 WORTMAN AVENUE
909,3043930001,3337069,12,M,,250,WORTMAN,AVENUE,11207,250 WORTMAN AVENUE
910,3043930001,3337065,13,M,,245,COZINE,AVENUE,11207,245 COZINE AVENUE
911,3043930001,3337062,14,M,,215,COZINE,AVENUE,11207,215 COZINE AVENUE
912,3043930001,3337062,14,,,213,COZINE,AVENUE,11207,213 COZINE AVENUE
913,3043930001,3337062,14,,,217,COZINE,AVENUE,11207,217 COZINE AVENUE
914,3043930001,3337061,15,M,,195,COZINE,AVENUE,11207,195 COZINE AVENUE
915,3043970001,3324281,16,M,,270,WORTMAN,AVENUE,11207,270 WORTMAN AVENUE
916,3043970001,3324284,17,M,,300,WORTMAN,AVENUE,11207,300 WORTMAN AVENUE
917,3043970001,3324283,18,M,,295,COZINE,AVENUE,11207,295 COZINE AVENUE
918,3043970001,3324282,19,M,,285,COZINE,AVENUE,11207,285 COZINE AVENUE
919,3043710001,3324020,2,M,,580,STANLEY,AVENUE,11207,580 STANLEY AVENUE
920,3043750050,3396477,20,,,696,STANLEY,AVENUE,11207,696 STANLEY AVENUE
921,3043750050,3412949,21,,,670,STANLEY,AVENUE,11207,670 STANLEY AVENUE
922,3043710001,3324015,3,M,,630,STANLEY,AVENUE,11207,630 STANLEY AVENUE
923,3043710001,3324018,4,M,,640,STANLEY,AVENUE,11207,640 STANLEY AVENUE
924,3043710001,3324016,5,,,247,WORTMAN,AVENUE,11207,247 WORTMAN AVENUE
925,3043710001,3324016,5,,,912,VAN SICLEN,AVENUE,11207,912 VAN SICLEN AVENUE
926,3043710001,3324016,5,M,,245,WORTMAN,AVENUE,11207,245 WORTMAN AVENUE
927,3043710001,3324016,5,,,243,WORTMAN,AVENUE,11207,243 WORTMAN AVENUE
928,3043710001,3324016,5,,,914,VAN SICLEN,AVENUE,11207,914 VAN SICLEN AVENUE
929,3043710001,3324017,6,M,,225,WORTMAN,AVENUE,11207,225 WORTMAN AVENUE
930,3043710001,3324022,7,M,,215,WORTMAN,AVENUE,11207,215 WORTMAN AVENUE
931,3043710001,3324021,8,M,,185,WORTMAN,AVENUE,11207,185 WORTMAN AVENUE
932,3043710001,3324021,8,,,187,WORTMAN,AVENUE,11207,187 WORTMAN AVENUE
933,3043710001,3324021,8,,,183,WORTMAN,AVENUE,11207,183 WORTMAN AVENUE
934,3043930001,3337066,9,M,,180,WORTMAN,AVENUE,11207,180 WORTMAN AVENUE
935,1019840001,1084125,1,,WEST,549,126,STREET,10027,549 WEST 126 STREET
936,1019840001,1084125,1,,WEST,555,126,STREET,10027,555 WEST 126 STREET
937,1019840001,1084125,1,M,WEST,545,126,STREET,10027,545 WEST 126 STREET
938,1019840001,1084125,2,,,3240,BROADWAY,STREET,10027,3240 BROADWAY STREET
939,1019840001,1084125,2,M,,3250,BROADWAY,STREET,10027,3250 BROADWAY STREET
940,1019840001,1084127,3,,,1414,AMSTERDAM,AVENUE,10027,1414 AMSTERDAM AVENUE
941,1019840001,1084127,3,M,,1420,AMSTERDAM,AVENUE,10027,1420 AMSTERDAM AVENUE
942,1019840001,1084128,4,M,,1430,AMSTERDAM,AVENUE,10027,1430 AMSTERDAM AVENUE
943,1019840001,1084129,5,M,,1470,AMSTERDAM,AVENUE,10027,1470 AMSTERDAM AVENUE
944,1019840001,1084130,6,,WEST,530,133,STREET,10027,530 WEST 133 STREET
945,1019840001,1084130,6,M,,95,OLD BROADWAY,STREET,10027,95 OLD BROADWAY STREET
946,1019880020,1059758,1,M,WEST,515,134,STREET,10031,515 WEST 134 STREET
947,1019880022,1059760,2,M,WEST,511,134,STREET,10031,511 WEST 134 STREET
948,1019880031,1059765,3,M,,1504,AMSTERDAM,AVENUE,10031,1504 AMSTERDAM AVENUE
949,1019870017,1079738,1,M,WEST,529,133,STREET,10027,529 WEST 133 STREET
950,1019870017,1079741,2,M,WEST,514,134,STREET,10031,514 WEST 134 STREET
951,3017980020,3426328,1,M,,534,GREENE,AVENUE,11216,534 GREENE AVENUE
952,3017980020,3426329,1,M,,528,GREENE,AVENUE,11216,528 GREENE AVENUE
953,3017980020,3392441,1,M,,524,GREENE,AVENUE,11216,524 GREENE AVENUE
954,3017980020,3392441,1,M,,518,GREENE,AVENUE,11216,518 GREENE AVENUE
955,3017980020,3394299,2,,,325,LEXINGTON,AVENUE,11216,325 LEXINGTON AVENUE
956,3017980020,3394299,2,M,,323,LEXINGTON,AVENUE,11216,323 LEXINGTON AVENUE
957,3017980020,3426330,2,,,327,LEXINGTON,AVENUE,11216,327 LEXINGTON AVENUE
958,3017980020,3426330,2,M,,329,LEXINGTON,AVENUE,11216,329 LEXINGTON AVENUE
959,3017980020,3426331,2,M,,331,LEXINGTON,AVENUE,11216,331 LEXINGTON AVENUE
960,3017980005,3000000,2,,,303,NOSTRAND,AVENUE,11216,303 NOSTRAND AVENUE
961,3017980077,3343342,2,,,305,LEXINGTON,AVENUE,11216,305 LEXINGTON AVENUE
962,3017980004,3000000,2,,,305,NOSTRAND,AVENUE,11216,305 NOSTRAND AVENUE
963,3017980003,3000000,2,,,307,NOSTRAND,AVENUE,11216,307 NOSTRAND AVENUE
964,3017980002,3000000,2,,,309,NOSTRAND,AVENUE,11216,309 NOSTRAND AVENUE
965,3017980007,3000000,2,,,492,GREENE,AVENUE,11216,492 GREENE AVENUE
966,3017980008,3000000,2,,,494,GREENE,AVENUE,11216,494 GREENE AVENUE
967,3017980009,3000000,2,,,496,GREENE,AVENUE,11216,496 GREENE AVENUE
968,3017980077,3343342,3,M,,311,LEXINGTON,AVENUE,11216,311 LEXINGTON AVENUE
969,3017980077,3343342,3,M,,313,LEXINGTON,AVENUE,11216,313 LEXINGTON AVENUE
970,3017980077,3426333,3,M,,315,LEXINGTON,AVENUE,11216,315 LEXINGTON AVENUE
971,3017980077,3426333,3,M,,317,LEXINGTON,AVENUE,11216,317 LEXINGTON AVENUE
972,3017980077,3426334,3,M,,319,LEXINGTON,AVENUE,11216,319 LEXINGTON AVENUE
973,1021160033,1076742,1,,,1968,AMSTERDAM,AVENUE,10032,1968 AMSTERDAM AVENUE
974,1021160033,1076742,1,M,,1970,AMSTERDAM,AVENUE,10032,1970 AMSTERDAM AVENUE
975,2041710024,2046141,1,,,3031,MIDDLETOWN,ROAD,10461,3031 MIDDLETOWN ROAD
976,2041710024,2046141,1,M,,3033,MIDDLETOWN,ROAD,10461,3033 MIDDLETOWN ROAD
977,2041710024,2046141,1,,,3035,MIDDLETOWN,ROAD,10461,3035 MIDDLETOWN ROAD
978,2029440001,2046141,1,M,,1805,CROTONA PARK,ROAD,10461,1805 CROTONA PARK ROAD
979,2029440001,2046141,1,,,1807,CROTONA PARK,ROAD,10461,1807 CROTONA PARK ROAD
980,2029440001,2046141,2,,,1811,CROTONA PARK,ROAD,10461,1811 CROTONA PARK ROAD
981,2029440001,2092141,2,,,615,CROTONA PARK,NORTH,10457,615 CROTONA PARK NORTH
982,2029440001,2092141,2,M,,611,CROTONA PARK,NORTH,10457,611 CROTONA PARK NORTH
983,2029440001,2092141,2,,,601,CROTONA PARK,NORTH,10457,601 CROTONA PARK NORTH
984,4160020001,4436447,1,M,,54-81,ALMEDA,AVENUE,11692,54-81 ALMEDA AVENUE
985,4160010002,4436442,10,M,,51-11,ALMEDA,AVENUE,11691,51-11 ALMEDA AVENUE
986,4160010002,4436436,11,M,,409,BEACH 51,STREET,11691,409 BEACH 51 STREET
987,4160010002,4436440,12,M,,51-24,BEACH CHANNEL,DRIVE,11691,51-24 BEACH CHANNEL DRIVE
988,4160010002,4436441,13,M,,51-32,BEACH CHANNEL,DRIVE,11691,51-32 BEACH CHANNEL DRIVE
989,4160010002,4436438,14,M,,410,BEACH 54,STREET,11692,410 BEACH 54 STREET
990,4160020001,4440393,15,M,,411,BEACH 54,STREET,11692,411 BEACH 54 STREET
991,4160020001,4436451,16,M,,54-22,BEACH CHANNEL,DRIVE,11692,54-22 BEACH CHANNEL DRIVE
992,4160020001,4436452,17,M,,54-30,BEACH CHANNEL,DRIVE,11692,54-30 BEACH CHANNEL DRIVE
993,4160020001,4436453,18,M,,56-10,BEACH CHANNEL,DRIVE,11692,56-10 BEACH CHANNEL DRIVE
994,4160020001,4436454,19,M,,56-16,BEACH CHANNEL,DRIVE,11692,56-16 BEACH CHANNEL DRIVE
995,4160020001,4436446,2,M,,54-75,ALMEDA,AVENUE,11692,54-75 ALMEDA AVENUE
996,4160020001,4436449,20,M,,414,BEACH 58,STREET,11692,414 BEACH 58 STREET
997,4160020001,4436449,20,,,57-10,BEACH CHANNEL,DRIVE,11692,57-10 BEACH CHANNEL DRIVE
998,4160010002,4436437,21,M,,441,BEACH 51,STREET,11691,441 BEACH 51 STREET
999,4160010002,4436437,21,M,,445,BEACH 51,STREET,11691,445 BEACH 51 STREET
1000,4160010002,4436439,22,,,434,BEACH 54,STREET,11692,434 BEACH 54 STREET
1001,4160010002,4436439,22,M,,440,BEACH 54,STREET,11692,440 BEACH 54 STREET
1002,4160010002,4436439,22,,,430,BEACH 54,STREET,11692,430 BEACH 54 STREET
1003,4160010002,4436439,22,M,,444,BEACH 54,STREET,11692,444 BEACH 54 STREET
1004,4160020001,4436448,23,M,,439,BEACH 54,STREET,11692,439 BEACH 54 STREET
1005,4160020001,4436448,23,,,447,BEACH 54,STREET,11692,447 BEACH 54 STREET
1006,4160020001,4436448,23,M,,443,BEACH 54,STREET,11692,443 BEACH 54 STREET
1007,4160020001,4436450,24,M,,434,BEACH 58,STREET,11692,434 BEACH 58 STREET
1008,4160020001,4436450,24,M,,440,BEACH 58,STREET,11692,440 BEACH 58 STREET
1009,4160020001,4436445,3,M,,54-49,ALMEDA,AVENUE,11692,54-49 ALMEDA AVENUE
1010,4160020001,4436444,4,M,,54-41,ALMEDA,AVENUE,11692,54-41 ALMEDA AVENUE
1011,4160020001,4436443,5,M,,54-15,ALMEDA,AVENUE,11692,54-15 ALMEDA AVENUE
1012,4160020001,4436456,6,M,,54-09,ALMEDA,AVENUE,11692,54-09 ALMEDA AVENUE
1013,4160010002,4436435,7,M,,51-49,ALMEDA,AVENUE,11691,51-49 ALMEDA AVENUE
1014,4160010002,4436434,8,M,,51-45,ALMEDA,AVENUE,11691,51-45 ALMEDA AVENUE
1015,4160010002,4436433,9,M,,51-15,ALMEDA,AVENUE,11691,51-15 ALMEDA AVENUE
1016,3014310037,3038518,1,M,,2041,PACIFIC,STREET,11233,2041 PACIFIC STREET
1017,3014310043,3038520,2,M,,334,HOWARD,AVENUE,11233,334 HOWARD AVENUE
1018,3014310043,3038520,2,,,336,HOWARD,AVENUE,11233,336 HOWARD AVENUE
1019,3014310039,3038519,3,M,,324,HOWARD,AVENUE,11233,324 HOWARD AVENUE
1020,3014390010,3038674,4,M,,2020,PACIFIC,STREET,11233,2020 PACIFIC STREET
1021,3014390001,3038671,5,M,,2065,DEAN,STREET,11233,2065 DEAN STREET
1022,3033400020,3076429,1,M,,85,PALMETTO,STREET,11221,85 PALMETTO STREET
1023,1017710059,1054420,1,M,EAST,120,123,STREET,10035,120 EAST 123 STREET
1024,1017710010,1054411,2,M,EAST,115,122,STREET,10035,115 EAST 122 STREET
1025,1017710065,1087851,3,,EAST,114,123,STREET,10035,114 EAST 123 STREET
1026,1017710065,1087851,3,,EAST,116,123,STREET,10035,116 EAST 123 STREET
1027,3013730034,3036563,1,M,,1468,PARK,PLACE,11213,1468 PARK PLACE
1028,3013730037,3036564,2,M,,1474,PARK,PLACE,11213,1474 PARK PLACE
1029,3013730040,3036565,3,,,1484,PARK,PLACE,11213,1484 PARK PLACE
1030,3013730040,3036565,3,M,,1480,PARK,PLACE,11213,1480 PARK PLACE
1031,3013730043,3036566,4,M,,208,ROCHESTER,AVENUE,11213,208 ROCHESTER AVENUE
1032,3013730046,3036567,5,M,,218,ROCHESTER,AVENUE,11213,218 ROCHESTER AVENUE
1033,3013730049,3036568,6,M,,1521,STERLING,PLACE,11213,1521 STERLING PLACE
1034,3013790039,3036863,7,M,,1522,STERLING,PLACE,11213,1522 STERLING PLACE
1035,3013790039,3036863,7,,,230,ROCHESTER,AVENUE,11213,230 ROCHESTER AVENUE
1036,3013790041,3036864,8,M,,232,ROCHESTER,AVENUE,11213,232 ROCHESTER AVENUE
1037,3013790043,3036865,9,M,,234,ROCHESTER,AVENUE,11213,234 ROCHESTER AVENUE
1038,3043690001,3324011,1,,,895,PENNSYLVANIA,AVENUE,11207,895 PENNSYLVANIA AVENUE
1039,3043690001,3324011,1,,,879,PENNSYLVANIA,AVENUE,11207,879 PENNSYLVANIA AVENUE
1040,3043690001,3324011,1,,,881,PENNSYLVANIA,AVENUE,11207,881 PENNSYLVANIA AVENUE
1041,3043690001,3324011,1,M,,875,PENNSYLVANIA,AVENUE,11207,875 PENNSYLVANIA AVENUE
1042,3043690001,3324011,1,,,877,PENNSYLVANIA,AVENUE,11207,877 PENNSYLVANIA AVENUE
1043,3043690001,3324014,2,M,,155,WORTMAN,AVENUE,11207,155 WORTMAN AVENUE
1044,3043690001,3324013,3,M,,920,VERMONT,STREET,11207,920 VERMONT STREET
1045,3043690011,3324010,4,,,520,STANLEY,AVENUE,11207,520 STANLEY AVENUE
1046,3043690011,3324010,4,,,530,STANLEY,AVENUE,11207,530 STANLEY AVENUE
1047,1020080013,1060054,1,M,WEST,120,140,STREET,10030,120 WEST 140 STREET
1048,1020080013,1060054,1,M,WEST,120,140,STREET,10030,120 WEST 140 STREET
1049,3035080034,3000000,1,,EAST,1180,NEW YORK,AVENUE,11212,1180 EAST NEW YORK AVENUE
1050,3035080036,3000000,1,,EAST,1186,NEW YORK,AVENUE,11212,1186 EAST NEW YORK AVENUE
1051,3035080041,3080788,1,,,662,RALPH,AVENUE,11212,662 RALPH AVENUE
1052,3035080038,3080787,1,M,EAST,1196,NEW YORK,AVENUE,11212,1196 EAST NEW YORK AVENUE
1053,3035080042,3080789,2,M,,672,RALPH,AVENUE,11212,672 RALPH AVENUE
1054,3035080046,3080790,3,M,,682,RALPH,AVENUE,11212,682 RALPH AVENUE
1055,3035080050,3080791,4,M,,692,RALPH,AVENUE,11212,692 RALPH AVENUE
1056,3035080054,3080792,5,M,,698,RALPH,AVENUE,11212,698 RALPH AVENUE
1057,3047950016,3106612,1,,,681,MAPLE,STREET,11203,681 MAPLE STREET
1058,3047950016,3106612,1,,EAST,720,NEW YORK,AVENUE,11203,720 EAST NEW YORK AVENUE
1059,3047950016,3106612,1,,EAST,722,NEW YORK,AVENUE,11203,722 EAST NEW YORK AVENUE
1060,3047950016,3106612,1,M,EAST,728,NEW YORK,AVENUE,11203,728 EAST NEW YORK AVENUE
1061,3047950016,3106612,1,,EAST,730,NEW YORK,AVENUE,11203,730 EAST NEW YORK AVENUE
1062,3047950016,3106612,1,,EAST,726,NEW YORK,AVENUE,11203,726 EAST NEW YORK AVENUE
1063,3045940064,3099358,1,M,,955,RUTLAND,ROAD,11212,955 RUTLAND ROAD
1064,2035930001,2092700,1,M,,1710,LAFAYETTE,AVENUE,10473,1710 LAFAYETTE AVENUE
1065,2035930001,2092699,2,M,,750,CROES,AVENUE,10473,750 CROES AVENUE
1066,2035930001,2092698,3,M,,710,CROES,AVENUE,10473,710 CROES AVENUE
1067,2035930001,2092701,4,M,,715,NOBLE,AVENUE,10473,715 NOBLE AVENUE
1068,2035940001,2021985,5,M,,710,NOBLE,AVENUE,10473,710 NOBLE AVENUE
1069,2035940001,2021985,5,,,712,NOBLE,AVENUE,10473,712 NOBLE AVENUE
1070,2035980017,2092707,6,M,,740,BEACH,AVENUE,10473,740 BEACH AVENUE
1071,2035980017,2092706,7,M,,1810,LAFAYETTE,AVENUE,10473,1810 LAFAYETTE AVENUE
1072,2035930001,2112991,8,,,717,NOBLE,AVENUE,10473,717 NOBLE AVENUE
1073,1020120023,1000000,8,,WEST,111,143,STREET,10030,111 WEST 143 STREET
1074,1020120023,1000000,8,,WEST,113,143,STREET,10030,113 WEST 143 STREET
1075,1020070044,1000000,8,,WEST,114,139,STREET,10030,114 WEST 139 STREET
1076,1020110008,1000000,8,,WEST,155,142,STREET,10030,155 WEST 142 STREET
1077,1020120009,1000000,8,,WEST,155,143,STREET,10030,155 WEST 143 STREET
1078,1020110007,1000000,8,,WEST,157,142,STREET,10030,157 WEST 142 STREET
1079,1020120009,1000000,8,,WEST,157,143,STREET,10030,157 WEST 143 STREET
1080,1020130026,1060169,1,M,WEST,109,144,STREET,10030,109 WEST 144 STREET
1081,1020150005,1079768,10,M,WEST,164,147,STREET,10039,164 WEST 147 STREET
1082,1020150005,1079768,10,,,2537,ADAM C POWELL,BOULEVARD,10039,2537 ADAM C POWELL BOULEVARD
1083,1020150005,1079768,11,M,,2533,ADAM C POWELL,BOULEVARD,10039,2533 ADAM C POWELL BOULEVARD
1084,1020150005,1079768,12,M,,2529,ADAM C POWELL,BOULEVARD,10039,2529 ADAM C POWELL BOULEVARD
1085,1020150005,1079768,13,M,,2525,ADAM C POWELL,BOULEVARD,10039,2525 ADAM C POWELL BOULEVARD
1086,1020120061,1060155,14,M,WEST,164,144,STREET,10030,164 WEST 144 STREET
1087,1020120061,1060155,14,,,2477,ADAM C POWELL,BOULEVARD,10030,2477 ADAM C POWELL BOULEVARD
1088,1020120063,1060155,15,M,,2473,ADAM C POWELL,BOULEVARD,10030,2473 ADAM C POWELL BOULEVARD
1089,1020120064,1060155,16,M,,2469,ADAM C POWELL,BOULEVARD,10030,2469 ADAM C POWELL BOULEVARD
1090,1020120003,1060155,17,M,,2465,ADAM C POWELL,BOULEVARD,10030,2465 ADAM C POWELL BOULEVARD
1091,1020120001,1060155,18,,,2461,ADAM C POWELL,BOULEVARD,10030,2461 ADAM C POWELL BOULEVARD
1092,1020120001,1060128,18,M,WEST,167,143,STREET,10030,167 WEST 143 STREET
1093,1020120006,1060130,19,M,WEST,163,143,STREET,10030,163 WEST 143 STREET
1094,1020130024,1060168,2,M,WEST,113,144,STREET,10030,113 WEST 144 STREET
1095,1020120008,1060131,20,M,WEST,159,143,STREET,10030,159 WEST 143 STREET
1096,1020120011,1060132,21,M,WEST,151,143,STREET,10030,151 WEST 143 STREET
1097,1020120014,1060133,22,M,WEST,145,143,STREET,10030,145 WEST 143 STREET
1098,1020120015,1060134,23,M,WEST,143,143,STREET,10030,143 WEST 143 STREET
1099,1020120018,1060136,24,M,WEST,135,143,STREET,10030,135 WEST 143 STREET
1100,1020120020,1060137,25,M,WEST,131,143,STREET,10030,131 WEST 143 STREET
1101,1020110033,1060117,26,M,,649,MALCOLM X,BOULEVARD,10037,649 MALCOLM X BOULEVARD
1102,1020110031,1060116,27,M,,645,MALCOLM X,BOULEVARD,10037,645 MALCOLM X BOULEVARD
1103,1020110022,1060111,28,M,WEST,129,142,STREET,10030,129 WEST 142 STREET
1104,1020110015,1060107,29,M,WEST,141,142,STREET,10030,141 WEST 142 STREET
1105,1020130022,1060167,3,M,WEST,117,144,STREET,10030,117 WEST 144 STREET
1106,1020110014,1060106,30,M,WEST,143,142,STREET,10030,143 WEST 142 STREET
1107,1020110013,1060105,31,M,WEST,145,142,STREET,10030,145 WEST 142 STREET
1108,1020110011,1060103,32,M,WEST,149,142,STREET,10030,149 WEST 142 STREET
1109,1020110061,1060103,33,M,,2453,ADAM C POWELL,BOULEVARD,10030,2453 ADAM C POWELL BOULEVARD
1110,1020110063,1060103,34,M,,2449,ADAM C POWELL,BOULEVARD,10030,2449 ADAM C POWELL BOULEVARD
1111,1020110001,1060103,35,M,,2441,ADAM C POWELL,BOULEVARD,10030,2441 ADAM C POWELL BOULEVARD
1112,1020090044,1060069,36,M,WEST,144,141,STREET,10030,144 WEST 141 STREET
