,bbl,bin,bldg#,m,direction,house_num,street_name,street_type,zip,full_address,index,development,transfer_date,boro,units,_merge
165,2022690100,2090990,12,M,EAST,530,144,STREET,10454,530 EAST 144 STREET,163.0,BETANCES I,2018-11-16,BRONX,309.0,both
166,2022690100,2116424,13,M,EAST,520,144,STREET,10454,520 EAST 144 STREET,163.0,BETANCES I,2018-11-16,BRONX,309.0,both
167,2022690100,2090992,2,M,EAST,511,143,STREET,10454,511 EAST 143 STREET,163.0,BETANCES I,2018-11-16,BRONX,309.0,both
168,2022690100,2116416,3,M,EAST,515,143,STREET,10454,515 EAST 143 STREET,163.0,BETANCES I,2018-11-16,BRONX,309.0,both
169,2022690100,2116417,4,M,EAST,525,143,STREET,10454,525 EAST 143 STREET,163.0,BETANCES I,2018-11-16,BRONX,309.0,both
170,2022690100,2116418,5,M,EAST,531,143,STREET,10454,531 EAST 143 STREET,163.0,BETANCES I,2018-11-16,BRONX,309.0,both
171,2022690100,2116419,6,M,EAST,535,143,STREET,10454,535 EAST 143 STREET,163.0,BETANCES I,2018-11-16,BRONX,309.0,both
172,2022690100,2116420,7,M,EAST,545,143,STREET,10454,545 EAST 143 STREET,163.0,BETANCES I,2018-11-16,BRONX,309.0,both
173,2022690100,2090993,8,M,EAST,551,143,STREET,10454,551 EAST 143 STREET,163.0,BETANCES I,2018-11-16,BRONX,309.0,both
174,2022690100,2090993,8,,EAST,555,143,STREET,10454,555 EAST 143 STREET,163.0,BETANCES I,2018-11-16,BRONX,309.0,both
175,2022690100,2090993,8,,,401,SAINT ANNS,AVENUE,10454,401 SAINT ANNS AVENUE,163.0,BETANCES I,2018-11-16,BRONX,309.0,both
176,2022690100,2090991,9,M,EAST,560,144,STREET,10454,560 EAST 144 STREET,163.0,BETANCES I,2018-11-16,BRONX,309.0,both
177,2025680012,2091293,3,M,EAST,700,140,STREET,10454,700 EAST 140 STREET,180.0,"BETANCES II, 13",2018-11-16,BRONX,51.0,both
178,2025680012,2091293,3,,EAST,690,140,STREET,10454,690 EAST 140 STREET,180.0,"BETANCES II, 13",2018-11-16,BRONX,51.0,both
179,2022820057,2000264,1,M,EAST,443,137,STREET,10454,443 EAST 137 STREET,182.0,"BETANCES II, 18",2018-11-16,BRONX,78.0,both
180,2022820057,2000264,1,M,EAST,453,137,STREET,10454,453 EAST 137 STREET,182.0,"BETANCES II, 18",2018-11-16,BRONX,78.0,both
181,2022820057,2000264,1,M,EAST,455,137,STREET,10454,455 EAST 137 STREET,182.0,"BETANCES II, 18",2018-11-16,BRONX,78.0,both
182,2022820057,2000264,1,M,EAST,463,137,STREET,10454,463 EAST 137 STREET,182.0,"BETANCES II, 18",2018-11-16,BRONX,78.0,both
183,2022810010,2091008,2,,EAST,408,137,STREET,10454,408 EAST 137 STREET,186.0,"BETANCES II, 18",2018-11-16,BRONX,78.0,both
184,2022810010,2091008,2,M,EAST,416,137,STREET,10454,416 EAST 137 STREET,186.0,"BETANCES II, 18",2018-11-16,BRONX,78.0,both
185,2022710001,2000102,4,M,EAST,505,144,STREET,10454,505 EAST 144 STREET,188.0,"BETANCES II, 9A",2018-11-16,BRONX,46.0,both
186,2022710001,2000102,4,M,EAST,509,144,STREET,10454,509 EAST 144 STREET,188.0,"BETANCES II, 9A",2018-11-16,BRONX,46.0,both
187,2022710001,2000102,4,,EAST,511,144,STREET,10454,511 EAST 144 STREET,188.0,"BETANCES II, 9A",2018-11-16,BRONX,46.0,both
188,2022710001,2000102,4,M,EAST,517,144,STREET,10454,517 EAST 144 STREET,188.0,"BETANCES II, 9A",2018-11-16,BRONX,46.0,both
189,2025680012,2091292,4,M,EAST,695,139,STREET,10454,695 EAST 139 STREET,180.0,"BETANCES II, 13",2018-11-16,BRONX,51.0,both
190,2025680012,2091291,5,M,EAST,699,139,STREET,10454,699 EAST 139 STREET,180.0,"BETANCES II, 13",2018-11-16,BRONX,51.0,both
191,2022810055,2000000,5,,EAST,451,136,STREET,10454,451 EAST 136 STREET,194.0,"BETANCES III, 18",2018-11-16,BRONX,19.0,both
192,2022810010,2091009,6,M,EAST,411,136,STREET,10454,411 EAST 136 STREET,186.0,"BETANCES II, 18",2018-11-16,BRONX,78.0,both
193,2022710020,2090998,2,M,,427,SAINT ANNS,AVENUE,10454,427 SAINT ANNS AVENUE,196.0,"BETANCES III, 9A",2018-11-16,BRONX,26.0,both
194,2022710020,2090997,3,M,,423,SAINT ANNS,AVENUE,10454,423 SAINT ANNS AVENUE,196.0,"BETANCES III, 9A",2018-11-16,BRONX,26.0,both
195,2022870135,2000433,1,M,EAST,480,143,STREET,10454,480 EAST 143 STREET,198.0,BETANCES IV,2018-11-16,BRONX,282.0,both
196,2022870135,2000433,1,,EAST,490,143,STREET,10454,490 EAST 143 STREET,198.0,BETANCES IV,2018-11-16,BRONX,282.0,both
197,2022910023,2091087,2,M,EAST,433,146,STREET,10455,433 EAST 146 STREET,200.0,BETANCES IV,2018-11-16,BRONX,282.0,both
198,2022910023,2091087,2,M,EAST,435,146,STREET,10455,435 EAST 146 STREET,200.0,BETANCES IV,2018-11-16,BRONX,282.0,both
199,2022910023,2091087,2,M,EAST,437,146,STREET,10455,437 EAST 146 STREET,200.0,BETANCES IV,2018-11-16,BRONX,282.0,both
200,2022910023,2091087,2,M,EAST,439,146,STREET,10455,439 EAST 146 STREET,200.0,BETANCES IV,2018-11-16,BRONX,282.0,both
201,2022910023,2091087,2,M,EAST,441,146,STREET,10455,441 EAST 146 STREET,200.0,BETANCES IV,2018-11-16,BRONX,282.0,both
202,2022720005,2000103,3,,EAST,513,146,STREET,10455,513 EAST 146 STREET,205.0,BETANCES IV,2018-11-16,BRONX,282.0,both
203,2022720005,2000103,3,M,EAST,511,146,STREET,10455,511 EAST 146 STREET,205.0,BETANCES IV,2018-11-16,BRONX,282.0,both
204,2022910023,2091071,4,M,EAST,417,146,STREET,10455,417 EAST 146 STREET,200.0,BETANCES IV,2018-11-16,BRONX,282.0,both
205,2022910023,2091071,4,M,EAST,419,146,STREET,10455,419 EAST 146 STREET,200.0,BETANCES IV,2018-11-16,BRONX,282.0,both
206,2022910023,2091071,4,M,EAST,421,146,STREET,10455,421 EAST 146 STREET,200.0,BETANCES IV,2018-11-16,BRONX,282.0,both
207,2022910023,2091071,4,M,EAST,423,146,STREET,10455,423 EAST 146 STREET,200.0,BETANCES IV,2018-11-16,BRONX,282.0,both
208,2022910023,2091071,4,M,EAST,425,146,STREET,10455,425 EAST 146 STREET,200.0,BETANCES IV,2018-11-16,BRONX,282.0,both
209,2022910023,2091071,4,M,EAST,427,146,STREET,10455,427 EAST 146 STREET,200.0,BETANCES IV,2018-11-16,BRONX,282.0,both
210,2022910023,2091071,4,M,EAST,429,146,STREET,10455,429 EAST 146 STREET,200.0,BETANCES IV,2018-11-16,BRONX,282.0,both
211,2022910023,2091071,4,M,EAST,431,146,STREET,10455,431 EAST 146 STREET,200.0,BETANCES IV,2018-11-16,BRONX,282.0,both
212,2022720038,2093912,5,,EAST,527,146,STREET,10455,527 EAST 146 STREET,215.0,BETANCES IV,2018-11-16,BRONX,282.0,both
213,2022720038,2093912,5,M,EAST,545,146,STREET,10455,545 EAST 146 STREET,215.0,BETANCES IV,2018-11-16,BRONX,282.0,both
214,2022720038,2093912,5,,EAST,547,146,STREET,10455,547 EAST 146 STREET,215.0,BETANCES IV,2018-11-16,BRONX,282.0,both
215,2022720038,2093912,5,,EAST,537,146,STREET,10455,537 EAST 146 STREET,215.0,BETANCES IV,2018-11-16,BRONX,282.0,both
216,2022720005,2090711,6,,EAST,512,146,STREET,10455,512 EAST 146 STREET,205.0,BETANCES IV,2018-11-16,BRONX,282.0,both
217,2022720005,2090711,6,M,EAST,510,146,STREET,10455,510 EAST 146 STREET,205.0,BETANCES IV,2018-11-16,BRONX,282.0,both
218,2022720038,2093913,7,M,EAST,530,146,STREET,10455,530 EAST 146 STREET,215.0,BETANCES IV,2018-11-16,BRONX,282.0,both
219,2022720038,2093913,7,,EAST,528,146,STREET,10455,528 EAST 146 STREET,215.0,BETANCES IV,2018-11-16,BRONX,282.0,both
220,2022910050,2000513,8,M,EAST,455,146,STREET,10455,455 EAST 146 STREET,223.0,BETANCES IV,2018-11-16,BRONX,282.0,both
221,2022870026,2129390,8,,EAST,450,143,STREET,10454,450 EAST 143 STREET,224.0,BETANCES V,2018-11-16,BRONX,100.0,both
222,2022720005,2090712,1,M,EAST,521,146,STREET,10455,521 EAST 146 STREET,205.0,BETANCES IV,2018-11-16,BRONX,282.0,both
223,2022720005,2090713,2,M,EAST,525,146,STREET,10455,525 EAST 146 STREET,205.0,BETANCES IV,2018-11-16,BRONX,282.0,both
224,2022720038,2093909,3,M,EAST,521,145,STREET,10454,521 EAST 145 STREET,215.0,BETANCES IV,2018-11-16,BRONX,282.0,both
225,2022720038,2093909,3,,EAST,525,145,STREET,10454,525 EAST 145 STREET,215.0,BETANCES IV,2018-11-16,BRONX,282.0,both
226,2022910023,2091085,6,M,EAST,409,146,STREET,10455,409 EAST 146 STREET,200.0,BETANCES IV,2018-11-16,BRONX,282.0,both
227,2022910023,2091085,6,,EAST,411,146,STREET,10455,411 EAST 146 STREET,200.0,BETANCES IV,2018-11-16,BRONX,282.0,both
228,2022910023,2091070,7,M,EAST,413,146,STREET,10455,413 EAST 146 STREET,200.0,BETANCES IV,2018-11-16,BRONX,282.0,both
229,2022910023,2091070,7,,EAST,415,146,STREET,10455,415 EAST 146 STREET,200.0,BETANCES IV,2018-11-16,BRONX,282.0,both
230,2022910023,2091092,8,M,EAST,445,146,STREET,10455,445 EAST 146 STREET,200.0,BETANCES IV,2018-11-16,BRONX,282.0,both
231,2022910001,2109608,1,M,EAST,400,147,STREET,10455,400 EAST 147 STREET,234.0,BETANCES VI,2018-11-16,BRONX,155.0,both
232,2022910030,2000508,2,M,EAST,460,147,STREET,10455,460 EAST 147 STREET,235.0,BETANCES VI,2018-11-16,BRONX,155.0,both
233,2022720119,2116543,3,M,EAST,550,147,STREET,10455,550 EAST 147 STREET,236.0,BETANCES VI,2018-11-16,BRONX,155.0,both
234,2022910001,2000000,4,,,474,WILLIS,AVENUE,10455,474 WILLIS AVENUE,234.0,BETANCES VI,2018-11-16,BRONX,155.0,both
235,2022720119,2093910,5,,,465,SAINT ANNS,AVENUE,10455,465 SAINT ANNS AVENUE,236.0,BETANCES VI,2018-11-16,BRONX,155.0,both
236,1021070059,1062490,1,,,1943,AMSTERDAM,AVENUE,10032,1943 AMSTERDAM AVENUE,239.0,BETHUNE GARDENS,2023-01-10,MANHATTAN,210.0,both
237,1021070059,1062490,1,M,,1945,AMSTERDAM,AVENUE,10032,1945 AMSTERDAM AVENUE,239.0,BETHUNE GARDENS,2023-01-10,MANHATTAN,210.0,both
238,1021070059,1062490,1,,,1949,AMSTERDAM,AVENUE,10032,1949 AMSTERDAM AVENUE,239.0,BETHUNE GARDENS,2023-01-10,MANHATTAN,210.0,both
239,1021070059,1062490,1,,,1947,AMSTERDAM,AVENUE,10032,1947 AMSTERDAM AVENUE,239.0,BETHUNE GARDENS,2023-01-10,MANHATTAN,210.0,both
240,2044310001,2093400,1,M,,2440,BOSTON,ROAD,10467,2440 BOSTON ROAD,243.0,BOSTON ROAD PLAZA,2024-09-26,BRONX,235.0,both
241,2044310001,2093400,1,,,2430,BOSTON,ROAD,10467,2430 BOSTON ROAD,243.0,BOSTON ROAD PLAZA,2024-09-26,BRONX,235.0,both
242,2044310001,2093401,2,,,2424,BOSTON,ROAD,10467,2424 BOSTON ROAD,243.0,BOSTON ROAD PLAZA,2024-09-26,BRONX,235.0,both
243,2052630040,2093876,1,M,,3475,BIVONA,STREET,10475,3475 BIVONA STREET,246.0,BOSTON SECOR,2024-09-26,BRONX,235.0,both
244,2052630040,2093876,1,,,3485,BIVONA,STREET,10475,3485 BIVONA STREET,246.0,BOSTON SECOR,2024-09-26,BRONX,235.0,both
245,2052630040,2093875,2,M,,3555,BIVONA,STREET,10475,3555 BIVONA STREET,246.0,BOSTON SECOR,2024-09-26,BRONX,235.0,both
246,2052630040,2093875,2,,,3545,BIVONA,STREET,10475,3545 BIVONA STREET,246.0,BOSTON SECOR,2024-09-26,BRONX,235.0,both
247,2052630040,2093875,2,,,3565,BIVONA,STREET,10475,3565 BIVONA STREET,246.0,BOSTON SECOR,2024-09-26,BRONX,235.0,both
248,2052630070,2093879,3,,,3560,BIVONA,STREET,10475,3560 BIVONA STREET,251.0,BOSTON SECOR,2024-09-26,BRONX,235.0,both
249,2052630070,2093879,3,M,,3550,BIVONA,STREET,10475,3550 BIVONA STREET,251.0,BOSTON SECOR,2024-09-26,BRONX,235.0,both
250,2052630070,2093877,3,,,3540,BIVONA,STREET,10475,3540 BIVONA STREET,251.0,BOSTON SECOR,2024-09-26,BRONX,235.0,both
251,2052630070,2093879,3,,,3580,BIVONA,STREET,10475,3580 BIVONA STREET,251.0,BOSTON SECOR,2024-09-26,BRONX,235.0,both
252,2052630070,2093879,3,,,3570,BIVONA,STREET,10475,3570 BIVONA STREET,251.0,BOSTON SECOR,2024-09-26,BRONX,235.0,both
253,2052630070,2093877,4,,,2185,REEDS MILL,LANE,10475,2185 REEDS MILL LANE,251.0,BOSTON SECOR,2024-09-26,BRONX,235.0,both
254,2052630070,2093877,4,M,,2175,REEDS MILL,LANE,10475,2175 REEDS MILL LANE,251.0,BOSTON SECOR,2024-09-26,BRONX,235.0,both
255,2052630070,2112981,5,,,2185,REEDS MILL,LANE,10475,2185 REEDS MILL LANE,251.0,BOSTON SECOR,2024-09-26,BRONX,235.0,both
256,2052630070,2093877,6,,,3540,BIVONA,STREET,10475,3540 BIVONA STREET,251.0,BOSTON SECOR,2024-09-26,BRONX,235.0,both
257,3043550001,3324285,1,M,,785,SCHENCK,AVENUE,11207,785 SCHENCK AVENUE,260.0,BOULEVARD,2021-12-28,BROOKLYN,1441.0,both
258,3043550001,3324285,1,,,2150,LINDEN,BOULEVARD,11207,2150 LINDEN BOULEVARD,260.0,BOULEVARD,2021-12-28,BROOKLYN,1441.0,both
259,3043550001,3324285,1,M,,797,SCHENCK,AVENUE,11207,797 SCHENCK AVENUE,260.0,BOULEVARD,2021-12-28,BROOKLYN,1441.0,both
260,3043550001,3324288,10,M,,842,ASHFORD,STREET,11207,842 ASHFORD STREET,260.0,BOULEVARD,2021-12-28,BROOKLYN,1441.0,both
261,3043550001,3324288,10,,,773,STANLEY,AVENUE,11207,773 STANLEY AVENUE,260.0,BOULEVARD,2021-12-28,BROOKLYN,1441.0,both
262,3043550001,3324288,10,M,,854,ASHFORD,STREET,11207,854 ASHFORD STREET,260.0,BOULEVARD,2021-12-28,BROOKLYN,1441.0,both
263,3043770001,3324162,11,M,,845,SCHENCK,AVENUE,11207,845 SCHENCK AVENUE,266.0,BOULEVARD,2021-12-28,BROOKLYN,1441.0,both
264,3043770001,3324162,11,M,,857,SCHENCK,AVENUE,11207,857 SCHENCK AVENUE,266.0,BOULEVARD,2021-12-28,BROOKLYN,1441.0,both
265,3043770001,3324276,12,M,,881,SCHENCK,AVENUE,11207,881 SCHENCK AVENUE,266.0,BOULEVARD,2021-12-28,BROOKLYN,1441.0,both
266,3043770001,3324276,12,M,,893,SCHENCK,AVENUE,11207,893 SCHENCK AVENUE,266.0,BOULEVARD,2021-12-28,BROOKLYN,1441.0,both
267,3043770001,3324277,13,,,726,STANLEY,AVENUE,11207,726 STANLEY AVENUE,266.0,BOULEVARD,2021-12-28,BROOKLYN,1441.0,both
268,3043770001,3324277,13,M,,738,STANLEY,AVENUE,11207,738 STANLEY AVENUE,266.0,BOULEVARD,2021-12-28,BROOKLYN,1441.0,both
269,3043770001,3324277,13,M,,740,STANLEY,AVENUE,11207,740 STANLEY AVENUE,266.0,BOULEVARD,2021-12-28,BROOKLYN,1441.0,both
270,3043770001,3324279,14,M,,359,WORTMAN,AVENUE,11207,359 WORTMAN AVENUE,266.0,BOULEVARD,2021-12-28,BROOKLYN,1441.0,both
271,3043770001,3324279,14,M,,357,WORTMAN,AVENUE,11207,357 WORTMAN AVENUE,266.0,BOULEVARD,2021-12-28,BROOKLYN,1441.0,both
272,3043770001,3324278,15,M,,756,STANLEY,AVENUE,11207,756 STANLEY AVENUE,266.0,BOULEVARD,2021-12-28,BROOKLYN,1441.0,both
273,3043770001,3324278,15,M,,758,STANLEY,AVENUE,11207,758 STANLEY AVENUE,266.0,BOULEVARD,2021-12-28,BROOKLYN,1441.0,both
274,3043770001,3324278,15,,,772,STANLEY,AVENUE,11207,772 STANLEY AVENUE,266.0,BOULEVARD,2021-12-28,BROOKLYN,1441.0,both
275,3043770001,3324280,16,M,,363,WORTMAN,AVENUE,11207,363 WORTMAN AVENUE,266.0,BOULEVARD,2021-12-28,BROOKLYN,1441.0,both
276,3043770001,3324280,16,M,,361,WORTMAN,AVENUE,11207,361 WORTMAN AVENUE,266.0,BOULEVARD,2021-12-28,BROOKLYN,1441.0,both
277,3043770001,3324274,17,M,,872,ASHFORD,STREET,11207,872 ASHFORD STREET,266.0,BOULEVARD,2021-12-28,BROOKLYN,1441.0,both
278,3043770001,3324274,17,M,,884,ASHFORD,STREET,11207,884 ASHFORD STREET,266.0,BOULEVARD,2021-12-28,BROOKLYN,1441.0,both
279,3043770001,3324275,18,M,,908,ASHFORD,STREET,11207,908 ASHFORD STREET,266.0,BOULEVARD,2021-12-28,BROOKLYN,1441.0,both
280,3043770001,3324275,18,M,,920,ASHFORD,STREET,11207,920 ASHFORD STREET,266.0,BOULEVARD,2021-12-28,BROOKLYN,1441.0,both
281,3043550001,3324293,2,M,,817,SCHENCK,AVENUE,11207,817 SCHENCK AVENUE,260.0,BOULEVARD,2021-12-28,BROOKLYN,1441.0,both
282,3043550001,3324293,2,M,,829,SCHENCK,AVENUE,11207,829 SCHENCK AVENUE,260.0,BOULEVARD,2021-12-28,BROOKLYN,1441.0,both
283,3043550001,3324289,3,M,,2156,LINDEN,BOULEVARD,11207,2156 LINDEN BOULEVARD,260.0,BOULEVARD,2021-12-28,BROOKLYN,1441.0,both
284,3043550001,3324292,4,M,,807,SCHENCK,AVENUE,11207,807 SCHENCK AVENUE,260.0,BOULEVARD,2021-12-28,BROOKLYN,1441.0,both
285,3043550001,3324294,5,M,,725,STANLEY,AVENUE,11207,725 STANLEY AVENUE,260.0,BOULEVARD,2021-12-28,BROOKLYN,1441.0,both
286,3043550001,3324290,6,M,,2202,LINDEN,BOULEVARD,11207,2202 LINDEN BOULEVARD,260.0,BOULEVARD,2021-12-28,BROOKLYN,1441.0,both
287,3043550001,3324287,7,M,,830,ASHFORD,STREET,11207,830 ASHFORD STREET,260.0,BOULEVARD,2021-12-28,BROOKLYN,1441.0,both
288,3043550001,3324295,8,M,,765,STANLEY,AVENUE,11207,765 STANLEY AVENUE,260.0,BOULEVARD,2021-12-28,BROOKLYN,1441.0,both
289,3043550001,3324286,9,,,812,ASHFORD,STREET,11207,812 ASHFORD STREET,260.0,BOULEVARD,2021-12-28,BROOKLYN,1441.0,both
290,3043550001,3324286,9,,,828,ASHFORD,STREET,11207,828 ASHFORD STREET,260.0,BOULEVARD,2021-12-28,BROOKLYN,1441.0,both
291,3043550001,3324286,9,M,,804,ASHFORD,STREET,11207,804 ASHFORD STREET,260.0,BOULEVARD,2021-12-28,BROOKLYN,1441.0,both
292,3043550001,3324286,9,M,,816,ASHFORD,STREET,11207,816 ASHFORD STREET,260.0,BOULEVARD,2021-12-28,BROOKLYN,1441.0,both
293,3034100033,3326292,1,M,,580,CENTRAL,AVENUE,11207,580 CENTRAL AVENUE,296.0,BUSHWICK II (GROUPS A & C),2019-07-18,BROOKLYN,300.0,both
294,3032760001,3325659,10,M,,140,HIMROD,STREET,11221,140 HIMROD STREET,297.0,BUSHWICK II (GROUPS A & C),2019-07-18,BROOKLYN,300.0,both
295,3032760001,3325658,11,M,,139,HARMAN,STREET,11221,139 HARMAN STREET,297.0,BUSHWICK II (GROUPS A & C),2019-07-18,BROOKLYN,300.0,both
296,3032760001,3325657,12,M,,251,CENTRAL,AVENUE,11221,251 CENTRAL AVENUE,297.0,BUSHWICK II (GROUPS A & C),2019-07-18,BROOKLYN,300.0,both
297,3032750047,3074721,13,M,,270,CENTRAL,AVENUE,11221,270 CENTRAL AVENUE,300.0,BUSHWICK II (GROUPS A & C),2019-07-18,BROOKLYN,300.0,both
298,3032850049,3075041,14,M,,290,CENTRAL,AVENUE,11221,290 CENTRAL AVENUE,301.0,BUSHWICK II (GROUPS A & C),2019-07-18,BROOKLYN,300.0,both
299,3032960046,3075382,15,M,,310,CENTRAL,AVENUE,11221,310 CENTRAL AVENUE,302.0,BUSHWICK II (GROUPS A & C),2019-07-18,BROOKLYN,300.0,both
300,3032860001,3325686,16,M,,250,WILSON,AVENUE,11237,250 WILSON AVENUE,303.0,BUSHWICK II (GROUPS A & C),2019-07-18,BROOKLYN,300.0,both
301,3032860001,3325688,17,M,,190,HARMAN,STREET,11221,190 HARMAN STREET,303.0,BUSHWICK II (GROUPS A & C),2019-07-18,BROOKLYN,300.0,both
302,3032860001,3325685,18,M,,1259,GREENE,AVENUE,11221,1259 GREENE AVENUE,303.0,BUSHWICK II (GROUPS A & C),2019-07-18,BROOKLYN,300.0,both
303,3032860001,3325687,19,M,,140,HARMAN,STREET,11221,140 HARMAN STREET,303.0,BUSHWICK II (GROUPS A & C),2019-07-18,BROOKLYN,300.0,both
304,3034100033,3326291,2,M,,155,ELDERT,STREET,11207,155 ELDERT STREET,296.0,BUSHWICK II (GROUPS A & C),2019-07-18,BROOKLYN,300.0,both
305,3032860001,3325684,20,M,,1229,GREENE,AVENUE,11221,1229 GREENE AVENUE,303.0,BUSHWICK II (GROUPS A & C),2019-07-18,BROOKLYN,300.0,both
306,3032860001,3325683,21,M,,269,CENTRAL,AVENUE,11221,269 CENTRAL AVENUE,303.0,BUSHWICK II (GROUPS A & C),2019-07-18,BROOKLYN,300.0,both
307,3032970001,3325697,22,M,,270,WILSON,AVENUE,11237,270 WILSON AVENUE,310.0,BUSHWICK II (GROUPS A & C),2019-07-18,BROOKLYN,300.0,both
308,3032970001,3325696,23,M,,1280,GREENE,AVENUE,11221,1280 GREENE AVENUE,310.0,BUSHWICK II (GROUPS A & C),2019-07-18,BROOKLYN,300.0,both
309,3032970001,3325695,24,M,,1240,GREENE,AVENUE,11221,1240 GREENE AVENUE,310.0,BUSHWICK II (GROUPS A & C),2019-07-18,BROOKLYN,300.0,both
310,3032970001,3325694,25,M,,289,CENTRAL,AVENUE,11221,289 CENTRAL AVENUE,310.0,BUSHWICK II (GROUPS A & C),2019-07-18,BROOKLYN,300.0,both
311,3034030001,3078553,3,M,,595,EVERGREEN,AVENUE,11207,595 EVERGREEN AVENUE,314.0,BUSHWICK II (GROUPS A & C),2019-07-18,BROOKLYN,300.0,both
312,3034100001,3078789,4,M,,615,EVERGREEN,AVENUE,11207,615 EVERGREEN AVENUE,315.0,BUSHWICK II (GROUPS A & C),2019-07-18,BROOKLYN,300.0,both
313,3034150039,3326305,5,M,,690,EVERGREEN,AVENUE,11207,690 EVERGREEN AVENUE,316.0,BUSHWICK II (GROUPS A & C),2019-07-18,BROOKLYN,300.0,both
314,3034090032,3078774,6,M,,670,EVERGREEN,AVENUE,11207,670 EVERGREEN AVENUE,317.0,BUSHWICK II (GROUPS A & C),2019-07-18,BROOKLYN,300.0,both
315,3034150039,3326315,7,M,,85,COVERT,STREET,11207,85 COVERT STREET,316.0,BUSHWICK II (GROUPS A & C),2019-07-18,BROOKLYN,300.0,both
316,3034150039,3326314,8,M,,75,COVERT,STREET,11207,75 COVERT STREET,316.0,BUSHWICK II (GROUPS A & C),2019-07-18,BROOKLYN,300.0,both
317,3032760001,3325660,9,M,,160,HIMROD,STREET,11221,160 HIMROD STREET,297.0,BUSHWICK II (GROUPS A & C),2019-07-18,BROOKLYN,300.0,both
318,3033320001,3325725,26,M,,1201,GATES,AVENUE,11221,1201 GATES AVENUE,321.0,BUSHWICK II (GROUPS B & D),2019-07-18,BROOKLYN,300.0,both
319,3033320001,3325726,27,M,,415,EVERGREEN,AVENUE,11221,415 EVERGREEN AVENUE,321.0,BUSHWICK II (GROUPS B & D),2019-07-18,BROOKLYN,300.0,both
320,3033410001,3326139,28,M,,431,EVERGREEN,AVENUE,11221,431 EVERGREEN AVENUE,323.0,BUSHWICK II (GROUPS B & D),2019-07-18,BROOKLYN,300.0,both
321,3033410001,3326140,29,M,,1210,GATES,AVENUE,11221,1210 GATES AVENUE,323.0,BUSHWICK II (GROUPS B & D),2019-07-18,BROOKLYN,300.0,both
322,3033410001,3326141,30,M,,1230,GATES,AVENUE,11221,1230 GATES AVENUE,323.0,BUSHWICK II (GROUPS B & D),2019-07-18,BROOKLYN,300.0,both
323,3033410001,3326142,31,M,,1240,GATES,AVENUE,11221,1240 GATES AVENUE,323.0,BUSHWICK II (GROUPS B & D),2019-07-18,BROOKLYN,300.0,both
324,3033410001,3326137,32,M,,1260,GATES,AVENUE,11221,1260 GATES AVENUE,323.0,BUSHWICK II (GROUPS B & D),2019-07-18,BROOKLYN,300.0,both
325,3033410001,3326138,33,M,,400,CENTRAL,AVENUE,11221,400 CENTRAL AVENUE,323.0,BUSHWICK II (GROUPS B & D),2019-07-18,BROOKLYN,300.0,both
326,3033410001,3326146,34,M,,143,PALMETTO,STREET,11221,143 PALMETTO STREET,323.0,BUSHWICK II (GROUPS B & D),2019-07-18,BROOKLYN,300.0,both
327,3033410001,3326145,35,M,,125,PALMETTO,STREET,11221,125 PALMETTO STREET,323.0,BUSHWICK II (GROUPS B & D),2019-07-18,BROOKLYN,300.0,both
328,3033410001,3326144,36,M,,105,PALMETTO,STREET,11221,105 PALMETTO STREET,323.0,BUSHWICK II (GROUPS B & D),2019-07-18,BROOKLYN,300.0,both
329,3033410001,3326143,37,M,,95,PALMETTO,STREET,11221,95 PALMETTO STREET,323.0,BUSHWICK II (GROUPS B & D),2019-07-18,BROOKLYN,300.0,both
330,3033590029,3076768,38,M,,440,CENTRAL,AVENUE,11221,440 CENTRAL AVENUE,333.0,BUSHWICK II (GROUPS B & D),2019-07-18,BROOKLYN,300.0,both
331,3033420001,3326150,39,M,,1320,GATES,AVENUE,11221,1320 GATES AVENUE,334.0,BUSHWICK II (GROUPS B & D),2019-07-18,BROOKLYN,300.0,both
332,3033420001,3326149,40,M,,1300,GATES,AVENUE,11221,1300 GATES AVENUE,334.0,BUSHWICK II (GROUPS B & D),2019-07-18,BROOKLYN,300.0,both
333,3033420001,3326148,41,M,,375,CENTRAL,AVENUE,11221,375 CENTRAL AVENUE,334.0,BUSHWICK II (GROUPS B & D),2019-07-18,BROOKLYN,300.0,both
334,3033420001,3326147,42,M,,161,PALMETTO,STREET,11221,161 PALMETTO STREET,334.0,BUSHWICK II (GROUPS B & D),2019-07-18,BROOKLYN,300.0,both
335,3033510001,3326174,43,M,,390,WILSON,AVENUE,11221,390 WILSON AVENUE,338.0,BUSHWICK II (GROUPS B & D),2019-07-18,BROOKLYN,300.0,both
336,3033510001,3326173,44,M,,210,PALMETTO,STREET,11221,210 PALMETTO STREET,338.0,BUSHWICK II (GROUPS B & D),2019-07-18,BROOKLYN,300.0,both
337,3033510001,3326172,45,M,,200,PALMETTO,STREET,11221,200 PALMETTO STREET,338.0,BUSHWICK II (GROUPS B & D),2019-07-18,BROOKLYN,300.0,both
338,3033510001,3326171,46,M,,190,PALMETTO,STREET,11221,190 PALMETTO STREET,338.0,BUSHWICK II (GROUPS B & D),2019-07-18,BROOKLYN,300.0,both
339,3033510001,3326175,47,M,,191,WOODBINE,STREET,11221,191 WOODBINE STREET,338.0,BUSHWICK II (GROUPS B & D),2019-07-18,BROOKLYN,300.0,both
