,index,violationid,buildingid,registrationid,boroid,borough,bin_x,bbl_x,housenumber,lowhousenumber,highhousenumber,streetname,class,inspectiondate,approveddate,originalcertifybydate,originalcorrectbydate,newcertifybydate,newcorrectbydate,certifieddate,ordernumber,novid,novdescription,novissueddate,currentstatusid,currentstatus,currentstatusdate,novtype,violationstatus,rentimpairing,address,bbl_y,bldg,m,og_address,zip code,cd,fc,ss,sa,cc,bin_y,dev_name,units,transfer,_merge,inspectiondate_year,novissued_year
12517,12517,17900228,376506,390924,3,brooklyn,3036911,3013810018.0,1640,1640,1640,STERLING PLACE,B,2025-05-16,2025-05-16,07/07/2025,06/23/2025,,,06/05/2025,583,9762262.0,"§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT NORTH WALL IN THE 1st ROOM FROM NORTH LOCATED AT APT 4A, 4th STORY, 2nd APARTMENT FROM NORTH AT EAST",2025-05-19,8,FALSE CERTIFICATION,07/13/2025,Original,Open,N,1640 STERLING PLACE,3013810018,5,M,1640 STERLING PLACE,11233,08,09,20,55,41,3036911,STERLING PLACE REHABS (SAINT JOHNS-STERLING),83, 11/28/2023,both,2025,2025.0
12518,12518,17900231,376506,390924,3,brooklyn,3036911,3013810018.0,1640,1640,1640,STERLING PLACE,B,2025-05-16,2025-05-16,07/07/2025,06/23/2025,,,06/05/2025,508,9762262.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING IN THE 4th ROOM FROM NORTH AT EAST LOCATED AT APT 4A, 4th STORY, 2nd APARTMENT FROM NORTH AT EAST",2025-05-19,8,FALSE CERTIFICATION,07/13/2025,Original,Open,N,1640 STERLING PLACE,3013810018,5,M,1640 STERLING PLACE,11233,08,09,20,55,41,3036911,STERLING PLACE REHABS (SAINT JOHNS-STERLING),83, 11/28/2023,both,2025,2025.0
12519,12519,17899845,46126,227991,2,bronx,2092142,2029440001.0,1805,1805,1807,CROTONA AVENUE,A,2025-05-16,2025-05-19,09/06/2025,08/23/2025,,,06/23/2025,502,9763493.0,"§ 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE VINYL FLOOR TILES IN THE 1st ROOM FROM NORTH AT EAST LOCATED AT APT 9D, 9th STORY, 2nd APARTMENT FROM NORTH AT EAST",2025-05-20,9,VIOLATION DISMISSED,09/03/2025,Original,Close,N,1805 CROTONA AVENUE,2029440001,1,M,1805 CROTONA AVENUE,10457,06,15,32,79,15,2092142,MURPHY,281, 12/27/2018,both,2025,2025.0
12520,12520,17899846,46126,227991,2,bronx,2092142,2029440001.0,1805,1805,1807,CROTONA AVENUE,A,2025-05-16,2025-05-19,09/06/2025,08/23/2025,,,06/23/2025,554,9763493.0,"§ 27-2005 ADM CODE PAINT METAL IN ACCORDANCE WITH DEPT. REGULATION RADIATOR IN THE KITCHEN LOCATED AT APT 9D, 9th STORY, 2nd APARTMENT FROM NORTH AT EAST",2025-05-20,9,VIOLATION DISMISSED,09/03/2025,Original,Close,N,1805 CROTONA AVENUE,2029440001,1,M,1805 CROTONA AVENUE,10457,06,15,32,79,15,2092142,MURPHY,281, 12/27/2018,both,2025,2025.0
12521,12521,17899847,46126,227991,2,bronx,2092142,2029440001.0,1805,1805,1807,CROTONA AVENUE,A,2025-05-16,2025-05-19,09/06/2025,08/23/2025,,,06/23/2025,556,9763493.0,"§ 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT THE CEILING AND ALL WALLS IN THE KITCHEN LOCATED AT APT 9D, 9th STORY, 2nd APARTMENT FROM NORTH AT EAST",2025-05-20,9,VIOLATION DISMISSED,09/03/2025,Original,Close,N,1805 CROTONA AVENUE,2029440001,1,M,1805 CROTONA AVENUE,10457,06,15,32,79,15,2092142,MURPHY,281, 12/27/2018,both,2025,2025.0
12522,12522,17899856,363151,328137,3,brooklyn,3101906,3046710007.0,1142,1142,1142,LENOX ROAD,C,2025-05-16,2025-05-20,06/09/2025,06/04/2025,,,,530,9765762.0,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE HINGES AT 2nd PUBLIC HALL BULKHEAD FROM NORTH, 4th STORY",2025-05-21,2,NOV SENT OUT,05/21/2025,Original,Open,N,1142 LENOX ROAD,3046710007,1,M,1142 LENOX ROAD,11212,17,09,19,58,41,3101906,LENOX ROAD-ROCKAWAY PARKWAY,74, 11/28/2023,both,2025,2025.0
12523,12523,17899859,363151,328137,3,brooklyn,3101906,3046710007.0,1142,1142,1142,LENOX ROAD,B,2025-05-16,2025-05-20,07/09/2025,06/25/2025,,,,502,9765757.0,"§ 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE FIRE RETARDED PLASTER AT EAST WALL SOUTH WALL AND CEILING AT 2nd PUBLIC HALL BULKHEAD FROM NORTH, 4th STORY",2025-05-21,2,NOV SENT OUT,05/21/2025,Original,Open,N,1142 LENOX ROAD,3046710007,1,M,1142 LENOX ROAD,11212,17,09,19,58,41,3101906,LENOX ROAD-ROCKAWAY PARKWAY,74, 11/28/2023,both,2025,2025.0
12524,12524,17900220,376492,325451,3,brooklyn,3036889,3013800028.0,1578,1578,1578,STERLING PLACE,C,2025-05-16,2025-05-16,05/29/2025,05/17/2025,,,,670,9760563.0,"§ 27-2031 ADM CODE PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT LOCATED AT APT 2A, 2nd STORY, 2nd APARTMENT FROM NORTH AT EAST",2025-05-19,2,NOV SENT OUT,05/19/2025,Original,Open,Y,1578 STERLING PLACE,3013800028,4,M,1578 STERLING PLACE,11213,08,09,20,55,36,3036889,STERLING PLACE REHABS (STERLING-BUFFALO),125, 11/28/2023,both,2025,2025.0
12525,12525,17900233,376506,390924,3,brooklyn,3036911,3013810018.0,1640,1640,1640,STERLING PLACE,B,2025-05-16,2025-05-16,07/07/2025,06/23/2025,,,06/05/2025,508,9762262.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING IN THE 4th ROOM FROM NORTH AT WEST LOCATED AT APT 4A, 4th STORY, 2nd APARTMENT FROM NORTH AT EAST",2025-05-19,8,FALSE CERTIFICATION,07/13/2025,Original,Open,N,1640 STERLING PLACE,3013810018,5,M,1640 STERLING PLACE,11233,08,09,20,55,41,3036911,STERLING PLACE REHABS (SAINT JOHNS-STERLING),83, 11/28/2023,both,2025,2025.0
12526,12526,17900234,376506,390924,3,brooklyn,3036911,3013810018.0,1640,1640,1640,STERLING PLACE,B,2025-05-16,2025-05-16,07/07/2025,06/23/2025,,,06/05/2025,507,9762262.0,"§ 27-2005 ADM CODE REPAIR THE ROOF SO THAT IT WILL NOT LEAK ABOVE THE CEILING IN THE 4th ROOM FROM NORTH AT WEST LOCATED AT APT 4A, 4th STORY, 2nd APARTMENT FROM NORTH AT EAST",2025-05-19,8,FALSE CERTIFICATION,07/13/2025,Original,Open,Y,1640 STERLING PLACE,3013810018,5,M,1640 STERLING PLACE,11233,08,09,20,55,41,3036911,STERLING PLACE REHABS (SAINT JOHNS-STERLING),83, 11/28/2023,both,2025,2025.0
12527,12527,17900500,812406,501842,5,staten island,5095819,5001960001.0,1077,1077,1077,CASTLETON AVENUE,C,2025-05-16,2025-05-19,06/20/2025,06/15/2025,,,06/20/2025,568,9764396.0,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 4H, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST",2025-05-20,9,VIOLATION DISMISSED,09/02/2025,Original,Close,N,1077 CASTLETON AVENUE,5001960001,7,M,1077 CASTLETON AVENUE,10310,01,11,23,61,49,5095819,WEST BRIGHTON I,490, 6/26/2024,both,2025,2025.0
12528,12528,17911728,806502,227351,2,bronx,2090712,2022720005.0,521,521,523,EAST 146 STREET,B,2025-05-16,2025-05-19,07/08/2025,06/24/2025,,,,550,9764340.0,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... GRADER THAN 10 SQ FEET AT CEILING, EAST WALL AND SOUTH WALL IN THE BATHROOM LOCATED AT APT 1C, 1st STORY, 1st APARTMENT FROM WEST AT NORTH",2025-05-20,19,VIOLATION CLOSED,08/02/2025,Original,Close,N,521 EAST 146 STREET,2022720005,1,M,521 EAST 146TH STREET,10455,01,15,29,84,08,2090712,BETANCES IV,282, 11/16/2018,both,2025,2025.0
12529,12529,17911751,808800,389876,3,brooklyn,3344926,3030250046.0,124,124,128,MAUJER STREET,C,2025-05-16,2025-05-19,06/08/2025,06/03/2025,,,05/23/2025,530,9764382.0,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE HINGES AT NORTH 4 DOOR AT CELLAR",2025-05-20,19,VIOLATION CLOSED,06/02/2025,Original,Close,N,124 MAUJER STREET,3030250046,7,M,124 MAUJER STREET,11206,01,07,18,53,34,3344926,WILLIAMSBURG,"1,621", 12/28/2021,both,2025,2025.0
12530,12530,17911757,808800,389876,3,brooklyn,3344926,3030250046.0,124,124,128,MAUJER STREET,C,2025-05-16,2025-05-19,06/08/2025,06/03/2025,,,05/23/2025,530,9764382.0,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE WEST 2 DOOR MISSING AT CELLAR",2025-05-20,19,VIOLATION CLOSED,06/02/2025,Original,Close,N,124 MAUJER STREET,3030250046,7,M,124 MAUJER STREET,11206,01,07,18,53,34,3344926,WILLIAMSBURG,"1,621", 12/28/2021,both,2025,2025.0
12531,12531,17911761,808800,389876,3,brooklyn,3344926,3030250046.0,124,124,128,MAUJER STREET,C,2025-05-16,2025-05-19,06/08/2025,06/03/2025,,,05/23/2025,530,9764382.0,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE MISSING DOOR (EAST 1) AT CELLAR",2025-05-20,19,VIOLATION CLOSED,06/02/2025,Original,Close,N,124 MAUJER STREET,3030250046,7,M,124 MAUJER STREET,11206,01,07,18,53,34,3344926,WILLIAMSBURG,"1,621", 12/28/2021,both,2025,2025.0
12532,12532,17911765,808800,389876,3,brooklyn,3344926,3030250046.0,124,124,128,MAUJER STREET,C,2025-05-16,2025-05-19,06/08/2025,06/03/2025,,,05/23/2025,530,9764382.0,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE HINGES AT NORTH 2 DOOR AT CELLAR",2025-05-20,19,VIOLATION CLOSED,06/02/2025,Original,Close,N,124 MAUJER STREET,3030250046,7,M,124 MAUJER STREET,11206,01,07,18,53,34,3344926,WILLIAMSBURG,"1,621", 12/28/2021,both,2025,2025.0
12533,12533,17911771,808800,389876,3,brooklyn,3344926,3030250046.0,124,124,128,MAUJER STREET,C,2025-05-16,2025-05-19,06/08/2025,06/03/2025,,,05/23/2025,530,9764382.0,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE MISSING NORTH 1 DOOR AT CELLAR",2025-05-20,19,VIOLATION CLOSED,06/02/2025,Original,Close,N,124 MAUJER STREET,3030250046,7,M,124 MAUJER STREET,11206,01,07,18,53,34,3344926,WILLIAMSBURG,"1,621", 12/28/2021,both,2025,2025.0
12534,12534,17899860,363151,328137,3,brooklyn,3101906,3046710007.0,1142,1142,1142,LENOX ROAD,C,2025-05-16,2025-05-20,06/03/2025,05/27/2025,,,,501,9765760.0,"§ 27-2005 HMC: PROPERLY REPAIR OR REPLACE THE BROKEN OR DEFECTIVE CONCRETE TRED 1 T0 5 FROM BOTTOM UP AT 1st PUBLIC HALL BULKHEAD FROM EAST AT SOUTH, 4th STORY",2025-05-21,19,VIOLATION CLOSED,08/03/2025,Original,Close,N,1142 LENOX ROAD,3046710007,1,M,1142 LENOX ROAD,11212,17,09,19,58,41,3101906,LENOX ROAD-ROCKAWAY PARKWAY,74, 11/28/2023,both,2025,2025.0
