,BBL,BLDG#,M,ADDRESS,ZIP CODE,CD #,FC #,SS #,SA #,CC #,BIN#
0,3017940112,1,M,346 CLIFTON PLACE,11216,03,08,25,56,36,3050196
1,3017940011,1,M,344 CLIFTON PLACE,11216,03,08,25,56,36,3050169
2,3018020051,10,M,360 NOSTRAND AVENUE,11216,03,08,25,57,36,3350437
3,3018020051,11,,260 LEXINGTON AVENUE,11216,03,08,25,57,36,3050588
4,3018020051,11,,262 LEXINGTON AVENUE,11216,03,08,25,57,36,3050588
5,3018020051,11,,264 LEXINGTON AVENUE,11216,03,08,25,57,36,3050588
6,3018020051,12,M,254 LEXINGTON AVENUE,11216,03,08,25,57,36,3399677
7,3018020044,12,M,252 LEXINGTON AVENUE,11216,03,08,25,57,36,3050587
8,3018020044,12,,252A LEXINGTON AVENUE,11216,03,08,25,57,36,3050587
9,3018020043,12,M,250 LEXINGTON AVENUE,11216,03,08,25,57,36,3050586
10,3017940121,2,M,366 CLIFTON PLACE,11216,03,08,25,56,36,3322159
11,3017940121,2,M,380 CLIFTON PLACE,11216,03,08,25,56,36,3322159
12,3017940139,3,M,388 CLIFTON PLACE,11216,03,08,25,56,36,3322161
13,3017940139,3,M,396 CLIFTON PLACE,11216,03,08,25,56,36,3322161
14,3017940054,4,M,545 GREENE AVENUE,11216,03,08,25,56,36,3322152
15,3017940054,4,M,555 GREENE AVENUE,11216,03,08,25,56,36,3397846
16,3018030124,5,M,304 LEXINGTON AVENUE,11216,03,08,25,56,36,3050667
17,3018030123,5,M,302 LEXINGTON AVENUE,11216,03,08,25,56,36,3050666
18,3018030122,5,M,300 LEXINGTON AVENUE,11216,03,08,25,56,36,3050665
19,3018030121,5,M,298 LEXINGTON AVENUE,11216,03,08,25,56,36,3050664
20,3018030120,5,M,296 LEXINGTON AVENUE,11216,03,08,25,56,36,3050663
21,3018030119,5,M,294 LEXINGTON AVENUE,11216,03,08,25,56,36,3050662
22,3018030118,5,M,292 LEXINGTON AVENUE,11216,03,08,25,56,36,3050661
23,3018030117,5,M,290 LEXINGTON AVENUE,11216,03,08,25,56,36,3050660
24,3018030116,5,M,288 LEXINGTON AVENUE,11216,03,08,25,56,36,3050659
25,3018030115,5,M,286 LEXINGTON AVENUE,11216,03,08,25,56,36,3050658
26,3018030114,5,M,284 LEXINGTON AVENUE,11216,03,08,25,56,36,3050657
27,3018030113,5,M,282 LEXINGTON AVENUE,11216,03,08,25,56,36,3050656
28,3018030112,5,M,280 LEXINGTON AVENUE,11216,03,08,25,56,36,3050655
29,3018030011,5,M,278 LEXINGTON AVENUE,11216,03,08,25,56,36,3050619
30,3018030027,6,M,310 LEXINGTON AVENUE,11216,03,08,25,56,36,3322208
31,3018030027,6,M,320 LEXINGTON AVENUE,11216,03,08,25,56,36,3322207
32,3018030042,7,M,330 LEXINGTON AVENUE,11216,03,08,25,56,36,3322210
33,3018030042,7,M,336 LEXINGTON AVENUE,11216,03,08,25,56,36,3322209
34,3018080174,8,M,435 GATES AVENUE,11216,03,08,25,56,36,3322227
35,3018080174,8,M,441 GATES AVENUE,11216,03,08,25,56,36,3322226
36,3018080173,9,M,447 GATES AVENUE,11216,03,08,25,56,36,3050927
37,3018080172,9,M,449 GATES AVENUE,11216,03,08,25,56,36,3050926
38,3018080171,9,M,451 GATES AVENUE,11216,03,08,25,56,36,3050925
39,3018080170,9,M,453 GATES AVENUE,11216,03,08,25,56,36,3050924
40,3018080169,9,M,455 GATES AVENUE,11216,03,08,25,56,36,3050923
41,3018080168,9,M,457 GATES AVENUE,11216,03,08,25,56,36,3050922
42,3018080167,9,M,459 GATES AVENUE,11216,03,08,25,56,36,3050921
43,3018080166,9,M,461 GATES AVENUE,11216,03,08,25,56,36,3050920
44,3018080165,9,M,463 GATES AVENUE,11216,03,08,25,56,36,3050919
45,3018080164,9,M,465 GATES AVENUE,11216,03,08,25,56,36,3050918
46,3018080163,9,M,467 GATES AVENUE,11216,03,08,25,56,36,3050917
47,3018080162,9,M,469 GATES AVENUE,11216,03,08,25,56,36,3050916
48,3018080161,9,M,471 GATES AVENUE,11216,03,08,25,56,36,3050915
49,3018080160,9,M,473 GATES AVENUE,11216,03,08,25,56,36,3050914
50,3018080059,9,M,475 GATES AVENUE,11216,03,08,25,56,36,3050907
51,3017990044,1,M,375 LEXINGTON AVENUE,11216,03,08,25,56,36,3322165
52,3017990044,1,M,385 LEXINGTON AVENUE,11216,03,08,25,56,36,3322166
53,3017990044,1,M,395 LEXINGTON AVENUE,11216,03,08,25,56,36,3322173
54,3017990044,1,M,405 LEXINGTON AVENUE,11216,03,08,25,56,36,3322174
55,3017990044,1,M,415 LEXINGTON AVENUE,11216,03,08,25,56,36,3322175
56,3017990044,1,M,280 TOMPKINS AVENUE,11216,03,08,25,56,36,3322175
57,3018040010,2,M,360 LEXINGTON AVENUE,11216,03,08,25,56,36,3322211
58,3018040010,2,M,370 LEXINGTON AVENUE,11216,03,08,25,56,36,3322211
59,3018040010,2,M,380 LEXINGTON AVENUE,11216,03,08,25,56,36,3322213
60,3018040010,3,M,390 LEXINGTON AVENUE,11216,03,08,25,56,36,3322214
61,3018090001,4,M,775 MARCY AVENUE,11216,03,08,25,56,36,3322228
62,3018090001,4,M,785 MARCY AVENUE,11216,03,08,25,56,36,3322229
63,3018090001,4,M,791 MARCY AVENUE,11216,03,08,25,56,36,3322230
64,3018090062,5,M,499 GATES AVENUE,11216,03,08,25,56,36,3322236
65,3018090062,5,M,505 GATES AVENUE,11216,03,08,25,56,36,3322234
66,3018090062,5,M,515 GATES AVENUE,11216,03,08,25,56,36,3322234
67,3018090062,6,,495 GATES AVENUE,11216,03,08,25,56,36,3050974
68,3021570006,4,M,96 SOUTH 10TH STREET,11249,01,07,18,50,34,3346894
69,2025680012,5,M,699 EAST 139TH STREET,10454,01,14,29,84,08,2091291
70,2022910023,6,M,409 EAST 146TH STREET,10455,01,15,29,84,08,2091085
71,2022910023,6,,411 EAST 146TH STREET,10455,01,15,29,84,08,2091085
72,2022910023,7,M,413 EAST 146TH STREET,10455,01,15,29,84,08,2091070
73,2022910023,7,,415 EAST 146TH STREET,10455,01,15,29,84,08,2091070
74,2022910023,8,M,445 EAST 146TH STREET,10455,01,15,29,84,08,2091092
75,3043550001,1,M,785 SCHENCK AVENUE,11207,05,08,19,60,42,3324285
76,3043550001,1,,2150 LINDEN BOULEVARD,11207,05,08,19,60,42,3324285
77,3043550001,1,M,797 SCHENCK AVENUE,11207,05,08,19,60,42,3324285
78,3043550001,10,M,842 ASHFORD STREET,11207,05,08,19,60,42,3324288
79,3043550001,10,,773 STANLEY AVENUE,11207,05,08,19,60,42,3324288
80,3043550001,10,M,854 ASHFORD STREET,11207,05,08,19,60,42,3324288
81,3043770001,11,M,845 SCHENCK AVENUE,11207,05,08,19,60,42,3324162
82,3043770001,11,M,857 SCHENCK AVENUE,11207,05,08,19,60,42,3324162
83,3043770001,12,M,881 SCHENCK AVENUE,11207,05,08,19,60,42,3324276
84,3043770001,12,M,893 SCHENCK AVENUE,11207,05,08,19,60,42,3324276
85,3043770001,13,,726 STANLEY AVENUE,11207,05,08,19,60,42,3324277
86,3043770001,13,M,738 STANLEY AVENUE,11207,05,08,19,60,42,3324277
87,3043770001,13,M,740 STANLEY AVENUE,11207,05,08,19,60,42,3324277
88,3043770001,14,M,359 WORTMAN AVENUE,11207,05,08,19,60,42,3324279
89,3043770001,14,M,357 WORTMAN AVENUE,11207,05,08,19,60,42,3324279
90,3043770001,15,M,756 STANLEY AVENUE,11207,05,08,19,60,42,3324278
91,3043770001,15,M,758 STANLEY AVENUE,11207,05,08,19,60,42,3324278
92,3043770001,15,,772 STANLEY AVENUE,11207,05,08,19,60,42,3324278
93,3043770001,16,M,363 WORTMAN AVENUE,11207,05,08,19,60,42,3324280
94,3043770001,16,M,361 WORTMAN AVENUE,11207,05,08,19,60,42,3324280
95,3043770001,17,M,872 ASHFORD STREET,11207,05,08,19,60,42,3324274
96,3043770001,17,M,884 ASHFORD STREET,11207,05,08,19,60,42,3324274
97,3043770001,18,M,908 ASHFORD STREET,11207,05,08,19,60,42,3324275
98,3043770001,18,M,920 ASHFORD STREET,11207,05,08,19,60,42,3324275
99,3043550001,2,M,817 SCHENCK AVENUE,11207,05,08,19,60,42,3324293
100,3043550001,2,M,829 SCHENCK AVENUE,11207,05,08,19,60,42,3324293
101,3043550001,3,M,2156 LINDEN BOULEVARD,11207,05,08,19,60,42,3324289
102,3043550001,4,M,807 SCHENCK AVENUE,11207,05,08,19,60,42,3324292
103,3043550001,5,M,725 STANLEY AVENUE,11207,05,08,19,60,42,3324294
104,3043550001,6,M,2202 LINDEN BOULEVARD,11207,05,08,19,60,42,3324290
105,3043550001,7,M,830 ASHFORD STREET,11207,05,08,19,60,42,3324287
106,3043550001,8,M,765 STANLEY AVENUE,11207,05,08,19,60,42,3324295
107,3043550001,9,,812 ASHFORD STREET,11207,05,08,19,60,42,3324286
108,3043550001,9,,828 ASHFORD STREET,11207,05,08,19,60,42,3324286
109,3043550001,9,M,804 ASHFORD STREET,11207,05,08,19,60,42,3324286
110,3043550001,9,M,816 ASHFORD STREET,11207,05,08,19,60,42,3324286
111,3032970001,23,M,1280 GREENE AVENUE,11221,04,07,18,53,37,3325696
112,3032970001,24,M,1240 GREENE AVENUE,11221,04,07,18,53,37,3325695
113,3032970001,25,M,289 CENTRAL AVENUE,11221,04,07,18,53,37,3325694
114,3034030001,3,M,595 EVERGREEN AVENUE,11207,04,07,18,54,37,3078553
115,3034100001,4,M,615 EVERGREEN AVENUE,11207,04,07,18,54,37,3078789
116,3034150039,5,M,690 EVERGREEN AVENUE,11207,04,07,18,54,37,3326305
117,3034090032,6,M,670 EVERGREEN AVENUE,11207,04,07,18,54,37,3078774
118,3034150039,7,M,85 COVERT STREET,11207,04,07,18,54,37,3326315
119,3034150039,8,M,75 COVERT STREET,11207,04,07,18,54,37,3326314
120,3032760001,9,M,160 HIMROD STREET,11221,04,07,18,53,37,3325660
121,3033250001,2,M,234 GROVE STREET,11237,04,07,18,53,37,3338492
122,3033250001,2,M,230 GROVE STREET,11237,04,07,18,53,37,3338492
123,3033250001,2,M,226 GROVE STREET,11237,04,07,18,53,37,3338492
124,3033250001,2,M,339 WILSON AVENUE,11221,04,07,18,53,37,3338492
125,3033250001,2,M,343 WILSON AVENUE,11221,04,07,18,53,37,3338492
126,3033250001,2,M,347 WILSON AVENUE,11221,04,07,18,53,37,3338492
127,3033250001,3,M,235 LINDEN STREET,11221,04,07,18,53,37,3338491
128,3033250001,3,M,239 LINDEN STREET,11221,04,07,18,53,37,3338491
129,3033250001,3,M,243 LINDEN STREET,11221,04,07,18,53,37,3338491
130,3033250001,3,M,247 LINDEN STREET,11221,04,07,18,53,37,3338491
131,3033250001,3,M,251 LINDEN STREET,11221,04,07,18,53,37,3338491
132,3033250001,3,M,532 KNICKERBOCKER AVENUE,11221,04,07,18,53,37,3338491
133,3033250001,3,M,528 KNICKERBOCKER AVENUE,11221,04,07,18,53,37,3338491
134,3033250001,3,M,524 KNICKERBOCKER AVENUE,11221,04,07,18,53,37,3338491
135,3033340001,4,M,236 LINDEN STREET,11221,04,07,18,53,37,3338493
136,3033340001,4,M,232 LINDEN STREET,11221,04,07,18,53,37,3338493
137,3033340001,4,M,228 LINDEN STREET,11221,04,07,18,53,37,3338493
138,3033340001,4,M,224 LINDEN STREET,11221,04,07,18,53,37,3338493
139,3033340001,4,M,220 LINDEN STREET,11221,04,07,18,53,37,3338493
140,3033340001,4,M,357 WILSON AVENUE,11221,04,07,18,53,37,3338493
141,3033340001,4,M,361 WILSON AVENUE,11221,04,07,18,53,37,3338493
142,3033340001,4,M,365 WILSON AVENUE,11221,04,07,18,53,37,3338493
143,3033340001,5,M,1389 GATES AVENUE,11221,04,07,18,53,37,3342119
144,3033340001,5,M,1393 GATES AVENUE,11221,04,07,18,53,37,3396593
145,3033340001,5,M,1397 GATES AVENUE,11221,04,07,18,53,37,3342119
146,3033340001,5,M,1411 GATES AVENUE,11221,04,07,18,53,37,3342119
147,3033340001,5,M,1415 GATES AVENUE,11221,04,07,18,53,37,3342119
148,3033340001,5,M,558 KNICKERBOCKER AVENUE,11221,04,07,18,53,37,3342119
149,3033340001,5,M,554 KNICKERBOCKER AVENUE,11221,04,07,18,53,37,3342119
150,3033340001,5,M,550 KNICKERBOCKER AVENUE,11221,04,07,18,53,37,3342119
151,3013570065,3,M,1371 SAINT MARKS AVENUE,11233,08,08,20,55,41,3035982
152,3013690058,4,M,1629 PARK PLACE,11233,08,09,20,55,41,3036364
153,3013750029,5,M,1630 PARK PLACE,11233,08,09,20,55,41,3036636
154,3013750031,6,M,1636 PARK PLACE,11233,08,09,20,55,41,3036637
155,3013750034,7,M,1640 PARK PLACE,11233,08,09,20,55,41,3036638
156,3013750036,8,M,1646 PARK PLACE,11233,08,09,20,55,41,3036639
157,2045810001,4,M,1240 BURKE AVENUE,10469,11,15,36,83,12,2093501
158,2045810001,4,,1246 BURKE AVENUE,10469,11,15,36,83,12,2093501
159,2045810001,5,M,1260 BURKE AVENUE,10469,11,15,36,83,12,2093502
160,2045810001,6,M,3055 BOUCK AVENUE,10469,11,15,36,83,12,2093494
161,2045810001,7,M,1255 ADEE AVENUE,10469,11,15,36,83,12,2093493
162,2045810001,8,M,1245 ADEE AVENUE,10469,11,15,36,83,12,2093492
163,2045810001,9,,1221 ADEE AVENUE,10469,11,15,36,83,12,2093491
164,2045810001,9,M,1219 ADEE AVENUE,10469,11,15,36,83,12,2093491
165,2049050003,30,M,1160 229TH DRIVE SOUTH,10466,12,16,36,83,12,2094169
166,2049050003,31,M,1187 226TH DRIVE,10466,12,16,36,83,12,2094166
167,2049050003,31,M,1183 226TH DRIVE,10466,12,16,36,83,12,2094166
168,2049050003,32,M,1169 226TH DRIVE,10466,12,16,36,83,12,2094165
169,2049050003,32,M,1165 226TH DRIVE,10466,12,16,36,83,12,2094165
170,2049050003,33,,1151 226TH DRIVE,10466,12,16,36,83,12,2094164
171,2049050003,33,M,1145 226TH DRIVE,10466,12,16,36,83,12,2094164
172,2049050003,33,M,1141 226TH DRIVE,10466,12,16,36,83,12,2094164
173,2049050003,34,M,1131 226TH DRIVE,10466,12,16,36,83,12,2094163
174,2049050003,34,M,1135 226TH DRIVE,10466,12,16,36,83,12,2094163
175,2049050003,35,M,4000 LACONIA AVENUE,10466,12,16,36,83,12,2094171
176,2049050003,35,M,4010 LACONIA AVENUE,10466,12,16,36,83,12,2094171
177,2049050003,36,M,1115 EAST 225TH STREET,10466,12,16,36,83,12,2094172
178,2049050003,36,M,1121 EAST 225TH STREET,10466,12,16,36,83,12,2094172
179,2049050003,37,M,1138 226TH DRIVE,10466,12,16,36,83,12,2094173
180,2049050003,37,M,1130 226TH DRIVE,10466,12,16,36,83,12,2094173
181,2049050003,38,M,1155 EAST 225TH STREET,10466,12,16,36,83,12,2094176
182,2049050003,38,M,1161 EAST 225TH STREET,10466,12,16,36,83,12,2094176
183,2049050003,39,M,1181 EAST 225TH STREET,10466,12,16,36,83,12,2094177
184,2049050003,39,M,1175 EAST 225TH STREET,10466,12,16,36,83,12,2094177
185,2049050001,4,M,3841 BAYCHESTER AVENUE,10466,12,16,36,83,12,2094140
186,2049050001,4,M,3845 BAYCHESTER AVENUE,10466,12,16,36,83,12,2094140
187,2049050003,40,M,1195 EAST 225TH STREET,10466,12,16,36,83,12,2094174
188,2049050003,40,M,1855 SCHIEFFELIN AVENUE,10466,12,16,36,83,12,2094174
189,2049050003,41,,1140 EAST 229TH STREET,10466,12,16,36,83,12,2094178
190,2049050003,41,,1150 EAST 229TH STREET,10466,12,16,36,83,12,2094178
191,2049050001,42,,1149GAR 229TH DRIVE NORTH,10466,12,16,36,83,12,2112989
192,2049050001,5,M,1981 SCHIEFFELIN AVENUE,10466,12,16,36,83,12,2094138
193,2049050001,5,M,1985 SCHIEFFELIN AVENUE,10466,12,16,36,83,12,2094138
194,2049050001,6,M,1961 SCHIEFFELIN AVENUE,10466,12,16,36,83,12,2094137
195,2049050001,6,M,1965 SCHIEFFELIN AVENUE,10466,12,16,36,83,12,2094137
196,2049050001,7,M,1173 229TH DRIVE NORTH,10466,12,16,36,83,12,2094139
197,2049050001,8,,1161 229TH DRIVE NORTH,10466,12,16,36,83,12,2094145
198,2049050001,8,M,1159 229TH DRIVE NORTH,10466,12,16,36,83,12,2094145
199,2049050001,9,M,1147 229TH DRIVE NORTH,10466,12,16,36,83,12,2094144
200,2049050001,9,M,1149 229TH DRIVE NORTH,10466,12,16,36,83,12,2094144
201,3048180030,7,M,738 FENIMORE STREET,11203,09,09,20,43,40,3107352
202,3048180029,8,M,736 FENIMORE STREET,11203,09,09,20,43,40,3107351
203,3048180028,9,M,732 FENIMORE STREET,11203,09,09,20,43,40,3107350
204,2029350003,6,M,1390 FRANKLIN AVENUE,10456,03,15,32,79,17,2009765
205,1020370011,5,,58 MACOMBS PLACE,10039,10,13,30,71,09,1084153
206,1020370011,5,,56 1/2 MACOMBS PLACE,10039,10,13,30,71,09,1084153
207,1020370011,5,,54 1/2 MACOMBS PLACE,10039,10,13,30,71,09,1084153
208,1020370011,5,M,52 MACOMBS PLACE,10039,10,13,30,71,09,1084153
209,1020370011,5,,56 MACOMBS PLACE,10039,10,13,30,71,09,1084153
210,1020370011,5,M,50 MACOMBS PLACE,10039,10,13,30,71,09,1084153
211,1020370011,5,M,48 MACOMBS PLACE,10039,10,13,30,71,09,1084153
212,1020370011,5,M,46 MACOMBS PLACE,10039,10,13,30,71,09,1084153
213,1020370011,5,,40 1/2 MACOMBS PLACE,10039,10,13,30,71,09,1084153
214,1020370011,5,,42 MACOMBS PLACE,10039,10,13,30,71,09,1084153
215,1020370011,5,,42 1/2 MACOMBS PLACE,10039,10,13,30,71,09,1084153
216,1020370011,5,M,44 MACOMBS PLACE,10039,10,13,30,71,09,1084153
217,1020160060,6,M,2653 A C POWELL BOULEVARD,10039,10,13,30,71,09,1084139
218,1020160060,6,M,2651 A C POWELL BOULEVARD,10039,10,13,30,71,09,1084139
219,1020160060,6,M,2645 A C POWELL BOULEVARD,10039,10,13,30,71,09,1084139
220,1020160060,6,M,2641 A C POWELL BOULEVARD,10039,10,13,30,71,09,1084139
221,1020160060,6,M,187 WEST 152ND STREET,10039,10,13,30,71,09,1084139
222,1020160060,6,M,183 WEST 152ND STREET,10039,10,13,30,71,09,1084139
223,1020160060,6,M,180 WEST 152ND STREET,10039,10,13,30,71,09,1084139
224,1020160060,6,M,182 WEST 152ND STREET,10039,10,13,30,71,09,1084139
225,1020160060,6,M,186 WEST 152ND STREET,10039,10,13,30,71,09,1084139
226,1020160060,7,M,2637 A C POWELL BOULEVARD,10039,10,13,30,71,09,1060197
227,1020160060,7,M,190 WEST 152ND STREET,10039,10,13,30,71,09,1060197
228,1020160060,7,,2627 A C POWELL BOULEVARD,10039,10,13,30,71,09,1060197
229,1020160060,7,M,191W WEST 151ST STREET,10039,10,13,30,71,09,1060197
230,1020160060,7,,2633 A C POWELL BOULEVARD,10039,10,13,30,71,09,1060197
231,1020160060,7,,2621 A C POWELL BOULEVARD,10039,10,13,30,71,09,1060197
232,1020160060,7,M,191V WEST 151ST STREET,10039,10,13,30,71,09,1060197
233,1020160060,7,M,191U WEST 151ST STREET,10039,10,13,30,71,09,1060197
234,1020160060,7,M,181 WEST 151ST STREET,10039,10,13,30,71,09,1060197
235,1020160060,7,M,177 WEST 151ST STREET,10039,10,13,30,71,09,1060197
236,1020160060,7,M,173 WEST 151ST STREET,10039,10,13,30,71,09,1060197
237,3035110022,3,M,578 HOWARD AVENUE,11212,16,09,25,55,41,3326462
238,3035110022,3,M,582 HOWARD AVENUE,11212,16,09,25,55,41,3326462
239,3035110046,4,M,602 HOWARD AVENUE,11212,16,09,25,55,41,3255190
240,3035110046,4,M,606 HOWARD AVENUE,11212,16,09,25,55,41,3255190
241,3035110046,4,M,610 HOWARD AVENUE,11212,16,09,25,55,41,3255190
242,3035110046,4,M,614 HOWARD AVENUE,11212,16,09,25,55,41,3255190
243,3035110022,5,M,1 TAPSCOTT STREET,11212,16,09,25,55,41,3326463
244,3035110022,5,M,5 TAPSCOTT STREET,11212,16,09,25,55,41,3326463
245,3035110022,5,M,9 TAPSCOTT STREET,11212,16,09,25,55,41,3326463
246,3035110022,5,M,13 TAPSCOTT STREET,11212,16,09,25,55,41,3326463
247,3035110022,5,M,17 TAPSCOTT STREET,11212,16,09,25,55,41,3326463
248,3035120051,6,,48REAR GRAFTON STREET,11212,16,08,25,55,41,3406850
249,,2,,1764 STERLING PLACE,11233,16,09,25,55,41,
250,3014700033,2,M,1766A STERLING PLACE,11233,16,09,25,55,41,3348335
251,3014700033,2,M,1766B STERLING PLACE,11233,16,09,25,55,41,3348335
252,3014700035,2,M,1768 STERLING PLACE,11233,16,09,25,55,41,3348334
253,3014700035,2,M,1768A STERLING PLACE,11233,16,09,25,55,41,3348334
254,3014700035,2,M,1768B STERLING PLACE,11233,16,09,25,55,41,3348334
255,3014700036,2,M,1770 STERLING PLACE,11233,16,09,25,55,41,3348336
256,3014700036,2,M,1770A STERLING PLACE,11233,16,09,25,55,41,3348336
257,3014700036,2,M,1770B STERLING PLACE,11233,16,09,25,55,41,3348336
258,3014700037,2,M,1772 STERLING PLACE,11233,16,09,25,55,41,3348338
259,3014700037,2,M,1772A STERLING PLACE,11233,16,09,25,55,41,3348338
260,3014700037,2,,1772B STERLING PLACE,11233,16,09,25,55,41,3348338
261,3014700038,2,M,1774 STERLING PLACE,11233,16,09,25,55,41,3348340
262,3014700038,2,M,1774A STERLING PLACE,11233,16,09,25,55,41,3348340
263,3014700036,2,,498 HOWARD AVENUE,11233,16,09,25,55,41,3000000
264,3014700038,2,,1774B STERLING PLACE,11233,16,09,25,55,41,3348340
265,,2,,1776 STERLING PLACE,11233,16,09,25,55,41,
266,3014700073,3,M,504 HOWARD AVENUE,11233,16,09,25,55,41,3393514
267,3014700073,3,M,504A HOWARD AVENUE,11233,16,09,25,55,41,3393514
268,3014700073,3,M,504B HOWARD AVENUE,11233,16,09,25,55,41,3393514
269,3014700039,3,M,506 HOWARD AVENUE,11233,16,09,25,55,41,3346604
270,3014700039,3,M,506A HOWARD AVENUE,11233,16,09,25,55,41,3346604
271,3014700039,3,M,506B HOWARD AVENUE,11233,16,09,25,55,41,3346604
272,3014700041,3,M,508 HOWARD AVENUE,11233,16,09,25,55,41,3346605
273,3014700041,3,M,508A HOWARD AVENUE,11233,16,09,25,55,41,3346605
274,,3,,510 HOWARD AVENUE,11233,16,09,25,55,41,
275,3014700041,3,M,508B HOWARD AVENUE,11233,16,09,25,55,41,3346605
276,3014700059,4,M,1679 SAINT JOHNS PLACE,11233,16,09,25,55,41,3427327
277,3014700059,4,M,1679A SAINT JOHNS PLACE,11233,16,09,25,55,41,3427327
278,3014700059,4,M,1679B SAINT JOHNS PLACE,11233,16,09,25,55,41,3427327
279,3014700058,4,M,1681 SAINT JOHNS PLACE,11233,16,09,25,55,41,3393513
280,3014700058,4,M,1681A SAINT JOHNS PLACE,11233,16,09,25,55,41,3393513
281,3014700058,4,M,1681B SAINT JOHNS PLACE,11233,16,09,25,55,41,3393513
282,3014700055,4,M,1683 SAINT JOHNS PLACE,11233,16,09,25,55,41,3406673
283,3014700055,4,M,1683A SAINT JOHNS PLACE,11233,16,09,25,55,41,3406673
284,3014700055,4,M,1683B SAINT JOHNS PLACE,11233,16,09,25,55,41,3406673
285,3014700053,4,M,1685 SAINT JOHNS PLACE,11233,16,09,25,55,41,3039443
286,3014700053,4,M,1685A SAINT JOHNS PLACE,11233,16,09,25,55,41,3039443
287,3014700053,4,M,1685B SAINT JOHNS PLACE,11233,16,09,25,55,41,3039443
288,3014700052,4,M,1687 SAINT JOHNS PLACE,11233,16,09,25,55,41,3393512
289,3014700052,4,M,1687A SAINT JOHNS PLACE,11233,16,09,25,55,41,3393512
290,3014700052,4,M,1687B SAINT JOHNS PLACE,11233,16,09,25,55,41,3393512
291,3014700051,4,M,1689 SAINT JOHNS PLACE,11233,16,09,25,55,41,3392460
292,3014700051,4,M,1689A SAINT JOHNS PLACE,11233,16,09,25,55,41,3392460
293,3014700051,4,M,1689B SAINT JOHNS PLACE,11233,16,09,25,55,41,3392460
294,3014700050,4,M,1691 SAINT JOHNS PLACE,11233,16,09,25,55,41,3392450
295,3014700050,4,M,1691A SAINT JOHNS PLACE,11233,16,09,25,55,41,3392450
296,3014700050,4,M,1691B SAINT JOHNS PLACE,11233,16,09,25,55,41,3392450
297,3014700049,4,M,1693 SAINT JOHNS PLACE,11233,16,09,25,55,41,3394408
298,3014700049,4,M,1693A SAINT JOHNS PLACE,11233,16,09,25,55,41,3394408
299,3014700049,4,M,1693B SAINT JOHNS PLACE,11233,16,09,25,55,41,3394408
300,3014700011,5,M,537 RALPH AVENUE,11233,16,09,25,55,41,3406671
301,3014700011,5,M,537A RALPH AVENUE,11233,16,09,25,55,41,3406671
302,3014700011,5,M,537B RALPH AVENUE,11233,16,09,25,55,41,3406671
303,3014700010,5,M,539 RALPH AVENUE,11233,16,09,25,55,41,3426866
304,3014700010,5,M,539A RALPH AVENUE,11233,16,09,25,55,41,3426866
305,3014700010,5,M,539B RALPH AVENUE,11233,16,09,25,55,41,3426866
306,3014700011,5,,1702 STERLING PLACE,11233,16,09,25,55,41,3348327
307,3014700011,5,,1716 STERLING PLACE,11233,16,09,25,55,41,3348327
308,3014700009,5,M,541 RALPH AVENUE,11233,16,09,25,55,41,3393506
309,3014700009,5,M,541A RALPH AVENUE,11233,16,09,25,55,41,3393506
310,3014700009,5,M,541B RALPH AVENUE,11233,16,09,25,55,41,3393506
311,3014700008,5,M,543 RALPH AVENUE,11233,16,09,25,55,41,3393284
312,3014700008,5,M,543A RALPH AVENUE,11233,16,09,25,55,41,3393284
313,3014700008,5,M,543B RALPH AVENUE,11233,16,09,25,55,41,3393284
314,3014700003,5,M,545 RALPH AVENUE,11233,16,09,25,55,41,3393283
315,3014700003,5,M,545A RALPH AVENUE,11233,16,09,25,55,41,3393283
316,3014700003,5,M,545B RALPH AVENUE,11233,16,09,25,55,41,3393283
317,3014700003,5,M,547 RALPH AVENUE,11233,16,09,25,55,41,3426868
318,3014700003,5,M,547A RALPH AVENUE,11233,16,09,25,55,41,3426868
319,3014700003,5,M,547B RALPH AVENUE,11233,16,09,25,55,41,3426868
320,3014700003,5,M,549 RALPH AVENUE,11233,16,09,25,55,41,3426867
321,3014700003,5,M,549A RALPH AVENUE,11233,16,09,25,55,41,3426867
322,3014700003,5,M,549B RALPH AVENUE,11233,16,09,25,55,41,3426867
323,3014700003,5,M,551 RALPH AVENUE,11233,16,09,25,55,41,3348345
324,3014700003,5,M,551A RALPH AVENUE,11233,16,09,25,55,41,3348345
325,,5,,553 RALPH AVENUE,11233,16,09,25,55,41,
326,3014700003,5,M,551B RALPH AVENUE,11233,16,09,25,55,41,3348345
327,,5,,555 RALPH AVENUE,11233,16,09,25,55,41,
328,3014700003,5,,1651 SAINT JOHNS PLACE,11233,16,09,25,55,41,3348345
329,3014700003,5,,1659 SAINT JOHNS PLACE,11233,16,09,25,55,41,3348345
330,3014700003,5,,1649 SAINT JOHNS PLACE,11233,16,09,25,55,41,3348345
331,3014700011,6,M,1720 STERLING PLACE,11233,16,09,25,55,41,3348327
332,3014700011,6,M,1720A STERLING PLACE,11233,16,09,25,55,41,3348327
333,3014700011,6,M,1720B STERLING PLACE,11233,16,09,25,55,41,3348327
334,3014700011,6,M,1722 STERLING PLACE,11233,16,09,25,55,41,3426869
335,3014700011,6,M,1722A STERLING PLACE,11233,16,09,25,55,41,3426869
336,3014700011,6,M,1722B STERLING PLACE,11233,16,09,25,55,41,3426869
