,Unnamed: 0,bbl,bldg#,m,direction,house_num,street_name,street_type,zip,full_address,index,development,transfer_date,borough,units,_merge,violationid,buildingid,registrationid,boroid,bin,housenumber,lowhousenumber,highhousenumber,streetname,class,inspectiondate,approveddate,originalcertifybydate,originalcorrectbydate,newcertifybydate,newcorrectbydate,certifieddate,ordernumber,novid,novdescription,novissueddate,currentstatusid,currentstatus,currentstatusdate,novtype,violationstatus,rentimpairing,inspectiondate_year,novissued_year
961,110,3040290001,2,M,,418,JEROME,STREET,11207,418 JEROME STREET,115,BELMONT-SUTTER AREA,12/28/21,BROOKLYN,72,both,12249964,808609,389831.0,3,3323715.0,418,418,426,JEROME STREET,A,2018-02-20,2018-02-21,06/11/2018,05/28/2018,,,,1501.0,6023212.0,"§ 27-2046.1 HMC: POST A PROPER NOTICE OF CARBON MONOXIDE DETECTING DEVICE REQUIREMENTS, IN A FORM APPROVED BY THE COMMISSIONER, IN A COMMON AREA OF A CLASS A MULTIPLE DWELLING NEAR INSPECTION CERTIFICATE OR PROVIDE NOTICE TO TENANTS IN A PRIVATE DWELLING. AT PUBLIC HALL, 1st STORY",2018-02-22,19.0,VIOLATION CLOSED,03/15/2018,Original,Close,N,2018,2018.0
1008,151,3021570006,4,M,SOUTH,84,10,STREET,11249,84 SOUTH 10 STREET,159,BERRY STREET-SOUTH 9TH STREET,2/12/20,BROOKLYN,150,both,11238561,372689,389445.0,3,3255977.0,84,74,84,SOUTH 10 STREET,B,2016-05-17,2016-05-18,07/07/2016,06/23/2016,,,,868.0,5432894.0,"§ 27-2018 ADMIN. CODE: ABATE THE NUISANCE CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 2B, 2nd STORY",2016-05-19,19.0,VIOLATION CLOSED,09/01/2023,Original,Close,N,2016,2016.0
1018,151,3021570006,4,M,SOUTH,84,10,STREET,11249,84 SOUTH 10 STREET,159,BERRY STREET-SOUTH 9TH STREET,2/12/20,BROOKLYN,150,both,3445490,372689,389445.0,3,3255977.0,84,74,84,SOUTH 10 STREET,B,2000-03-29,2000-03-31,05/18/2000,05/13/2000,,,,510.0,1431204.0,"§ 27-2005 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF DAMPNESS PENETRATING CEILING IN THE BATHROOM LOCATED AT APT 2B, 2nd STORY",2000-04-03,19.0,VIOLATION CLOSED,09/01/2023,Original,Close,N,2000,2000.0
1062,155,2022690100,1,M,,400,BROOK,AVENUE,10454,400 BROOK AVENUE,163,BETANCES I,11/16/18,BRONX,309,both,12549371,806340,227971.0,2,2090994.0,400,400,404,BROOK AVENUE,B,2018-08-24,2018-08-28,10/17/2018,10/03/2018,,,,502.0,6178045.0,"§ 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE VINYL FLOOR TILES IN THE KITCHEN LOCATED AT APT 8G, 8th STORY, 1st APARTMENT FROM WEST AT NORTH",2018-08-29,19.0,VIOLATION CLOSED,09/06/2018,Original,Close,N,2018,2018.0
1076,155,2022690100,1,M,,400,BROOK,AVENUE,10454,400 BROOK AVENUE,163,BETANCES I,11/16/18,BRONX,309,both,12352796,806340,227971.0,2,2090994.0,400,400,404,BROOK AVENUE,C,2018-04-24,2018-04-26,05/10/2018,05/05/2018,,,,505.0,6075783.0,"§ 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE UPPER SASH WINDOW GLASS IN THE KITCHEN LOCATED AT APT 8A, 8th STORY, 3rd APARTMENT FROM EAST AT SOUTH",2018-04-27,19.0,VIOLATION CLOSED,06/12/2018,Original,Close,N,2018,2018.0
1077,155,2022690100,1,M,,400,BROOK,AVENUE,10454,400 BROOK AVENUE,163,BETANCES I,11/16/18,BRONX,309,both,12549253,806340,227971.0,2,2090994.0,400,400,404,BROOK AVENUE,B,2018-08-24,2018-08-28,10/17/2018,10/03/2018,,,,508.0,6178045.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT WEST WALL IN THE BATHROOM LOCATED AT APT 8G, 8th STORY, 1st APARTMENT FROM WEST AT NORTH",2018-08-29,19.0,VIOLATION CLOSED,09/06/2018,Original,Close,N,2018,2018.0
1078,155,2022690100,1,M,,400,BROOK,AVENUE,10454,400 BROOK AVENUE,163,BETANCES I,11/16/18,BRONX,309,both,12549308,806340,227971.0,2,2090994.0,400,400,404,BROOK AVENUE,B,2018-08-24,2018-08-28,10/17/2018,10/03/2018,,,,550.0,6178046.0,"§ 27-2005 HMC:TRACE AND REPAIR THE SOURCE AND ABATE THE NUISANCE CONSISTING OF MOLD ... AT CEILING IN THE BATHROOM LOCATED AT APT 8G, 8th STORY, 1st APARTMENT FROM WEST AT NORTH",2018-08-29,19.0,VIOLATION CLOSED,12/29/2020,Original,Close,N,2018,2018.0
1079,155,2022690100,1,M,,400,BROOK,AVENUE,10454,400 BROOK AVENUE,163,BETANCES I,11/16/18,BRONX,309,both,12549346,806340,227971.0,2,2090994.0,400,400,404,BROOK AVENUE,B,2018-08-24,2018-08-28,10/17/2018,10/03/2018,,,,508.0,6178045.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT EAST WALL IN THE 1st ROOM FROM NORTH AT WEST LOCATED AT APT 8G, 8th STORY, 1st APARTMENT FROM WEST AT NORTH",2018-08-29,19.0,VIOLATION CLOSED,09/06/2018,Original,Close,N,2018,2018.0
1080,155,2022690100,1,M,,400,BROOK,AVENUE,10454,400 BROOK AVENUE,163,BETANCES I,11/16/18,BRONX,309,both,12549407,806340,227971.0,2,2090994.0,400,400,404,BROOK AVENUE,B,2018-08-24,2018-08-28,10/17/2018,10/03/2018,,,,530.0,6178045.0,"§ 27-2005, 2007, 204.1 HMC CODE: ARRANGE AND MAKE SELF-CLOSING THE DOORS AT APARTMENT IN THE ENTRANCE LOCATED AT APT 8G, 8th STORY, 1st APARTMENT FROM WEST AT NORTH",2018-08-29,19.0,VIOLATION CLOSED,09/06/2018,Original,Close,N,2018,2018.0
1081,155,2022690100,1,M,,400,BROOK,AVENUE,10454,400 BROOK AVENUE,163,BETANCES I,11/16/18,BRONX,309,both,12549439,806340,227971.0,2,2090994.0,400,400,404,BROOK AVENUE,B,2018-08-24,2018-08-28,10/17/2018,10/03/2018,,,,502.0,6178045.0,"§ 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE FLOOR TILES IN THE 1st ROOM FROM NORTH AT WEST LOCATED AT APT 8G, 8th STORY, 1st APARTMENT FROM WEST AT NORTH",2018-08-29,19.0,VIOLATION CLOSED,09/06/2018,Original,Close,N,2018,2018.0
1391,178,2022810010,2,M,EAST,416,137,STREET,10454,416 EAST 137 STREET,186,"BETANCES II, 18",11/16/18,BRONX,78,both,484203,62691,227962.0,2,2091008.0,416,406,424,EAST 137 STREET,B,1983-12-22,1983-12-22,03/12/1984,03/05/1984,,,,508.0,162338.0,"D26-10.01 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CLG 1ST STY REAR SOUTH APT 4F BATHROOM. , SECTION '' ''",1984-01-16,19.0,VIOLATION CLOSED,07/17/2020,Original,Close,N,1983,1984.0
1401,178,2022810010,2,M,EAST,416,137,STREET,10454,416 EAST 137 STREET,186,"BETANCES II, 18",11/16/18,BRONX,78,both,10116042,62691,227962.0,2,2091008.0,416,406,424,EAST 137 STREET,A,2014-01-29,2014-01-30,05/20/2014,05/06/2014,,,,556.0,4770420.0,"§ 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT ALL PEELING PAINT SURFACES IN THE 3rd ROOM FROM EAST, THE 1st BATHROOM , THE 2nd ROOM FROM EAST AT NORTH, THE 1st ROOM FROM EAST AT NORTH, THE 1st ROOM FROM EAST AT SOUTH, THE PRIVATE HALLWAY LOCATED AT APT 1G, 1st STORY, 4th APARTMENT FROM WEST AT NORTH",2014-01-31,19.0,VIOLATION CLOSED,07/17/2020,Original,Close,N,2014,2014.0
1722,217,2022720005,1,M,EAST,521,146,STREET,10455,521 EAST 146 STREET,205,BETANCES IV,11/16/18,BRONX,282,both,3821551,806502,227351.0,2,2090712.0,521,521,523,EAST 146 STREET,A,2001-05-02,2001-05-02,08/21/2001,08/16/2001,,,,772.0,1661457.0,§ 27-2098 ADM CODE FILE WITH THIS DEPARTMENT A REGISTRATION STATEMENT FOR BUILDING.,2001-05-08,9.0,VIOLATION DISMISSED,03/10/2015,Original,Close,Y,2001,2001.0
1727,217,2022720005,1,M,EAST,521,146,STREET,10455,521 EAST 146 STREET,205,BETANCES IV,11/16/18,BRONX,282,both,10601032,806502,227351.0,2,2090712.0,521,521,523,EAST 146 STREET,I,2015-03-02,2015-03-02,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,08/18/2015,,Close,N,2015,
1771,218,2022720005,2,M,EAST,525,146,STREET,10455,525 EAST 146 STREET,205,BETANCES IV,11/16/18,BRONX,282,both,10601034,806503,227352.0,2,2090713.0,525,525,527,EAST 146 STREET,I,2015-03-02,2015-03-02,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,08/18/2015,,Close,N,2015,
2287,249,2052630070,4,M,,2175,REEDS MILL,LANE,10475,2175 REEDS MILL LANE,251,BOSTON SECOR,9/26/24,BRONX,235,both,9082668,806885,229055.0,2,2093877.0,2175,2175,2185,REEDS MILL LANE,A,2011-08-26,2011-08-29,12/17/2011,12/03/2011,,,,501.0,4241706.0,"§ 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE BELL BUZZER RETURN SYSTEM AT LOBBY, 1st STORY",2011-08-30,2.0,NOV SENT OUT,08/30/2011,Original,Open,N,2011,2011.0
2288,249,2052630070,4,M,,2175,REEDS MILL,LANE,10475,2175 REEDS MILL LANE,251,BOSTON SECOR,9/26/24,BRONX,235,both,9082644,806885,229055.0,2,2093877.0,2175,2175,2185,REEDS MILL LANE,B,2011-08-26,2011-08-29,10/18/2011,10/04/2011,,,,508.0,4241707.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE WEST WALL IN THE KITCHEN LOCATED AT APT 11F, 11th STORY, 4th APARTMENT FROM EAST AT SOUTH",2011-08-30,2.0,NOV SENT OUT,08/30/2011,Original,Open,N,2011,2011.0
2289,249,2052630070,4,M,,2175,REEDS MILL,LANE,10475,2175 REEDS MILL LANE,251,BOSTON SECOR,9/26/24,BRONX,235,both,9082649,806885,229055.0,2,2093877.0,2175,2175,2185,REEDS MILL LANE,B,2011-08-26,2011-08-29,10/18/2011,10/04/2011,,,,505.0,4241707.0,"§ 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE BROKEN GLASS AT LOWER SASH WINDOW IN THE 4th ROOM FROM EAST AT NORTH LOCATED AT APT 11F, 11th STORY, 4th APARTMENT FROM EAST AT SOUTH",2011-08-30,2.0,NOV SENT OUT,08/30/2011,Original,Open,N,2011,2011.0
2290,249,2052630070,4,M,,2175,REEDS MILL,LANE,10475,2175 REEDS MILL LANE,251,BOSTON SECOR,9/26/24,BRONX,235,both,9082650,806885,229055.0,2,2093877.0,2175,2175,2185,REEDS MILL LANE,B,2011-08-26,2011-08-29,10/18/2011,10/04/2011,,,,501.0,4241707.0,"§ 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE ELECTRIC OUTLET AT NORTH WALL IN THE 3rd ROOM FROM EAST AT SOUTH LOCATED AT APT 11F, 11th STORY, 4th APARTMENT FROM EAST AT SOUTH",2011-08-30,2.0,NOV SENT OUT,08/30/2011,Original,Open,N,2011,2011.0
2291,249,2052630070,4,M,,2175,REEDS MILL,LANE,10475,2175 REEDS MILL LANE,251,BOSTON SECOR,9/26/24,BRONX,235,both,9082651,806885,229055.0,2,2093877.0,2175,2175,2185,REEDS MILL LANE,A,2011-08-26,2011-08-29,12/17/2011,12/03/2011,,,,508.0,4241706.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE NORTH WALL IN THE FOYER LOCATED AT APT 11F, 11th STORY, 4th APARTMENT FROM EAST AT SOUTH",2011-08-30,2.0,NOV SENT OUT,08/30/2011,Original,Open,N,2011,2011.0
2292,249,2052630070,4,M,,2175,REEDS MILL,LANE,10475,2175 REEDS MILL LANE,251,BOSTON SECOR,9/26/24,BRONX,235,both,9082653,806885,229055.0,2,2093877.0,2175,2175,2185,REEDS MILL LANE,A,2011-08-26,2011-08-29,12/17/2011,12/03/2011,,,,508.0,4241706.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE EAST WALL IN THE 1st ROOM FROM EAST LOCATED AT APT 11F, 11th STORY, 4th APARTMENT FROM EAST AT SOUTH",2011-08-30,2.0,NOV SENT OUT,08/30/2011,Original,Open,N,2011,2011.0
2293,249,2052630070,4,M,,2175,REEDS MILL,LANE,10475,2175 REEDS MILL LANE,251,BOSTON SECOR,9/26/24,BRONX,235,both,9082659,806885,229055.0,2,2093877.0,2175,2175,2185,REEDS MILL LANE,A,2011-08-26,2011-08-29,12/17/2011,12/03/2011,,,,554.0,4241706.0,"§ 27-2005 ADM CODE PAINT METAL IN ACCORDANCE WITH DEPT. REGULATION THE RISER IN THE 4th ROOM FROM EAST AT NORTH LOCATED AT APT 11F, 11th STORY, 4th APARTMENT FROM EAST AT SOUTH",2011-08-30,2.0,NOV SENT OUT,08/30/2011,Original,Open,N,2011,2011.0
2294,249,2052630070,4,M,,2175,REEDS MILL,LANE,10475,2175 REEDS MILL LANE,251,BOSTON SECOR,9/26/24,BRONX,235,both,9082665,806885,229055.0,2,2093877.0,2175,2175,2185,REEDS MILL LANE,B,2011-08-26,2011-08-29,10/18/2011,10/04/2011,,,,508.0,4241707.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING AND SOUTH WALL IN THE BATHROOM LOCATED AT APT 11F, 11th STORY, 4th APARTMENT FROM EAST AT SOUTH",2011-08-30,2.0,NOV SENT OUT,08/30/2011,Original,Open,N,2011,2011.0
2495,258,3043770001,11,M,,845,SCHENCK,AVENUE,11207,845 SCHENCK AVENUE,266,BOULEVARD,12/28/21,BROOKLYN,1441,both,9151647,809353,389845.0,3,3324162.0,845,845,857,SCHENCK AVENUE,A,2011-10-08,2011-10-09,01/29/2012,01/15/2012,,,08/27/2024,556.0,4272858.0,"§ 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT ALL PEELING PAINT SURFACES IN THE 1st ROOM FROM EAST AT SOUTH, THE 1st ROOM FROM EAST AT NORTH, THE PRIVATE HALLWAY , THE 3rd ROOM FROM EAST, THE BATHROOM , THE KITCHEN LOCATED AT APT 3A, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST",2011-10-12,19.0,VIOLATION CLOSED,12/26/2024,Original,Close,N,2011,2011.0
2634,263,3043770001,13,,,726,STANLEY,AVENUE,11207,726 STANLEY AVENUE,266,BOULEVARD,12/28/21,BROOKLYN,1441,both,11354492,809554,389849.0,3,3324277.0,726,726,740,STANLEY AVENUE,B,2016-08-16,2016-08-17,10/06/2016,09/22/2016,,,,508.0,5496231.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CEILING IN THE BATHROOM LOCATED AT APT 2A, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST",2016-08-18,19.0,VIOLATION CLOSED,12/07/2021,Original,Close,N,2016,2016.0
2637,263,3043770001,13,,,726,STANLEY,AVENUE,11207,726 STANLEY AVENUE,266,BOULEVARD,12/28/21,BROOKLYN,1441,both,11354464,809554,389849.0,3,3324277.0,726,726,740,STANLEY AVENUE,B,2016-08-16,2016-08-17,10/06/2016,09/22/2016,,,,508.0,5496231.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CEILING IN THE BATHROOM LOCATED AT APT 2A, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST",2016-08-18,19.0,VIOLATION CLOSED,12/07/2021,Original,Close,N,2016,2016.0
2640,263,3043770001,13,,,726,STANLEY,AVENUE,11207,726 STANLEY AVENUE,266,BOULEVARD,12/28/21,BROOKLYN,1441,both,11354445,809554,389849.0,3,3324277.0,726,726,740,STANLEY AVENUE,A,2016-08-16,2016-08-17,12/05/2016,11/21/2016,,,,529.0,5496230.0,"§ 27-2005 ADM CODE REFIT WINDOWS LOWER SASH IN THE KITCHEN LOCATED AT APT 2A, 2nd STORY, APARTMENT AT WEST",2016-08-18,19.0,VIOLATION CLOSED,12/07/2021,Original,Close,N,2016,2016.0
2641,263,3043770001,13,,,726,STANLEY,AVENUE,11207,726 STANLEY AVENUE,266,BOULEVARD,12/28/21,BROOKLYN,1441,both,11354461,809554,389849.0,3,3324277.0,726,726,740,STANLEY AVENUE,B,2016-08-16,2016-08-17,10/06/2016,09/22/2016,,,,583.0,5496231.0,"§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK CEILING IN THE BATHROOM LOCATED AT APT 2A, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST",2016-08-18,19.0,VIOLATION CLOSED,12/07/2021,Original,Close,N,2016,2016.0
2656,263,3043770001,13,,,726,STANLEY,AVENUE,11207,726 STANLEY AVENUE,266,BOULEVARD,12/28/21,BROOKLYN,1441,both,2282880,809554,389849.0,3,3324277.0,726,726,740,STANLEY AVENUE,C,1991-12-05,1991-12-05,01/15/1992,01/13/1992,,,,555.0,1378877.0,"§ 27-2013 ADM CODE REMOVE OR COVER IN A MANNER APPROVED BY THE DEPARTMENT THE PEELING LEAD PAINT REAR NORTHEAST ROOM NORTH WALL 4 STY NORTH APT 4C REDDED 649 2852 ER1 3391 446. , SECTION '' ''",1991-12-24,50.0,"LEAD DOCS SUBMITTED, NOT ACCEPTABLE",11/17/2025,Original,Open,N,1991,1991.0
2657,263,3043770001,13,,,726,STANLEY,AVENUE,11207,726 STANLEY AVENUE,266,BOULEVARD,12/28/21,BROOKLYN,1441,both,2282881,809554,389849.0,3,3324277.0,726,726,740,STANLEY AVENUE,C,1991-12-05,1991-12-05,01/15/1992,01/13/1992,,,,555.0,1378877.0,"§ 27-2013 ADM CODE REMOVE OR COVER IN A MANNER APPROVED BY THE DEPARTMENT THE PEELING LEAD PAINT REAR NORTHWEST ROOM NORTH WALL 4 STY NORTH APT 4C REDDED 649 2852 ER1 3391 446. , SECTION '' ''",1991-12-24,50.0,"LEAD DOCS SUBMITTED, NOT ACCEPTABLE",11/17/2025,Original,Open,N,1991,1991.0
2658,263,3043770001,13,,,726,STANLEY,AVENUE,11207,726 STANLEY AVENUE,266,BOULEVARD,12/28/21,BROOKLYN,1441,both,2282882,809554,389849.0,3,3324277.0,726,726,740,STANLEY AVENUE,C,1991-12-05,1991-12-05,01/15/1992,01/13/1992,,,,555.0,1378877.0,"§ 27-2013 ADM CODE REMOVE OR COVER IN A MANNER APPROVED BY THE DEPARTMENT THE PEELING LEAD PAINT FRONT ROOM EAST WALL 4 STY NORTH APT 4C REDDED 649 2852 ER1 3391 446. , SECTION '' ''",1991-12-24,50.0,"LEAD DOCS SUBMITTED, NOT ACCEPTABLE",11/17/2025,Original,Open,N,1991,1991.0
2659,263,3043770001,13,,,726,STANLEY,AVENUE,11207,726 STANLEY AVENUE,266,BOULEVARD,12/28/21,BROOKLYN,1441,both,2282883,809554,389849.0,3,3324277.0,726,726,740,STANLEY AVENUE,C,1991-12-05,1991-12-05,01/15/1992,01/13/1992,,,,555.0,1378877.0,"§ 27-2013 ADM CODE REMOVE OR COVER IN A MANNER APPROVED BY THE DEPARTMENT THE PEELING LEAD PAINT PRIVATE HALL NORTH WALL 4 STY NORTH APT 4C 649 2852 ER1 3391 446. , SECTION '' ''",1991-12-24,50.0,"LEAD DOCS SUBMITTED, NOT ACCEPTABLE",11/17/2025,Original,Open,N,1991,1991.0
2662,263,3043770001,13,,,726,STANLEY,AVENUE,11207,726 STANLEY AVENUE,266,BOULEVARD,12/28/21,BROOKLYN,1441,both,2282878,809554,389849.0,3,3324277.0,726,726,740,STANLEY AVENUE,C,1991-12-05,1991-12-05,01/15/1992,01/13/1992,,,,555.0,1378877.0,"§ 27-2013 ADM CODE REMOVE OR COVER IN A MANNER APPROVED BY THE DEPARTMENT THE PEELING LEAD PAINT BATHROOM NORTH WALL 4 STY NORTH APT 4C REDDED 649 2852 ER1 3391 446. , SECTION '' ''",1991-12-24,50.0,"LEAD DOCS SUBMITTED, NOT ACCEPTABLE",11/17/2025,Original,Open,N,1991,1991.0
2663,263,3043770001,13,,,726,STANLEY,AVENUE,11207,726 STANLEY AVENUE,266,BOULEVARD,12/28/21,BROOKLYN,1441,both,2282879,809554,389849.0,3,3324277.0,726,726,740,STANLEY AVENUE,C,1991-12-05,1991-12-05,01/15/1992,01/13/1992,,,,555.0,1378877.0,"§ 27-2013 ADM CODE REMOVE OR COVER IN A MANNER APPROVED BY THE DEPARTMENT THE PEELING LEAD PAINT BATHROOM STEAM PIPE 4 STY NORTH APT 4C REDDOEL 649 2852 ER1 339 1446. , SECTION '' ''",1991-12-24,50.0,"LEAD DOCS SUBMITTED, NOT ACCEPTABLE",11/17/2025,Original,Open,N,1991,1991.0
3070,280,3043550001,5,M,,725,STANLEY,AVENUE,11207,725 STANLEY AVENUE,260,BOULEVARD,12/28/21,BROOKLYN,1441,both,11334636,809553,389881.0,3,3324294.0,725,725,725,STANLEY AVENUE,B,2016-07-29,2016-08-02,09/20/2016,09/06/2016,,,,568.0,5484845.0,"§ 27-2018 ADMIN. CODE: ABATE THE NUISANCE CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 14C, 14th STORY, APARTMENT AT SOUTH",2016-08-02,19.0,VIOLATION CLOSED,11/30/2021,Original,Close,N,2016,2016.0
3403,289,3032760001,10,M,,140,HIMROD,STREET,11221,140 HIMROD STREET,297,BUSHWICK II (GROUPS A & C),7/18/19,BROOKLYN,300,both,10962946,808531,375216.0,3,3325659.0,140,140,140,HIMROD STREET,I,2015-10-19,2015-10-19,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,01/17/2019,,Close,N,2015,
3404,289,3032760001,10,M,,140,HIMROD,STREET,11221,140 HIMROD STREET,297,BUSHWICK II (GROUPS A & C),7/18/19,BROOKLYN,300,both,12128052,808531,375216.0,3,3325659.0,140,140,140,HIMROD STREET,I,2017-12-06,2017-12-06,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,01/17/2019,,Close,N,2017,
3405,289,3032760001,10,M,,140,HIMROD,STREET,11221,140 HIMROD STREET,297,BUSHWICK II (GROUPS A & C),7/18/19,BROOKLYN,300,both,10601445,808531,375216.0,3,3325659.0,140,140,140,HIMROD STREET,I,2015-03-02,2015-03-02,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,01/17/2019,,Close,N,2015,
3406,289,3032760001,10,M,,140,HIMROD,STREET,11221,140 HIMROD STREET,297,BUSHWICK II (GROUPS A & C),7/18/19,BROOKLYN,300,both,11535096,808531,375216.0,3,3325659.0,140,140,140,HIMROD STREET,I,2016-11-23,2016-11-23,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,01/17/2019,,Close,N,2016,
3407,289,3032760001,10,M,,140,HIMROD,STREET,11221,140 HIMROD STREET,297,BUSHWICK II (GROUPS A & C),7/18/19,BROOKLYN,300,both,12701165,808531,375216.0,3,3325659.0,140,140,140,HIMROD STREET,I,2018-10-24,2018-10-24,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,01/17/2019,,Close,N,2018,
3410,289,3032760001,10,M,,140,HIMROD,STREET,11221,140 HIMROD STREET,297,BUSHWICK II (GROUPS A & C),7/18/19,BROOKLYN,300,both,1910265,808531,375216.0,3,3325659.0,140,140,140,HIMROD STREET,C,1991-11-19,1991-11-19,12/25/1991,12/23/1991,,,,672.0,1249560.0,§ 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM CELLAR DOOR LOCKED.,1991-12-03,19.0,VIOLATION CLOSED,03/15/2019,Original,Close,N,1991,1991.0
