development_name,borough,total_units,transferred_date,address,street_number,street_name,full_address,violationid,buildingid,registrationid,boroid,housenumber,lowhousenumber,highhousenumber,streetname,class,inspectiondate,approveddate,originalcertifybydate,originalcorrectbydate,newcertifybydate,newcorrectbydate,certifieddate,ordernumber,novid,novdescription,novissueddate,currentstatusid,currentstatus,currentstatusdate,novtype,violationstatus,rentimpairing,inspectiondate_year,novissued_year
BOSTON ROAD PLAZA,BRONX,235,9/26/24,2440 BOSTON ROAD,2440.0,BOSTON ROAD,2440 BOSTON ROAD,18267009,50509,229057.0,2,2440,2430,2456,BOSTON ROAD,A,2025-09-28,2025-10-01,01/19/2026,01/05/2026,,,,556.0,10015762.0,§ 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT AT CEILING AT PUBLIC HALL,2025-10-02,2.0,NOV SENT OUT,10/02/2025,Original,Open,N,2025,2025.0
BOSTON ROAD PLAZA,BRONX,235,9/26/24,2440 BOSTON ROAD,2440.0,BOSTON ROAD,2440 BOSTON ROAD,18267016,50509,229057.0,2,2440,2430,2456,BOSTON ROAD,C,2025-09-28,2025-10-01,10/15/2025,10/08/2025,,,,526.0,10015765.0,"§ 27-2005, 2007 ADM CODE REMOVE THE ILLEGAL FASTENING CONSISTING OF A DUAL MOTION ELECTROMAGNETIC DEVICE INSTALLED AT VESTIBULE DOOR AT PUBLIC HALL",2025-10-02,2.0,NOV SENT OUT,10/02/2025,Original,Open,Y,2025,2025.0
BOSTON ROAD PLAZA,BRONX,235,9/26/24,2440 BOSTON ROAD,2440.0,BOSTON ROAD,2440 BOSTON ROAD,18267020,50509,229057.0,2,2440,2430,2456,BOSTON ROAD,B,2025-09-28,2025-10-01,11/20/2025,11/06/2025,,,,504.0,10015763.0,§ 27-2005 ADM CODE PROVIDE IN THE EVENT OF POWER OUTRAGE BY MEANS OF AN ACCEPTABLE MECHANICAL HEAVY DUTY LOCK AND ASSEMBLY AT VESTIBULE DOOR AT PUBLIC HALL,2025-10-02,2.0,NOV SENT OUT,10/02/2025,Original,Open,N,2025,2025.0
BOSTON ROAD PLAZA,BRONX,235,9/26/24,2440 BOSTON ROAD,2440.0,BOSTON ROAD,2440 BOSTON ROAD,18272022,50509,229057.0,2,2440,2430,2456,BOSTON ROAD,C,2025-10-03,2025-10-03,,,,,,530.0,,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE LATCH AT STAIRCASE A AT PUBLIC HALL STAIRS, 14th STORY",,1.0,VIOLATION OPEN,10/03/2025,,Open,N,2025,
BOSTON ROAD PLAZA,BRONX,235,9/26/24,2440 BOSTON ROAD,2440.0,BOSTON ROAD,2440 BOSTON ROAD,18272023,50509,229057.0,2,2440,2430,2456,BOSTON ROAD,B,2025-10-03,2025-10-03,,,,,,501.0,,"§ 27-2005 HMC: PROPERLY REPAIR OR REPLACE THE BROKEN OR DEFECTIVE LATCH AND ASSEMBLYS AT STAIRCASE A AT PUBLIC HALL STAIRS, 14th STORY",,1.0,VIOLATION OPEN,10/03/2025,,Open,N,2025,
BOSTON ROAD PLAZA,BRONX,235,9/26/24,2440 BOSTON ROAD,2440.0,BOSTON ROAD,2440 BOSTON ROAD,18272024,50509,229057.0,2,2440,2430,2456,BOSTON ROAD,C,2025-10-03,2025-10-03,,,,,,526.0,,"§ 27-2005, 2007 ADM CODE REMOVE THE ILLEGAL FASTENING CONSISTING OF A ELECTROMAGNETIC LOCKING DEVICE INSTALLED AT VESTIBULE TO BASEMENT PUBLIC HALL",,1.0,VIOLATION OPEN,10/03/2025,,Open,Y,2025,
BOSTON ROAD PLAZA,BRONX,235,9/26/24,2440 BOSTON ROAD,2440.0,BOSTON ROAD,2440 BOSTON ROAD,18272025,50509,229057.0,2,2440,2430,2456,BOSTON ROAD,B,2025-10-03,2025-10-03,,,,,,504.0,,§ 27-2005 ADM CODE PROVIDE HEAVY DUTY KEY LOCKING DEVICE AND ASSEMBLY AT VESTIBULE TO BASEMENT PUBLIC HALL,,1.0,VIOLATION OPEN,10/03/2025,,Open,N,2025,
BOSTON ROAD PLAZA,BRONX,235,9/26/24,2440 BOSTON ROAD,2440.0,BOSTON ROAD,2440 BOSTON ROAD,18272026,50509,229057.0,2,2440,2430,2456,BOSTON ROAD,B,2025-10-03,2025-10-03,,,,,,583.0,,"§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK ABOVE CEILING AT VESTIBULE",,1.0,VIOLATION OPEN,10/03/2025,,Open,N,2025,
BOSTON ROAD PLAZA,BRONX,235,9/26/24,2440 BOSTON ROAD,2440.0,BOSTON ROAD,2440 BOSTON ROAD,18272027,50509,229057.0,2,2440,2430,2456,BOSTON ROAD,B,2025-10-03,2025-10-03,,,,,,502.0,,§ 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE FIRE RETARDENT MATERIAL AT CEILING AT VESTIBULE,,1.0,VIOLATION OPEN,10/03/2025,,Open,N,2025,
BOSTON ROAD PLAZA,BRONX,235,9/26/24,2440 BOSTON ROAD,2440.0,BOSTON ROAD,2440 BOSTON ROAD,18272028,50509,229057.0,2,2440,2430,2456,BOSTON ROAD,A,2025-10-03,2025-10-03,,,,,,556.0,,§ 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT AT CEILING AT VESTIBULE,,1.0,VIOLATION OPEN,10/03/2025,,Open,N,2025,
BOSTON ROAD PLAZA,BRONX,235,9/26/24,2440 BOSTON ROAD,2440.0,BOSTON ROAD,2440 BOSTON ROAD,18272029,50509,229057.0,2,2440,2430,2456,BOSTON ROAD,B,2025-10-03,2025-10-03,,,,,,502.0,,§ 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE FIRE RETARDENT MATERIAL AT CEILING AT BASEMENT AT PUBLIC HALL,,1.0,VIOLATION OPEN,10/03/2025,,Open,N,2025,
BOSTON ROAD PLAZA,BRONX,235,9/26/24,2440 BOSTON ROAD,2440.0,BOSTON ROAD,2440 BOSTON ROAD,18272030,50509,229057.0,2,2440,2430,2456,BOSTON ROAD,A,2025-10-03,2025-10-03,,,,,,556.0,,§ 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT AT CEILING AT BASEMENT AT PUBLIC HALL,,1.0,VIOLATION OPEN,10/03/2025,,Open,N,2025,
