violationid,buildingid,registrationid,boroid,borough,bin_x,bbl_x,housenumber,lowhousenumber,highhousenumber,streetname,class,inspectiondate,approveddate,originalcertifybydate,originalcorrectbydate,newcertifybydate,newcorrectbydate,certifieddate,ordernumber,novid,novdescription,novissueddate,currentstatusid,currentstatus,currentstatusdate,novtype,violationstatus,rentimpairing,address,bbl_y,bldg,m,og_address,zip code,cd,fc,ss,sa,cc,bin_y,dev_name,units,transfer,_merge,inspectiondate_year,novissued_year
17579055,116401,228807,2,bronx,2005038,2026800019.0,1150,1150,1154,UNION AVENUE,C,2024-12-26,2024-12-26,01/09/2025,01/02/2025,,,01/03/2025,671,9553883.0,"§ 27-2033 ADM CODE POST NOTICE, IN FORM APPROVED BY THE DEPARTMENT, STATING THE NAME AND LOCATION OF THE PERSON DESIGNATED BY THE OWNER TO HAVE KEY TO BUILDINGS HEATING SYSTEM (NOTICE MISSING) AT PUBLIC HALL, 1st STORY",2024-12-27,9,VIOLATION DISMISSED,03/17/2025,Original,Close,N,1150 UNION AVENUE,2026800019,1,M,1150 UNION AVENUE,10459,03,15,32,79,17,2005038,DAVIDSON,175, 09/28/2023,both,2024,2024.0
17578929,41786,106825,1,manhattan,1060150,1020120052.0,148,148,150,WEST 144 STREET,C,2024-12-26,2024-12-26,01/09/2025,01/02/2025,,,,672,9553454.0,§ 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM BOILER ROOM DOOR LOCKED AT CELLAR,2024-12-27,2,NOV SENT OUT,12/27/2024,Original,Open,N,148 WEST 144 STREET,1020120052,7,M,148 WEST 144TH STREET,10030,10,13,30,71,09,1060150,SAMUEL (CITY),664, 9/26/2024,both,2024,2024.0
17578928,41786,106825,1,manhattan,1060150,1020120052.0,148,148,150,WEST 144 STREET,C,2024-12-26,2024-12-26,01/08/2025,12/27/2024,,,,670,9553184.0,"§ 27-2031 ADM CODE PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT LOCATED AT APT 4D, 4th STORY, 1st APARTMENT FROM WEST AT NORTH",2024-12-27,2,NOV SENT OUT,12/27/2024,Original,Open,Y,148 WEST 144 STREET,1020120052,7,M,148 WEST 144TH STREET,10030,10,13,30,71,09,1060150,SAMUEL (CITY),664, 9/26/2024,both,2024,2024.0
17579780,808855,389894,3,brooklyn,3327009,3037250001.0,320,320,320,MILLER AVENUE,C,2024-12-26,2024-12-26,01/09/2025,01/02/2025,,,,672,9554579.0,§ 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM DOOR LOCKED AT BOILER ROOM,2024-12-27,19,VIOLATION CLOSED,08/08/2025,Original,Close,N,320 MILLER AVENUE,3037250001,10,M,320 MILLER AVENUE,11207,05,08,19,54,42,3327009,FIORENTINO PLAZA,160, 12/28/2021,both,2024,2024.0
17578930,41786,106825,1,manhattan,1060150,1020120052.0,148,148,150,WEST 144 STREET,B,2024-12-26,2024-12-26,02/14/2025,01/31/2025,,,,508,9553453.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT CEILING IN THE 1st ROOM FROM NORTH LOCATED AT APT 4D, 4th STORY, 1st APARTMENT FROM WEST AT NORTH",2024-12-27,2,NOV SENT OUT,12/27/2024,Original,Open,N,148 WEST 144 STREET,1020120052,7,M,148 WEST 144TH STREET,10030,10,13,30,71,09,1060150,SAMUEL (CITY),664, 9/26/2024,both,2024,2024.0
17578931,41786,106825,1,manhattan,1060150,1020120052.0,148,148,150,WEST 144 STREET,B,2024-12-26,2024-12-26,02/14/2025,01/31/2025,,,,1503,9553453.0,"§ 27-2046.1 HMC: REPAIR OR REPLACE THE CARBON MONOXIDE DETECTING DEVICE(S). DEFECTIVE IN THE ENTIRE APARTMENT LOCATED AT APT 4D, 4th STORY, 1st APARTMENT FROM WEST AT NORTH",2024-12-27,2,NOV SENT OUT,12/27/2024,Original,Open,N,148 WEST 144 STREET,1020120052,7,M,148 WEST 144TH STREET,10030,10,13,30,71,09,1060150,SAMUEL (CITY),664, 9/26/2024,both,2024,2024.0
17578932,41786,106825,1,manhattan,1060150,1020120052.0,148,148,150,WEST 144 STREET,B,2024-12-26,2024-12-26,02/14/2025,01/31/2025,,,,702,9553453.0,"§ 27-2045 ADM CODE REPAIR OR REPLACE THE SMOKE DETECTOR DEFECTIVE IN THE ENTIRE APARTMENT LOCATED AT APT 4D, 4th STORY, 1st APARTMENT FROM WEST AT NORTH",2024-12-27,2,NOV SENT OUT,12/27/2024,Original,Open,N,148 WEST 144 STREET,1020120052,7,M,148 WEST 144TH STREET,10030,10,13,30,71,09,1060150,SAMUEL (CITY),664, 9/26/2024,both,2024,2024.0
17578933,41786,106825,1,manhattan,1060150,1020120052.0,148,148,150,WEST 144 STREET,C,2024-12-26,2024-12-26,01/08/2025,12/27/2024,,,,670,9553184.0,"§ 27-2031 ADM CODE PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT LOCATED AT APT 4B, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",2024-12-27,19,VIOLATION CLOSED,03/06/2025,Original,Close,Y,148 WEST 144 STREET,1020120052,7,M,148 WEST 144TH STREET,10030,10,13,30,71,09,1060150,SAMUEL (CITY),664, 9/26/2024,both,2024,2024.0
17578937,41786,106825,1,manhattan,1060150,1020120052.0,148,148,150,WEST 144 STREET,A,2024-12-26,2024-12-26,04/15/2025,04/01/2025,,,04/03/2025,778,9553452.0,"§ 27-2104 ADM CODE POST AND MAINTAIN A PROPER SIGN ON WALL OF ENTRANCE STORY SHOWING THE REGISTRATION NUMBER ASSIGNED BY THE DEPARTMENT AND THE ADDRESS OF THE BUILDING. AT PUBLIC HALL, 1st STORY",2024-12-27,19,VIOLATION CLOSED,06/13/2025,Original,Close,N,148 WEST 144 STREET,1020120052,7,M,148 WEST 144TH STREET,10030,10,13,30,71,09,1060150,SAMUEL (CITY),664, 9/26/2024,both,2024,2024.0
17579442,41776,105002,1,manhattan,1060168,1020130024.0,113,113,115,WEST 144 STREET,C,2024-12-26,2024-12-26,01/09/2025,01/02/2025,,,,508,9553450.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT CEILING IN THE 6th ROOM FROM NORTH LOCATED AT APT 1B, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",2024-12-27,19,VIOLATION CLOSED,04/02/2025,Original,Close,N,113 WEST 144 STREET,1020130024,2,M,113 WEST 144TH STREET,10030,10,13,30,71,09,1060168,SAMUEL (CITY),664, 9/26/2024,both,2024,2024.0
17579443,41776,105002,1,manhattan,1060168,1020130024.0,113,113,115,WEST 144 STREET,C,2024-12-26,2024-12-26,01/27/2025,01/22/2025,,,,568,9553451.0,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 1B, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",2024-12-27,47,NOTICE OF ISSUANCE SENT TO TENANT,12/27/2024,Original,Open,N,113 WEST 144 STREET,1020130024,2,M,113 WEST 144TH STREET,10030,10,13,30,71,09,1060168,SAMUEL (CITY),664, 9/26/2024,both,2024,2024.0
17579458,808715,389884,3,brooklyn,3324290,3043550001.0,2202,2202,2202,LINDEN BOULEVARD,B,2024-12-26,2024-12-30,02/18/2025,02/04/2025,,,01/24/2025,579,9559495.0,"§ 27-2026 ADM CODE REPAIR THE LEAKY AND/OR DEFECTIVE FAUCETS AT THE SINIK IN THE KITCHEN LOCATED AT APT 13C, 13th STORY, 1st APARTMENT FROM WEST AT NORTH",2024-12-31,9,VIOLATION DISMISSED,04/07/2025,Original,Close,N,2202 LINDEN BOULEVARD,3043550001,6,M,2202 LINDEN BOULEVARD,11207,05,08,19,60,42,3324290,BOULEVARD,"1,441", 12/28/2021,both,2024,2024.0
17579783,808855,389894,3,brooklyn,3327009,3037250001.0,320,320,320,MILLER AVENUE,B,2024-12-26,2024-12-26,02/14/2025,01/31/2025,,,02/07/2025,513,9554578.0,§ 27-2005 ADM CODE FIRE ESCAPE DEFECTIVE. ADJUST THE DROPLADDER SO THAT IT WILL SLIDE EASILY IN THE GUIDE RODS AT WEST STACK AT FIRE ESCAPE,2024-12-27,9,VIOLATION DISMISSED,04/21/2025,Original,Close,Y,320 MILLER AVENUE,3037250001,10,M,320 MILLER AVENUE,11207,05,08,19,54,42,3327009,FIORENTINO PLAZA,160, 12/28/2021,both,2024,2024.0
17579788,808855,389894,3,brooklyn,3327009,3037250001.0,320,320,320,MILLER AVENUE,B,2024-12-26,2025-01-02,02/21/2025,02/07/2025,,,02/07/2025,504,9562548.0,§ 27-2005 ADM CODE PROVIDE A COVER AT OPENING AT GROUND UNDER FIRE ESCAPE WINDOW AT WEST YARD,2025-01-03,9,VIOLATION DISMISSED,04/21/2025,Original,Close,N,320 MILLER AVENUE,3037250001,10,M,320 MILLER AVENUE,11207,05,08,19,54,42,3327009,FIORENTINO PLAZA,160, 12/28/2021,both,2024,2025.0
17579921,99135,207273,2,bronx,2003283,2025150006.0,1184,1182,1184,NELSON AVENUE,C,2024-12-26,2024-12-26,01/08/2025,12/27/2024,,,01/02/2025,670,9553221.0,"§ 27-2031 ADM CODE PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT LOCATED AT APT 4D, 4th STORY, 2nd APARTMENT FROM EAST AT SOUTH",2024-12-27,9,VIOLATION DISMISSED,03/17/2025,Original,Close,Y,1184 NELSON AVENUE,2025150006,1,M,1184 NELSON AVENUE,10452,04,15,29,77,16,2003283,HIGHBRIDGE REHABS (NELSON AVENUE),80, 11/30/2018,both,2024,2024.0
17585140,41776,105002,1,manhattan,1060168,1020130024.0,113,113,115,WEST 144 STREET,B,2024-12-26,2024-12-26,02/14/2025,01/31/2025,,,,508,9553448.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT CEILING AND SOUTH WALL IN THE 1st ROOM FROM NORTH LOCATED AT APT 1A, 1st STORY, 1st APARTMENT FROM WEST AT NORTH",2024-12-27,2,NOV SENT OUT,12/27/2024,Original,Open,N,113 WEST 144 STREET,1020130024,2,M,113 WEST 144TH STREET,10030,10,13,30,71,09,1060168,SAMUEL (CITY),664, 9/26/2024,both,2024,2024.0
17585143,41776,105002,1,manhattan,1060168,1020130024.0,113,113,115,WEST 144 STREET,B,2024-12-26,2024-12-27,02/17/2025,02/03/2025,,,,1503,9555685.0,"§ 27-2046.1 HMC: REPAIR OR REPLACE THE CARBON MONOXIDE DETECTING DEVICE(S). MISSING IN THE ENTIRE APARTMENT LOCATED AT APT 1A, 1st STORY, 1st APARTMENT FROM WEST AT NORTH",2024-12-30,2,NOV SENT OUT,12/30/2024,Original,Open,N,113 WEST 144 STREET,1020130024,2,M,113 WEST 144TH STREET,10030,10,13,30,71,09,1060168,SAMUEL (CITY),664, 9/26/2024,both,2024,2024.0
17585147,41776,105002,1,manhattan,1060168,1020130024.0,113,113,115,WEST 144 STREET,C,2024-12-26,2024-12-27,01/30/2025,01/25/2025,,,,568,9555687.0,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 1A, 1st STORY, 1st APARTMENT FROM WEST AT NORTH",2024-12-30,47,NOTICE OF ISSUANCE SENT TO TENANT,12/30/2024,Original,Open,N,113 WEST 144 STREET,1020130024,2,M,113 WEST 144TH STREET,10030,10,13,30,71,09,1060168,SAMUEL (CITY),664, 9/26/2024,both,2024,2024.0
17585148,41776,105002,1,manhattan,1060168,1020130024.0,113,113,115,WEST 144 STREET,C,2024-12-26,2024-12-27,01/12/2025,01/05/2025,,,,510,9555686.0,"§ 27-2005 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF HOT WATER EXCEEDING THE MAXIMUM ALLOWABLE TEMPERATURE OF 130 DEGREES IN THE ENTIRE APARTMENT LOCATED AT APT 1A, 1st STORY, 1st APARTMENT FROM WEST AT NORTH",2024-12-30,19,VIOLATION CLOSED,03/15/2025,Original,Close,N,113 WEST 144 STREET,1020130024,2,M,113 WEST 144TH STREET,10030,10,13,30,71,09,1060168,SAMUEL (CITY),664, 9/26/2024,both,2024,2024.0
17579922,99135,207273,2,bronx,2003283,2025150006.0,1184,1182,1184,NELSON AVENUE,C,2024-12-26,2025-01-06,01/20/2025,01/13/2025,,,01/08/2025,672,9567421.0,§ 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM LOCKED DOOR AT BOILER ROOM,2025-01-07,9,VIOLATION DISMISSED,03/21/2025,Original,Close,N,1184 NELSON AVENUE,2025150006,1,M,1184 NELSON AVENUE,10452,04,15,29,77,16,2003283,HIGHBRIDGE REHABS (NELSON AVENUE),80, 11/30/2018,both,2024,2025.0
17579049,116401,228807,2,bronx,2005038,2026800019.0,1150,1150,1154,UNION AVENUE,A,2024-12-26,2024-12-26,04/15/2025,04/01/2025,,,04/15/2025,700,9553882.0,"§ 27-2045 ADM CODE POST A PROPER NOTICE OF SMOKE DETECTOR REQUIREMENTS, IN A FORM APPROVED BY THE COMMISSIONER, AT OR NEAR THE MAIL BOX (NOTICE MISSING) AT PUBLIC HALL, 1st STORY",2024-12-27,9,VIOLATION DISMISSED,06/27/2025,Original,Close,N,1150 UNION AVENUE,2026800019,1,M,1150 UNION AVENUE,10459,03,15,32,79,17,2005038,DAVIDSON,175, 09/28/2023,both,2024,2024.0
17579447,41776,105002,1,manhattan,1060168,1020130024.0,113,113,115,WEST 144 STREET,C,2024-12-26,2024-12-26,01/08/2025,12/27/2024,,,,666,9553183.0,"§ 27-2029 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT LOCATED AT APT 1A, 1st STORY, 1st APARTMENT FROM WEST AT NORTH",2024-12-27,19,VIOLATION CLOSED,03/06/2025,Original,Close,Y,113 WEST 144 STREET,1020130024,2,M,113 WEST 144TH STREET,10030,10,13,30,71,09,1060168,SAMUEL (CITY),664, 9/26/2024,both,2024,2024.0
17579446,41776,105002,1,manhattan,1060168,1020130024.0,113,113,115,WEST 144 STREET,C,2024-12-26,2024-12-26,01/09/2025,01/02/2025,,,,672,9553450.0,§ 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM DOOR LOCKED AT CELLAR,2024-12-27,2,NOV SENT OUT,12/27/2024,Original,Open,N,113 WEST 144 STREET,1020130024,2,M,113 WEST 144TH STREET,10030,10,13,30,71,09,1060168,SAMUEL (CITY),664, 9/26/2024,both,2024,2024.0
17579787,808855,389894,3,brooklyn,3327009,3037250001.0,320,320,320,MILLER AVENUE,C,2024-12-26,2024-12-31,01/21/2025,01/16/2025,,,03/13/2025,530,9561103.0,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE HINGES AT VESTIBULE , 1st STORY",2025-01-02,19,VIOLATION CLOSED,05/07/2025,Original,Close,N,320 MILLER AVENUE,3037250001,10,M,320 MILLER AVENUE,11207,05,08,19,54,42,3327009,FIORENTINO PLAZA,160, 12/28/2021,both,2024,2025.0
17579457,808715,389884,3,brooklyn,3324290,3043550001.0,2202,2202,2202,LINDEN BOULEVARD,C,2024-12-26,2024-12-26,01/27/2025,01/22/2025,,,01/24/2025,568,9554577.0,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 13C, 13th STORY, 1st APARTMENT FROM WEST AT NORTH",2024-12-27,9,VIOLATION DISMISSED,04/07/2025,Original,Close,N,2202 LINDEN BOULEVARD,3043550001,6,M,2202 LINDEN BOULEVARD,11207,05,08,19,60,42,3324290,BOULEVARD,"1,441", 12/28/2021,both,2024,2024.0
17578934,41786,106825,1,manhattan,1060150,1020120052.0,148,148,150,WEST 144 STREET,C,2024-12-26,2024-12-26,01/09/2025,01/02/2025,,,,671,9553455.0,"§ 27-2033 ADM CODE POST NOTICE, IN FORM APPROVED BY THE DEPARTMENT, STATING THE NAME AND LOCATION OF THE PERSON DESIGNATED BY THE OWNER TO HAVE KEY TO BUILDINGS HEATING SYSTEM MISSING AT PUBLIC HALL, 1st STORY",2024-12-27,2,NOV SENT OUT,12/27/2024,Original,Open,N,148 WEST 144 STREET,1020120052,7,M,148 WEST 144TH STREET,10030,10,13,30,71,09,1060150,SAMUEL (CITY),664, 9/26/2024,both,2024,2024.0
17578935,41786,106825,1,manhattan,1060150,1020120052.0,148,148,150,WEST 144 STREET,A,2024-12-26,2024-12-26,04/15/2025,04/01/2025,,,04/03/2025,722,9553452.0,"§ 27-2053 ADM CODE POST SIGN ON WALL OF ENTRANCE STORY BEARING NAME, ADDRESS INCLUDING APARTMENT NUMBER IF ANY, AND TELEPHONE NUMBER OF SUPERINTENDENT, JANITOR OR HOUSEKEEPER. AT PUBLIC HALL, 1st STORY",2024-12-27,19,VIOLATION CLOSED,06/13/2025,Original,Close,N,148 WEST 144 STREET,1020120052,7,M,148 WEST 144TH STREET,10030,10,13,30,71,09,1060150,SAMUEL (CITY),664, 9/26/2024,both,2024,2024.0
17579050,116401,228807,2,bronx,2005038,2026800019.0,1150,1150,1154,UNION AVENUE,A,2024-12-26,2024-12-26,04/15/2025,04/01/2025,,,04/15/2025,1501,9553882.0,"§ 27-2046.1 HMC: POST A PROPER NOTICE OF CARBON MONOXIDE DETECTING DEVICE REQUIREMENTS, IN A FORM APPROVED BY THE COMMISSIONER, IN A COMMON AREA OF A CLASS A MULTIPLE DWELLING NEAR INSPECTION CERTIFICATE OR PROVIDE NOTICE TO TENANTS IN A PRIVATE DWELLING.",2024-12-27,9,VIOLATION DISMISSED,06/27/2025,Original,Close,N,1150 UNION AVENUE,2026800019,1,M,1150 UNION AVENUE,10459,03,15,32,79,17,2005038,DAVIDSON,175, 09/28/2023,both,2024,2024.0
17579051,116401,228807,2,bronx,2005038,2026800019.0,1150,1150,1154,UNION AVENUE,A,2024-12-26,2024-12-26,04/15/2025,04/01/2025,,,04/15/2025,500,9553882.0,"§ 26-1103 ADMIN. CODE: POST AND MAINTAIN A PROPER NOTICE ON WALL OF THE ENTRANCE STORY IN ENGLISH AND SPANISH ON THE AVAILABILITY OF THE AGENCYS HOUSING INFORMATION GUIDE. A SAMPLE NOTICE CAN BE FOUND AT WWW.NYC.GOV/HPD. AT PUBLIC HALL, 1st STORY",2024-12-27,9,VIOLATION DISMISSED,06/27/2025,Original,Close,N,1150 UNION AVENUE,2026800019,1,M,1150 UNION AVENUE,10459,03,15,32,79,17,2005038,DAVIDSON,175, 09/28/2023,both,2024,2024.0
17579052,116401,228807,2,bronx,2005038,2026800019.0,1150,1150,1154,UNION AVENUE,A,2024-12-26,2024-12-26,04/15/2025,04/01/2025,,,04/15/2025,722,9553882.0,"§ 27-2053 ADM CODE POST SIGN ON WALL OF ENTRANCE STORY BEARING NAME, ADDRESS INCLUDING APARTMENT NUMBER IF ANY, AND TELEPHONE NUMBER OF SUPERINTENDENT, JANITOR OR HOUSEKEEPER. AT PUBLIC HALL, 1st STORY",2024-12-27,9,VIOLATION DISMISSED,06/27/2025,Original,Close,N,1150 UNION AVENUE,2026800019,1,M,1150 UNION AVENUE,10459,03,15,32,79,17,2005038,DAVIDSON,175, 09/28/2023,both,2024,2024.0
17579053,116401,228807,2,bronx,2005038,2026800019.0,1150,1150,1154,UNION AVENUE,A,2024-12-26,2024-12-26,04/15/2025,04/01/2025,,,04/15/2025,1506,9553882.0,"§ 27-2005 HMC: POST, IN A FORM APPROVED BY THE COMMISSIONER, AND MAINTAIN A NOTICE IN A COMMON AREA OF THE BUILDING REGARDING THE PROCEDURES THAT SHOULD BE FOLLOWED WHEN A GAS LEAK IS SUSPECTED AT PUBLIC HALL, 1st STORY",2024-12-27,9,VIOLATION DISMISSED,06/27/2025,Original,Close,N,1150 UNION AVENUE,2026800019,1,M,1150 UNION AVENUE,10459,03,15,32,79,17,2005038,DAVIDSON,175, 09/28/2023,both,2024,2024.0
17579054,116401,228807,2,bronx,2005038,2026800019.0,1150,1150,1154,UNION AVENUE,A,2024-12-26,2024-12-26,04/15/2025,04/01/2025,,,04/15/2025,778,9553882.0,"§ 27-2104 ADM CODE POST AND MAINTAIN A PROPER SIGN ON WALL OF ENTRANCE STORY SHOWING THE REGISTRATION NUMBER ASSIGNED BY THE DEPARTMENT AND THE ADDRESS OF THE BUILDING. AT PUBLIC HALL, 1st STORY",2024-12-27,9,VIOLATION DISMISSED,06/27/2025,Original,Close,N,1150 UNION AVENUE,2026800019,1,M,1150 UNION AVENUE,10459,03,15,32,79,17,2005038,DAVIDSON,175, 09/28/2023,both,2024,2024.0
17591326,808855,389894,3,brooklyn,3327009,3037250001.0,320,320,320,MILLER AVENUE,C,2024-12-26,2024-12-31,01/21/2025,01/16/2025,,,,530,9561103.0,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE LATCH SET AT FIRE DOOR , 3rd STORY",2025-01-02,19,VIOLATION CLOSED,06/26/2025,Original,Close,N,320 MILLER AVENUE,3037250001,10,M,320 MILLER AVENUE,11207,05,08,19,54,42,3327009,FIORENTINO PLAZA,160, 12/28/2021,both,2024,2025.0
17578938,41786,106825,1,manhattan,1060150,1020120052.0,148,148,150,WEST 144 STREET,C,2024-12-26,2024-12-30,01/13/2025,01/06/2025,,,,501,9558358.0,"§ 27-2005 HMC: PROPERLY REPAIR OR REPLACE THE BROKEN OR DEFECTIVE UPPER GLASS PANE AT INTERMEDIATE LANDING AT WEST WINDOW AT PUBLIC HALL, 3rd STORY",2024-12-31,19,VIOLATION CLOSED,08/07/2025,Original,Close,N,148 WEST 144 STREET,1020120052,7,M,148 WEST 144TH STREET,10030,10,13,30,71,09,1060150,SAMUEL (CITY),664, 9/26/2024,both,2024,2024.0
17579444,41776,105002,1,manhattan,1060168,1020130024.0,113,113,115,WEST 144 STREET,C,2024-12-26,2024-12-26,01/09/2025,01/02/2025,,,,510,9553450.0,"§ 27-2005 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF HOT WATER EXCEEDING MAXIMUM ALLOWABLE TEMPERATURE OF 130 DEGREES IN THE ENTIRE APARTMENT LOCATED AT APT 1B, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",2024-12-27,19,VIOLATION CLOSED,03/15/2025,Original,Close,N,113 WEST 144 STREET,1020130024,2,M,113 WEST 144TH STREET,10030,10,13,30,71,09,1060168,SAMUEL (CITY),664, 9/26/2024,both,2024,2024.0
17579782,808855,389894,3,brooklyn,3327009,3037250001.0,320,320,320,MILLER AVENUE,B,2024-12-26,2024-12-30,02/18/2025,02/04/2025,,,02/07/2025,513,9559496.0,§ 27-2005 ADM CODE FIRE ESCAPE DEFECTIVE. ADJUST THE DROPLADDER SO THAT IT WILL SLIDE EASILY IN THE GUIDE RODS AT EAST STACK AT FIRE ESCAPE,2024-12-31,9,VIOLATION DISMISSED,04/21/2025,Original,Close,Y,320 MILLER AVENUE,3037250001,10,M,320 MILLER AVENUE,11207,05,08,19,54,42,3327009,FIORENTINO PLAZA,160, 12/28/2021,both,2024,2024.0
17580647,808480,375222,3,brooklyn,3325658,3032760001.0,139,127,145,HARMAN STREET,C,2024-12-27,2024-12-27,01/09/2025,12/28/2024,,,01/09/2025,670,9555327.0,"§ 27-2031 ADM CODE PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT LOCATED AT APT 2D, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",2024-12-30,9,VIOLATION DISMISSED,03/24/2025,Original,Close,Y,139 HARMAN STREET,3032760001,11,M,139 HARMAN STREET,11221,04,07,18,53,37,3325658,BUSHWICK II (GROUPS A & C),300, 7/18/2019,both,2024,2024.0
17580882,3603,145226,1,manhattan,1060128,1020120001.0,2461,2461,2463,ADAM C POWELL BOULEVARD,C,2024-12-27,2024-12-27,01/09/2025,12/28/2024,,,,666,9555070.0,"§ 27-2029 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT LOCATED AT APT 1A, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",2024-12-30,2,NOV SENT OUT,12/30/2024,Original,Open,Y,2461 ADAM C POWELL BOULEVARD,1020120001,18,,2461 A C POWELL BOULEVARD,10030,10,13,30,71,09,1060128,SAMUEL (CITY),664, 9/26/2024,both,2024,2024.0
17581566,809668,389871,3,brooklyn,3327882,3030240001.0,109,109,113,TEN EYCK WALK,A,2024-12-27,2024-12-27,04/18/2025,04/04/2025,,,01/10/2025,484,9557599.0,"§ 329, M/D LAW AND DEPT. RULES AND REGS. PROVIDE A COMPLETED CERTIFICATE OF INSPECTION VISITS IN A PROPER FRAME AT OR NEAR MAILBOXES, BOTTOM EDGE OF FRAME BETWEEN 48-62 INCHES ABOVE FLOOR MISSING AT PUBLIC HALL, 1st STORY",2024-12-30,9,VIOLATION DISMISSED,03/24/2025,Original,Close,N,109 TEN EYCK WALK,3030240001,2,M,109 TEN EYCK WALK,11206,01,07,18,53,34,3327882,WILLIAMSBURG,"1,621", 12/28/2021,both,2024,2024.0
17581385,380703,390920,3,brooklyn,3081471,3035490033.0,170,160,174,TAPSCOTT STREET,C,2024-12-27,2024-12-27,01/18/2025,01/13/2025,,,,530,9557059.0,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE LATCH-SET AT ENTRANCE DOOR TO BUILDING , 1st STORY",2024-12-30,2,NOV SENT OUT,12/30/2024,Original,Open,N,170 TAPSCOTT STREET,3035490033,3,M,170 TAPSCOTT STREET,11212,16,09,19,55,41,3081471,TAPSCOTT STREET REHAB,155,11/28/2023,both,2024,2024.0
17580959,808566,390913,3,brooklyn,3326462,3035110022.0,574,570,582,HOWARD AVENUE,C,2024-12-27,2024-12-27,01/12/2025,01/05/2025,,,,672,9557558.0,"§ 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM LOCKED DOOR AT CELLAR, SECTION ''578''",2024-12-30,19,VIOLATION CLOSED,10/20/2025,Original,Close,N,574 HOWARD AVENUE,3035110022,3,M,574 HOWARD AVENUE,11212,16,09,25,55,41,3326462,HOWARD AVENUE,150, 11/28/2023,both,2024,2024.0
17580960,808566,390913,3,brooklyn,3326462,3035110022.0,574,570,582,HOWARD AVENUE,C,2024-12-27,2024-12-27,01/18/2025,01/13/2025,,,,536,9557560.0,"§ 27-2005, 2007 ADM CODE REMOVE DEVICE PREVENTING DOOR FROM BEING SELF-CLOSING DOOR SWEEPER AT BOTTOM OF DOOR IN THE ENTRANCE LOCATED AT APT 3A, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH , SECTION ''578''",2024-12-30,19,VIOLATION CLOSED,10/20/2025,Original,Close,N,574 HOWARD AVENUE,3035110022,3,M,574 HOWARD AVENUE,11212,16,09,25,55,41,3326462,HOWARD AVENUE,150, 11/28/2023,both,2024,2024.0
