,level_0,Unnamed: 0,bbl,bldg#,m,direction,house_num,street_name,street_type,zip,full_address,index,development,transfer_date,borough,units,_merge,violationid,buildingid,registrationid,boroid,housenumber,lowhousenumber,highhousenumber,streetname,class,inspectiondate,approveddate,originalcertifybydate,originalcorrectbydate,newcertifybydate,newcorrectbydate,certifieddate,ordernumber,novid,novdescription,novissueddate,currentstatusid,currentstatus,currentstatusdate,novtype,violationstatus,rentimpairing,inspectiondate_year,novissued_year,date_pulled,days_converted,vio_days_after_conversion,yr_post_conversion,days_vio_open,vio_open_range
9854,10362,985,4160010002,7,M,,51-49,ALMEDA,AVENUE,11691,51-49 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,13906686,811146,432093.0,4,51-49,51-49,51-49,ALMEDA AVENUE,B,2020-11-19,2020-11-20,01/11/2021,12/28/2020,,,,583.0,7014437.0,"§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK CEILING & EAST WALL IN THE BATHROOM LOCATED AT APT 4H, 4th STORY, APARTMENT AT EAST",2020-11-23,19.0,VIOLATION CLOSED,2022-04-14,Original,Close,N,2020,2020.0,2025-11-23,3249 days,1419 days,3,507 days,more than a year
9855,10363,985,4160010002,7,M,,51-49,ALMEDA,AVENUE,11691,51-49 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,13906692,811146,432093.0,4,51-49,51-49,51-49,ALMEDA AVENUE,B,2020-11-19,2020-11-20,01/11/2021,12/28/2020,,,,508.0,7014437.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR EAST WALL IN THE PRIVATE HALLWAY LOCATED AT APT 4H, 4th STORY, APARTMENT AT EAST",2020-11-23,19.0,VIOLATION CLOSED,2021-08-19,Original,Close,N,2020,2020.0,2025-11-23,3249 days,1419 days,3,269 days,six months to a year
9856,10364,985,4160010002,7,M,,51-49,ALMEDA,AVENUE,11691,51-49 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,14681100,811146,432093.0,4,51-49,51-49,51-49,ALMEDA AVENUE,B,2021-11-18,2021-11-18,01/07/2022,12/24/2021,,,01/07/2022,593.0,7552013.0,"§ 27-2026 ADM CODE REPAIR THE FLUSHING APPARATUS AND MAINTAIN SAME SO AS TO FLUSH EFFECTIVELY THE WATER CLOSET .. IN THE BATHROOM LOCATED AT APT 7H, 7th STORY, 1st APARTMENT FROM SOUTH AT WEST",2021-11-19,9.0,VIOLATION DISMISSED,2022-03-21,Original,Close,Y,2021,2021.0,2025-11-23,3249 days,1783 days,4,122 days,three to six months
9857,10365,985,4160010002,7,M,,51-49,ALMEDA,AVENUE,11691,51-49 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,15125711,811146,432093.0,4,51-49,51-49,51-49,ALMEDA AVENUE,C,2022-04-20,2022-04-22,05/08/2022,05/01/2022,,,05/03/2022,510.0,7887292.0,§ 27-2005 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF ELECTRONIC FOB LOCK INSTALLED ON FIRE DOORS AT SECTION A AND B 5TH STY AT PUBLIC HALL STAIRS,2022-04-25,19.0,VIOLATION CLOSED,2022-06-23,Original,Close,N,2022,2022.0,2025-11-23,3249 days,1936 days,5,59 days,one to three months
9858,10366,985,4160010002,7,M,,51-49,ALMEDA,AVENUE,11691,51-49 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,15125718,811146,432093.0,4,51-49,51-49,51-49,ALMEDA AVENUE,C,2022-04-20,2022-04-22,05/08/2022,05/01/2022,,,05/03/2022,510.0,7887292.0,§ 27-2005 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF ELECTRONIC FOB LOCK INSTALLED ON FIRE DOORS AT SECTION A AND B 7 STY AT PUBLIC HALL STAIRS,2022-04-25,19.0,VIOLATION CLOSED,2022-06-23,Original,Close,N,2022,2022.0,2025-11-23,3249 days,1936 days,5,59 days,one to three months
9859,10367,985,4160010002,7,M,,51-49,ALMEDA,AVENUE,11691,51-49 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,15175814,811146,432093.0,4,51-49,51-49,51-49,ALMEDA AVENUE,B,2022-05-27,2022-05-27,07/19/2022,07/05/2022,,,,583.0,7924518.0,"§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK OVER CEILING IN THE BATHROOM LOCATED AT APT 1B, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",2022-05-31,19.0,VIOLATION CLOSED,2022-10-28,Original,Close,N,2022,2022.0,2025-11-23,3249 days,1973 days,5,150 days,three to six months
9860,10368,985,4160010002,7,M,,51-49,ALMEDA,AVENUE,11691,51-49 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,15175816,811146,432093.0,4,51-49,51-49,51-49,ALMEDA AVENUE,A,2022-05-27,2022-05-27,09/17/2022,09/03/2022,,,,550.0,7924517.0,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT CEILING (APPRX.6 SQ.FT.) IN THE BATHROOM LOCATED AT APT 1B, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",2022-05-31,19.0,VIOLATION CLOSED,2022-09-28,Original,Close,N,2022,2022.0,2025-11-23,3249 days,1973 days,5,120 days,three to six months
9861,10369,985,4160010002,7,M,,51-49,ALMEDA,AVENUE,11691,51-49 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,15175817,811146,432093.0,4,51-49,51-49,51-49,ALMEDA AVENUE,C,2022-05-27,2022-06-01,06/15/2022,06/08/2022,,,,526.0,7927486.0,"§ 27-2005, 2007 ADM CODE REMOVE THE ILLEGAL FASTENING KEY FOB LOCKING DEVICE INSTALLED ON DOOR TO FIRE STAIRS NORTH AT PUBLIC HALL, 1st STORY",2022-06-02,19.0,VIOLATION CLOSED,2022-10-28,Original,Close,Y,2022,2022.0,2025-11-23,3249 days,1973 days,5,148 days,three to six months
9862,10370,985,4160010002,7,M,,51-49,ALMEDA,AVENUE,11691,51-49 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,14489229,811146,432093.0,4,51-49,51-49,51-49,ALMEDA AVENUE,B,2021-08-15,2021-08-15,10/04/2021,09/20/2021,,,09/18/2021,550.0,7442679.0,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT KITCHEN SINK CABINET IN THE KITCHEN LOCATED AT APT 5H, 5th STORY, 1st APARTMENT FROM NORTH AT EAST",2021-08-16,9.0,VIOLATION DISMISSED,2021-11-29,Original,Close,N,2021,2021.0,2025-11-23,3249 days,1688 days,4,105 days,three to six months
9863,10371,985,4160010002,7,M,,51-49,ALMEDA,AVENUE,11691,51-49 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,15194086,811146,432093.0,4,51-49,51-49,51-49,ALMEDA AVENUE,A,2022-06-02,2022-06-06,09/23/2022,09/09/2022,,,08/15/2022,550.0,7931136.0,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... IN BASE CABINET AT NORTH WALL (APPRX. 3 SQ. FT.) IN THE KITCHEN LOCATED AT APT 5H, 5th STORY, 1st APARTMENT FROM NORTH AT EAST",2022-06-06,9.0,VIOLATION DISMISSED,2022-10-26,Original,Close,N,2022,2022.0,2025-11-23,3249 days,1979 days,5,142 days,three to six months
9864,10372,985,4160010002,7,M,,51-49,ALMEDA,AVENUE,11691,51-49 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,15399301,811146,432093.0,4,51-49,51-49,51-49,ALMEDA AVENUE,B,2022-05-27,2022-09-28,11/16/2022,11/02/2022,,,,550.0,8053424.0,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT CEILING (APPRX.6 SQ.FT.) IN THE BATHROOM LOCATED AT APT 1B, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH ORIGINAL VIOLATION 15175816 ISSUED 27-MAY-22 HAS BEEN UPGRADED TO CLASS B PER ADMINISTRATIVE CODE §27-2017.3a(3)(a) or (b).",2022-09-28,19.0,VIOLATION CLOSED,2022-11-16,Original,Close,N,2022,2022.0,2025-11-23,3249 days,1973 days,5,49 days,one to three months
9865,10373,985,4160010002,7,M,,51-49,ALMEDA,AVENUE,11691,51-49 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,15585896,811146,432093.0,4,51-49,51-49,51-49,ALMEDA AVENUE,C,2022-11-29,2022-11-29,12/19/2022,12/14/2022,,,12/19/2022,530.0,8203153.0,"§ 27-2005, 27-2007, 27-2041.1 HMC: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE AT HOPPER AT COMPACTOR CLOSET AT PUBLIC HALL, 7th STORY",2022-11-30,9.0,VIOLATION DISMISSED,2023-01-22,Original,Close,N,2022,2022.0,2025-11-23,3249 days,2159 days,5,53 days,one to three months
9866,10374,985,4160010002,7,M,,51-49,ALMEDA,AVENUE,11691,51-49 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,15682686,811146,432093.0,4,51-49,51-49,51-49,ALMEDA AVENUE,C,2023-01-22,2023-01-23,02/12/2023,02/07/2023,,,02/08/2023,530.0,8263736.0,"§ 27-2005, 27-2007, 27-2041.1 HMC: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE HOPPER DOOR AT PUBLIC HALL, 7th STORY",2023-01-24,19.0,VIOLATION CLOSED,2023-02-12,Original,Close,N,2023,2023.0,2025-11-23,3249 days,2213 days,6,19 days,one week to a month
9867,10375,985,4160010002,7,M,,51-49,ALMEDA,AVENUE,11691,51-49 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,15125715,811146,432093.0,4,51-49,51-49,51-49,ALMEDA AVENUE,C,2022-04-20,2022-04-22,05/08/2022,05/01/2022,,,05/03/2022,510.0,7887292.0,§ 27-2005 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF ELECTRONIC FOB LOCK INSTALLED ON FIRE DOORS AT SECTION A AND B 6TH STY AT PUBLIC HALL STAIRS,2022-04-25,19.0,VIOLATION CLOSED,2022-06-23,Original,Close,N,2022,2022.0,2025-11-23,3249 days,1936 days,5,59 days,one to three months
9868,10376,985,4160010002,7,M,,51-49,ALMEDA,AVENUE,11691,51-49 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,16061147,811146,432093.0,4,51-49,51-49,51-49,ALMEDA AVENUE,C,2023-06-27,2023-06-30,07/16/2023,07/09/2023,,,07/13/2023,672.0,8545666.0,§ 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM DOOR LOCKED AT ROOF AT BOILER ROOM,2023-07-03,9.0,VIOLATION DISMISSED,2023-09-25,Original,Close,N,2023,2023.0,2025-11-23,3249 days,2369 days,6,84 days,one to three months
9869,10377,985,4160010002,7,M,,51-49,ALMEDA,AVENUE,11691,51-49 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,16947825,811146,432093.0,4,51-49,51-49,51-49,ALMEDA AVENUE,B,2024-05-03,2024-05-03,06/24/2024,06/10/2024,,,06/24/2024,508.0,9146298.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR NORTH WALL IN THE BATHROOM LOCATED AT APT 6G, 6th STORY, 1st APARTMENT FROM WEST AT NORTH",2024-05-06,9.0,VIOLATION DISMISSED,2024-09-04,Original,Close,N,2024,2024.0,2025-11-23,3249 days,2680 days,7,121 days,three to six months
9870,10378,985,4160010002,7,M,,51-49,ALMEDA,AVENUE,11691,51-49 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,13048755,811146,432093.0,4,51-49,51-49,51-49,ALMEDA AVENUE,C,2019-05-02,2019-05-03,06/01/2019,05/27/2019,,,,569.0,6471972.0,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF MICE LOCATED AT APT 1F, 1st STORY, 1st APARTMENT FROM WEST AT NORTH",2019-05-06,19.0,VIOLATION CLOSED,2019-08-12,Original,Close,N,2019,2019.0,2025-11-23,3249 days,852 days,2,98 days,three to six months
9871,10379,985,4160010002,7,M,,51-49,ALMEDA,AVENUE,11691,51-49 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,13503342,811146,432093.0,4,51-49,51-49,51-49,ALMEDA AVENUE,C,2019-12-14,2019-12-16,12/30/2019,12/25/2019,,,12/30/2019,577.0,6765109.0,"§ 27-2024 ADM CODE PROVIDE ADEQUATE SUPPLY OF HOT WATER FOR THE FIXTURES IN BATHROOM AND IN THE KITCHEN LOCATED AT APT 7F, 7th STORY",2019-12-17,19.0,VIOLATION CLOSED,2020-02-28,Original,Close,Y,2019,2019.0,2025-11-23,3249 days,1078 days,2,73 days,one to three months
9872,10380,985,4160010002,7,M,,51-49,ALMEDA,AVENUE,11691,51-49 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,14489230,811146,432093.0,4,51-49,51-49,51-49,ALMEDA AVENUE,B,2021-08-15,2021-08-15,10/04/2021,09/20/2021,,,09/18/2021,550.0,7442679.0,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT CELING IN THE 1st ROOM FROM NORTH LOCATED AT APT 5H, 5th STORY, 1st APARTMENT FROM NORTH AT EAST",2021-08-16,9.0,VIOLATION DISMISSED,2021-11-29,Original,Close,N,2021,2021.0,2025-11-23,3249 days,1688 days,4,105 days,three to six months
9873,10381,985,4160010002,7,M,,51-49,ALMEDA,AVENUE,11691,51-49 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,14489231,811146,432093.0,4,51-49,51-49,51-49,ALMEDA AVENUE,C,2021-08-15,2021-08-15,09/16/2021,09/11/2021,,,,568.0,7442680.0,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 5H, 5th STORY, 1st APARTMENT FROM NORTH AT EAST",2021-08-16,19.0,VIOLATION CLOSED,2022-06-14,Original,Close,N,2021,2021.0,2025-11-23,3249 days,1688 days,4,302 days,six months to a year
9874,10382,985,4160010002,7,M,,51-49,ALMEDA,AVENUE,11691,51-49 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,15175818,811146,432093.0,4,51-49,51-49,51-49,ALMEDA AVENUE,C,2022-05-27,2022-06-01,06/15/2022,06/08/2022,,,,526.0,7927486.0,"§ 27-2005, 2007 ADM CODE REMOVE THE ILLEGAL FASTENING KEY FOB LOCKING DEVICE INSTALLED ON DOOR TO FIRE STAIRS. WEST AT PUBLIC HALL, 1st STORY",2022-06-02,19.0,VIOLATION CLOSED,2022-10-28,Original,Close,Y,2022,2022.0,2025-11-23,3249 days,1973 days,5,148 days,three to six months
9875,10383,985,4160010002,7,M,,51-49,ALMEDA,AVENUE,11691,51-49 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,15175813,811146,432093.0,4,51-49,51-49,51-49,ALMEDA AVENUE,B,2022-05-27,2022-05-27,07/19/2022,07/05/2022,,,,508.0,7924518.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CEILING IN THE BATHROOM LOCATED AT APT 1B, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",2022-05-31,19.0,VIOLATION CLOSED,2022-10-28,Original,Close,N,2022,2022.0,2025-11-23,3249 days,1973 days,5,150 days,three to six months
9876,10384,986,4160010002,8,M,,51-45,ALMEDA,AVENUE,11691,51-45 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,17434528,811145,432092.0,4,51-45,51-45,51-45,ALMEDA AVENUE,A,2024-11-21,2024-11-21,03/11/2025,02/25/2025,,,,508.0,9439926.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT WEST WALL IN THE PRIVATE HALLWAY LOCATED AT APT 1F, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",2024-11-22,22.0,FIRST NO ACCESS TO RE- INSPECT VIOLATION,2025-11-14,Original,Open,N,2024,2024.0,2025-11-23,3249 days,2882 days,7,366 days,more than a year
9877,10385,986,4160010002,8,M,,51-45,ALMEDA,AVENUE,11691,51-45 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,15064187,811145,432092.0,4,51-45,51-45,51-45,ALMEDA AVENUE,A,2022-03-22,2022-03-22,07/10/2022,06/26/2022,,,,502.0,7850847.0,"§ 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE LAMINATE FLOOR IN THE KITCHEN LOCATED AT APT 5A, 5th STORY, 1st APARTMENT FROM SOUTH AT WEST",2022-03-23,19.0,VIOLATION CLOSED,2022-05-03,Original,Close,N,2022,2022.0,2025-11-23,3249 days,1907 days,5,41 days,one to three months
9878,10386,986,4160010002,8,M,,51-45,ALMEDA,AVENUE,11691,51-45 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,17541158,811145,432092.0,4,51-45,51-45,51-45,ALMEDA AVENUE,A,2024-12-05,2024-12-06,03/28/2025,03/14/2025,,,03/27/2025,529.0,9527980.0,"§ 27-2005 HMC: REFIT DOOR IN THE BATHROOM LOCATED AT APT 5A, 5th STORY, 1st APARTMENT FROM SOUTH AT WEST",2024-12-09,9.0,VIOLATION DISMISSED,2025-06-09,Original,Close,N,2024,2024.0,2025-11-23,3249 days,2896 days,7,182 days,six months to a year
9879,10387,986,4160010002,8,M,,51-45,ALMEDA,AVENUE,11691,51-45 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,17232098,811145,432092.0,4,51-45,51-45,51-45,ALMEDA AVENUE,A,2024-08-30,2024-08-31,12/21/2024,12/07/2024,,,,700.0,9318170.0,"§ 27-2045 ADM CODE POST A PROPER NOTICE OF SMOKE DETECTOR REQUIREMENTS, IN A FORM APPROVED BY THE COMMISSIONER, AT OR NEAR THE MAIL BOX AT PUBLIC HALL, 1st STORY",2024-09-03,19.0,VIOLATION CLOSED,2024-12-06,Original,Close,N,2024,2024.0,2025-11-23,3249 days,2799 days,7,94 days,three to six months
9880,10388,986,4160010002,8,M,,51-45,ALMEDA,AVENUE,11691,51-45 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,17256023,811145,432092.0,4,51-45,51-45,51-45,ALMEDA AVENUE,B,2024-09-05,2024-09-06,10/28/2024,10/14/2024,,,10/28/2024,702.0,9327224.0,"§ 27-2045 ADM CODE REPAIR OR REPLACE THE SMOKE DETECTOR DEFECTIVE LOCATED AT APT 5A, 5th STORY, 1st APARTMENT FROM SOUTH AT WEST",2024-09-09,19.0,VIOLATION CLOSED,2024-12-06,Original,Close,N,2024,2024.0,2025-11-23,3249 days,2805 days,7,88 days,one to three months
9881,10389,986,4160010002,8,M,,51-45,ALMEDA,AVENUE,11691,51-45 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,17495135,811145,432092.0,4,51-45,51-45,51-45,ALMEDA AVENUE,A,2024-12-01,2024-12-06,03/28/2025,03/14/2025,,,,550.0,9527981.0,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... LESS THEN 3 SQ FT AT WEST WALL IN THE KITCHEN LOCATED AT APT 51, 5th STORY, 1st APARTMENT FROM EAST AT SOUTH",2024-12-09,19.0,VIOLATION CLOSED,2025-04-08,Original,Close,N,2024,2024.0,2025-11-23,3249 days,2892 days,7,120 days,three to six months
9882,10390,986,4160010002,8,M,,51-45,ALMEDA,AVENUE,11691,51-45 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,17495138,811145,432092.0,4,51-45,51-45,51-45,ALMEDA AVENUE,C,2024-12-01,2024-12-06,12/22/2024,12/15/2024,,,12/19/2024,671.0,9527983.0,"§ 27-2033 ADM CODE POST NOTICE, IN FORM APPROVED BY THE DEPARTMENT, STATING THE NAME AND LOCATION OF THE PERSON DESIGNATED BY THE OWNER TO HAVE KEY TO BUILDINGS HEATING SYSTEM INCORRECT INFORMATION",2024-12-09,9.0,VIOLATION DISMISSED,2025-03-03,Original,Close,N,2024,2024.0,2025-11-23,3249 days,2892 days,7,84 days,one to three months
9883,10391,986,4160010002,8,M,,51-45,ALMEDA,AVENUE,11691,51-45 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,17434523,811145,432092.0,4,51-45,51-45,51-45,ALMEDA AVENUE,C,2024-11-21,2024-11-21,12/23/2024,12/18/2024,,,,568.0,9439930.0,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 5A, 5th STORY, 1st APARTMENT FROM SOUTH AT WEST",2024-11-22,21.0,NOT COMPLIED WITH,2025-11-07,Original,Open,N,2024,2024.0,2025-11-23,3249 days,2882 days,7,366 days,more than a year
9884,10392,986,4160010002,8,M,,51-45,ALMEDA,AVENUE,11691,51-45 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,17434524,811145,432092.0,4,51-45,51-45,51-45,ALMEDA AVENUE,C,2024-11-21,2024-11-21,12/23/2024,12/18/2024,,,,569.0,9439930.0,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF MICE IN THE ENTIRE APARTMENT LOCATED AT APT 5A, 5th STORY, 1st APARTMENT FROM SOUTH AT WEST",2024-11-22,19.0,VIOLATION CLOSED,2025-07-09,Original,Close,N,2024,2024.0,2025-11-23,3249 days,2882 days,7,229 days,six months to a year
9885,10393,986,4160010002,8,M,,51-45,ALMEDA,AVENUE,11691,51-45 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,13980791,811145,432092.0,4,51-45,51-45,51-45,ALMEDA AVENUE,C,2021-01-11,2021-01-12,02/13/2021,02/08/2021,,,01/18/2021,530.0,7062228.0,"§ 27-2005, 27-2007, 27-2041.1 HMC: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE .. IN THE ENTRANCE LOCATED AT APT 7F, 7th STORY, 1st APARTMENT FROM NORTH AT EAST",2021-01-13,19.0,VIOLATION CLOSED,2021-02-11,Original,Close,N,2021,2021.0,2025-11-23,3249 days,1472 days,4,29 days,one week to a month
9886,10394,986,4160010002,8,M,,51-45,ALMEDA,AVENUE,11691,51-45 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,13826883,811145,432092.0,4,51-45,51-45,51-45,ALMEDA AVENUE,B,2020-09-23,2020-09-24,11/13/2020,10/30/2020,,,09/29/2020,508.0,6966494.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE EAST AND SOUTH WALLS IN THE 1st ROOM FROM NORTH LOCATED AT APT 3F, 3rd STORY, 3rd APARTMENT FROM NORTH AT EAST",2020-09-25,19.0,VIOLATION CLOSED,2022-01-13,Original,Close,N,2020,2020.0,2025-11-23,3249 days,1362 days,3,475 days,more than a year
9887,10395,986,4160010002,8,M,,51-45,ALMEDA,AVENUE,11691,51-45 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,17495133,811145,432092.0,4,51-45,51-45,51-45,ALMEDA AVENUE,C,2024-12-01,2024-12-01,12/14/2024,12/02/2024,,,,666.0,9485819.0,"§ 27-2029 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE 3rd ROOM FROM EAST LOCATED AT APT 51, 5th STORY, 1st APARTMENT FROM EAST AT SOUTH",2024-12-02,9.0,VIOLATION DISMISSED,2025-06-21,Original,Close,Y,2024,2024.0,2025-11-23,3249 days,2892 days,7,201 days,six months to a year
9888,10396,986,4160010002,8,M,,51-45,ALMEDA,AVENUE,11691,51-45 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,17434529,811145,432092.0,4,51-45,51-45,51-45,ALMEDA AVENUE,A,2024-11-21,2024-11-21,03/11/2025,02/25/2025,,,,534.0,9439926.0,"§ 27-2005 ADM CODE PROVIDE A PROPER SEAT FOR WATER CLOSET , IN THE BATHROOM LOCATED AT APT 1F, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",2024-11-22,22.0,FIRST NO ACCESS TO RE- INSPECT VIOLATION,2025-11-14,Original,Open,N,2024,2024.0,2025-11-23,3249 days,2882 days,7,366 days,more than a year
9889,10397,986,4160010002,8,M,,51-45,ALMEDA,AVENUE,11691,51-45 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,17434525,811145,432092.0,4,51-45,51-45,51-45,ALMEDA AVENUE,B,2024-11-21,2024-11-21,01/10/2025,12/27/2024,,,,550.0,9439928.0,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... GREATER THAN 10SQ FT AT WEST WALL AND AT CLOSET IN THE 1st ROOM FROM NORTH LOCATED AT APT 1F, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",2024-11-22,22.0,FIRST NO ACCESS TO RE- INSPECT VIOLATION,2025-11-14,Original,Open,N,2024,2024.0,2025-11-23,3249 days,2882 days,7,366 days,more than a year
9890,10398,986,4160010002,8,M,,51-45,ALMEDA,AVENUE,11691,51-45 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,13315416,811145,432092.0,4,51-45,51-45,51-45,ALMEDA AVENUE,A,2019-09-09,2019-10-03,01/21/2020,01/07/2020,,,,556.0,6625836.0,"§ 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT THE NORTH WALL IN THE 2nd ROOM FROM EAST AT SOUTH LOCATED AT APT 2C, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH",2019-10-04,19.0,VIOLATION CLOSED,2019-12-05,Original,Close,N,2019,2019.0,2025-11-23,3249 days,982 days,2,62 days,one to three months
