,level_0,Unnamed: 0,bbl,bldg#,m,direction,house_num,street_name,street_type,zip,full_address,index,development,transfer_date,borough,units,_merge,violationid,buildingid,registrationid,boroid,housenumber,lowhousenumber,highhousenumber,streetname,class,inspectiondate,approveddate,originalcertifybydate,originalcorrectbydate,newcertifybydate,newcorrectbydate,certifieddate,ordernumber,novid,novdescription,novissueddate,currentstatusid,currentstatus,currentstatusdate,novtype,violationstatus,rentimpairing,inspectiondate_year,novissued_year,date_pulled,days_converted,vio_days_after_conversion,yr_post_conversion,days_vio_open,vio_open_range
2963,3032,280,3043550001,5,M,,725,STANLEY,AVENUE,11207,725 STANLEY AVENUE,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,15599286,809553,389881.0,3,725,725,725,STANLEY AVENUE,B,2022-12-02,2022-12-02,01/23/2023,01/09/2023,,,08/15/2024,510.0,8208604.0,"§ 27-2005 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF LOWER PANE PLEX-GLASS AT PUBLIC HALL, 1st STORY",2022-12-05,19.0,VIOLATION CLOSED,2024-12-27,Original,Close,N,2022,2022.0,2025-11-23,1426 days,339 days,0,753 days,more than a year
2964,3033,280,3043550001,5,M,,725,STANLEY,AVENUE,11207,725 STANLEY AVENUE,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,16939716,809553,389881.0,3,725,725,725,STANLEY AVENUE,B,2024-04-30,2024-05-01,06/20/2024,06/06/2024,,,,501.0,9141447.0,"§ 27-2005 HMC: PROPERLY REPAIR OR REPLACE THE BROKEN OR DEFECTIVE RUBBER GASKET ON DOOR AT REFRIGERATOR IN THE KITCHEN LOCATED AT APT 11D, 11th STORY, 1st APARTMENT FROM SOUTH AT WEST",2024-05-02,19.0,VIOLATION CLOSED,2025-06-25,Original,Close,N,2024,2024.0,2025-11-23,1426 days,854 days,2,419 days,more than a year
2965,3034,280,3043550001,5,M,,725,STANLEY,AVENUE,11207,725 STANLEY AVENUE,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,16939718,809553,389881.0,3,725,725,725,STANLEY AVENUE,C,2024-04-30,2024-05-01,06/02/2024,05/28/2024,,,,790.0,9141450.0,"§ 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 1, WG TO REPLACE = 0, WG TO REPAIR = 0 IN THE ENTIRE APARTMENT LOCATED AT APT 11D, 11th STORY, 1st APARTMENT FROM SOUTH AT WEST",2024-05-02,19.0,VIOLATION CLOSED,2024-12-21,Original,Close,N,2024,2024.0,2025-11-23,1426 days,854 days,2,233 days,six months to a year
2966,3035,280,3043550001,5,M,,725,STANLEY,AVENUE,11207,725 STANLEY AVENUE,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17336909,809553,389881.0,3,725,725,725,STANLEY AVENUE,B,2024-10-10,2024-10-11,12/03/2024,11/19/2024,,,02/25/2025,502.0,9382007.0,"§ 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE WASH BASIN IN THE BATHROOM LOCATED AT APT 6E, 6th STORY, 1st APARTMENT FROM WEST AT NORTH",2024-10-15,19.0,VIOLATION CLOSED,2025-06-18,Original,Close,N,2024,2024.0,2025-11-23,1426 days,1017 days,2,246 days,six months to a year
2967,3036,280,3043550001,5,M,,725,STANLEY,AVENUE,11207,725 STANLEY AVENUE,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17607265,809553,389881.0,3,725,725,725,STANLEY AVENUE,B,2025-01-09,2025-01-13,03/03/2025,02/17/2025,,,03/06/2025,502.0,9577089.0,"§ 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE FIRE RETARDENT PLASTER AT EAST WALL AT PUBLIC HALL, 6th STORY",2025-01-13,19.0,VIOLATION CLOSED,2025-04-30,Original,Close,N,2025,2025.0,2025-11-23,1426 days,1108 days,3,107 days,three to six months
2968,3037,280,3043550001,5,M,,725,STANLEY,AVENUE,11207,725 STANLEY AVENUE,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,18051119,809553,389881.0,3,725,725,725,STANLEY AVENUE,C,2024-10-29,2025-06-19,07/21/2025,07/16/2025,,,,550.0,9879063.0,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... APPROXIMATELY MORE THAN 10 SQAURE FEET OF MOLD AT CEILING, AND ALL WALLS IN THE BATHROOM LOCATED AT APT 6E, 6th STORY, 1st APARTMENT FROM SOUTH AT WEST ORIGINAL VIOLATION 17380962 ISSUED 29-OCT-24 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE §27-2017.3a(5)(a) or (b).",2025-06-20,19.0,VIOLATION CLOSED,2025-09-12,Original,Close,N,2024,2025.0,2025-11-23,1426 days,1036 days,2,84 days,one to three months
2969,3038,280,3043550001,5,M,,725,STANLEY,AVENUE,11207,725 STANLEY AVENUE,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,18064217,809553,389881.0,3,725,725,725,STANLEY AVENUE,A,2025-07-01,2025-07-01,10/19/2025,10/05/2025,,,08/06/2025,556.0,9893036.0,"§ 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT THE SOUTH WALL IN THE 3rd ROOM FROM NORTH LOCATED AT APT 8G, 8th STORY, 1st APARTMENT FROM NORTH AT EAST",2025-07-02,9.0,VIOLATION DISMISSED,2025-10-17,Original,Close,N,2025,2025.0,2025-11-23,1426 days,1281 days,3,107 days,three to six months
2970,3039,280,3043550001,5,M,,725,STANLEY,AVENUE,11207,725 STANLEY AVENUE,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,15182058,809553,389881.0,3,725,725,725,STANLEY AVENUE,A,2022-05-25,2022-05-27,09/17/2022,09/03/2022,,,,550.0,7924484.0,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... APPROX. 1SQ. FT. IN THE BATHROOM LOCATED AT APT 1C, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",2022-05-31,19.0,VIOLATION CLOSED,2022-09-28,Original,Close,N,2022,2022.0,2025-11-23,1426 days,148 days,0,120 days,three to six months
2971,3040,280,3043550001,5,M,,725,STANLEY,AVENUE,11207,725 STANLEY AVENUE,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,18044606,809553,389881.0,3,725,725,725,STANLEY AVENUE,C,2025-06-17,2025-06-18,07/09/2025,07/04/2025,,,07/01/2025,530.0,9879064.0,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE HINGES AT TRASH CHUTE HOPPER DOOR AT PUBLIC HALL, 6th STORY",2025-06-20,19.0,VIOLATION CLOSED,2025-07-10,Original,Close,N,2025,2025.0,2025-11-23,1426 days,1267 days,3,20 days,one week to a month
2972,3041,280,3043550001,5,M,,725,STANLEY,AVENUE,11207,725 STANLEY AVENUE,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,18130696,809553,389881.0,3,725,725,725,STANLEY AVENUE,B,2025-08-02,2025-08-02,09/22/2025,09/08/2025,,,08/27/2025,570.0,9935734.0,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF BEDBUGS IN THE ENTIRE APARTMENT LOCATED AT APT 6E, 6th STORY, 2nd APARTMENT FROM EAST AT SOUTH",2025-08-04,19.0,VIOLATION CLOSED,2025-10-30,Original,Close,N,2025,2025.0,2025-11-23,1426 days,1313 days,3,87 days,one to three months
2973,3042,280,3043550001,5,M,,725,STANLEY,AVENUE,11207,725 STANLEY AVENUE,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,15007580,809553,389881.0,3,725,725,725,STANLEY AVENUE,A,2022-03-08,2022-03-08,06/25/2022,06/11/2022,,,,1507.0,7794554.0,"(A) § HMC:FILE ANNUAL BEDBUG REPORT IN ACCORDANCE WITH HPD RULE AS DESCRIBED ON THE BACK OF THIS NOTICE OF VIOLATION OR AS DESCRIBED ON HPDS WEBSITE, WWW.NYC.GOV\HPD, SEARCH BED BUGS.",2022-03-08,9.0,VIOLATION DISMISSED,2022-07-25,Original,Close,N,2022,2022.0,2025-11-23,1426 days,70 days,0,139 days,three to six months
2974,3043,280,3043550001,5,M,,725,STANLEY,AVENUE,11207,725 STANLEY AVENUE,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,15182059,809553,389881.0,3,725,725,725,STANLEY AVENUE,B,2022-05-25,2022-05-27,07/19/2022,07/05/2022,,,,583.0,7924485.0,"§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK .. WEST WALL IN THE BATHROOM LOCATED AT APT 1C, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",2022-05-31,19.0,VIOLATION CLOSED,2025-01-02,Original,Close,N,2022,2022.0,2025-11-23,1426 days,148 days,0,947 days,more than a year
2975,3044,280,3043550001,5,M,,725,STANLEY,AVENUE,11207,725 STANLEY AVENUE,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,15182060,809553,389881.0,3,725,725,725,STANLEY AVENUE,A,2022-05-25,2022-05-27,09/17/2022,09/03/2022,,,,583.0,7924483.0,"§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK .. NORTH WALL IN THE BATHROOM LOCATED AT APT 1C, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",2022-05-31,19.0,VIOLATION CLOSED,2025-01-02,Original,Close,N,2022,2022.0,2025-11-23,1426 days,148 days,0,947 days,more than a year
2976,3045,280,3043550001,5,M,,725,STANLEY,AVENUE,11207,725 STANLEY AVENUE,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,15182061,809553,389881.0,3,725,725,725,STANLEY AVENUE,A,2022-05-25,2022-05-27,09/17/2022,09/03/2022,,,,583.0,7924483.0,"§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK .. CEILING IN THE BATHROOM LOCATED AT APT 1C, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",2022-05-31,19.0,VIOLATION CLOSED,2025-01-02,Original,Close,N,2022,2022.0,2025-11-23,1426 days,148 days,0,947 days,more than a year
2977,3046,280,3043550001,5,M,,725,STANLEY,AVENUE,11207,725 STANLEY AVENUE,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,15182063,809553,389881.0,3,725,725,725,STANLEY AVENUE,B,2022-05-25,2022-05-27,07/19/2022,07/05/2022,,,,583.0,7924485.0,"§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK .. EAST WALL IN THE KITCHEN LOCATED AT APT 1C, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",2022-05-31,19.0,VIOLATION CLOSED,2025-01-02,Original,Close,N,2022,2022.0,2025-11-23,1426 days,148 days,0,947 days,more than a year
2978,3047,280,3043550001,5,M,,725,STANLEY,AVENUE,11207,725 STANLEY AVENUE,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,15184341,809553,389881.0,3,725,725,725,STANLEY AVENUE,A,2022-05-25,2022-05-27,09/17/2022,09/03/2022,,,,556.0,7924483.0,"§ 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT ALL PEELING PAINT SURFACES IN THE 3rd ROOM FROM NORTH, THE BATHROOM , THE PRIVATE HALLWAY , THE KITCHEN , THE FOYER , THE 1st ROOM FROM NORTH LOCATED AT APT 1C, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",2022-05-31,19.0,VIOLATION CLOSED,2025-01-02,Original,Close,N,2022,2022.0,2025-11-23,1426 days,148 days,0,947 days,more than a year
